/home/elvis/DATASET/DATA/scatter_data/n100-d10-c3-spr0.1-out0/GDA_CLS_2.png,5
/home/elvis/DATASET/DATA/scatter_data/n100-d10-c5-spr0.1-out0/GDA_CLS_5.png,0
/home/elvis/DATASET/DATA/scatter_data/italianwines/TSNE_CLS_8.png,11
/home/elvis/DATASET/DATA/scatter_data/n100-d10-c3-spr0.2-out0/NCA_CLS_2.png,0
/home/elvis/DATASET/DATA/scatter_data/satimage/TSNE_CLS_2.png,5
/home/elvis/DATASET/DATA/scatter_data/movement_libras/TSNE_CLS_6.png,3
/home/elvis/DATASET/DATA/scatter_data/ms_interleaved_60_120_3d_25_centeredClusters/LPP_CLS_2.png,4
/home/elvis/DATASET/DATA/scatter_data/n500-d10-c5-spr0.2-out0/GDA_CLS_1.png,4
/home/elvis/DATASET/DATA/scatter_data/fisheries_clusteredByHarvestRule/KNNG_CLS_4.png,5
/home/elvis/DATASET/DATA/scatter_data/n100-d5-c3-spr0.1-out0/DSC_CLS_2.png,5
/home/elvis/DATASET/DATA/scatter_data/n100-d10-c3-spr0.1-out0/NCA_CLS_3.png,0
/home/elvis/DATASET/DATA/scatter_data/italianwines/RAND_CLS_7.png,1
/home/elvis/DATASET/DATA/scatter_data/cars03Cropped_d3_origClassLabels/TSNE_CLS_2.png,0
/home/elvis/DATASET/DATA/scatter_data/Connectionist_Bench_Vowel_Recognition_Deterding_Data/RAND_CLS_9.png,0
/home/elvis/DATASET/DATA/scatter_data/soybean/LPP_CLS_12.png,0
/home/elvis/DATASET/DATA/scatter_data/combined_scale/DSC_CLS_2.png,2
/home/elvis/DATASET/DATA/scatter_data/breast-cancer-wisconsin_origClassLabels/GDA_CLS_2.png,3
/home/elvis/DATASET/DATA/scatter_data/ms_interleaved_60_120_3d_50_centeredClusters/PCA_CLS_3.png,0
/home/elvis/DATASET/DATA/scatter_data/interleaved_100_200_15d_0_notcramped_notrotated/TSNE_CLS_8.png, 5
/home/elvis/DATASET/DATA/scatter_data/cereal_origClassLabels/LDA_CLS_7.png,0
/home/elvis/DATASET/DATA/scatter_data/n100-d10-c5-spr0.1-out0/TSNE_CLS_1.png,4
/home/elvis/DATASET/DATA/scatter_data/ecoliproteins/LDA_CLS_4.png,3
/home/elvis/DATASET/DATA/scatter_data/interleaved_100_200_5d_25_cramped_rotated/TSNE_CLS_5.png,0
/home/elvis/DATASET/DATA/scatter_data/ms_interleaved_40_80_3d_0/RAND_CLS_1.png,5
/home/elvis/DATASET/DATA/scatter_data/n100-d5-c5-spr0.1-out0/MDS_CLS_1.png,2
/home/elvis/DATASET/DATA/scatter_data/JavierGeneratedData_3dinterleaved_3classes_origClassLabels/RAND_CLS_3.png,2
/home/elvis/DATASET/DATA/scatter_data/satimage/RAND_CLS_2.png,4
/home/elvis/DATASET/DATA/scatter_data/yeast_origClassLabels/PCA_CLS_5.png,0
/home/elvis/DATASET/DATA/scatter_data/soybean/TSNE_CLS_11.png,5
/home/elvis/DATASET/DATA/scatter_data/interleaved_100_200_15d_25_cramped_rotated/NCA_CLS_3.png,2
/home/elvis/DATASET/DATA/scatter_data/Connectionist_Bench_Vowel_Recognition_Deterding_Data/PCA_CLS_7.png,0
/home/elvis/DATASET/DATA/scatter_data/zoo/GDA_CLS_7.png,2
/home/elvis/DATASET/DATA/scatter_data/soybean/KNNG_CLS_4.png,5
/home/elvis/DATASET/DATA/scatter_data/interleaved_100_200_10d_0_notcramped_notrotated/GDA_CLS_1.png,4
/home/elvis/DATASET/DATA/scatter_data/musicnetgroups/KNNG_CLS_2.png,4
