121,286,0
146,371,0
154,336,0
162,247,0
178,284,0
186,367,0
196,319,0
207,260,0
217,384,0
221,349,0
223,293,0
225,186,0
240,220,0
241,125,0
243,319,0
250,365,0
256,646,0
257,263,0
272,212,0
274,302,0
276,601,0
281,128,0
283,344,0
283,540,0
289,653,0
292,696,0
297,160,0
301,378,0
309,211,0
310,565,0
310,607,0
312,475,0
313,94,0
314,266,0
324,652,0
326,345,0
327,132,0
329,514,0
336,591,0
339,204,0
347,550,0
351,250,0
352,693,0
354,284,0
366,333,0
367,516,0
377,202,0
379,373,0
380,560,0
381,122,0
381,615,0
383,245,0
384,723,1
388,295,0
391,474,0
409,341,0
410,143,0
411,603,0
414,108,0
414,641,0
416,281,0
417,222,0
421,386,0
423,512,0
430,438,0
438,184,0
440,356,0
446,250,0
447,297,0
458,616,0
462,474,0
467,516,0
471,194,0
478,113,0
478,319,0
480,446,0
481,249,0
486,162,0
497,493,0
501,535,0
502,291,0
503,209,0
507,397,0
511,453,0
524,563,0
528,484,0
534,239,0
538,520,0
558,221,0
562,492,0
573,537,0
583,750,1
586,823,1
592,582,0
597,507,0
599,463,0
602,420,0
603,779,1
618,714,1
619,842,1
628,811,1
629,393,0
633,430,0
633,473,0
634,907,1
645,765,1
652,340,0
661,798,1
665,366,0
674,860,1
677,895,1
687,753,1
690,830,1
697,796,1
702,711,1
715,854,1
719,939,1
724,764,1
726,890,1
738,798,1
739,830,1
741,715,1
756,763,1
756,944,1
758,864,1
776,824,1
777,713,1
780,893,1
783,789,1
784,635,1
796,849,1
801,677,1
802,926,1
814,717,1
820,783,1
827,881,1
831,823,1
836,746,1
841,916,1
846,680,1
849,718,1
853,786,1
856,864,1
865,827,1
876,752,1
883,710,1
905,741,1
