121,721,0
126,695,0
128,744,0
129,636,0
135,663,0
139,717,0
143,690,0
144,628,0
157,606,0
162,585,0
185,789,0
189,644,0
190,621,0
192,714,0
193,738,0
198,767,0
199,593,0
204,811,0
206,633,0
210,787,0
222,835,0
232,722,1
232,745,1
235,692,1
237,583,1
237,630,1
238,769,1
239,811,1
243,556,0
243,670,1
244,838,1
251,605,1
255,702,0
261,571,1
261,732,0
263,815,0
264,637,0
267,678,0
268,790,0
271,761,0
272,595,0
277,544,0
278,657,0
282,702,0
287,739,0
288,782,0
288,811,0
296,628,0
297,441,0
301,481,0
301,596,0
302,692,0
302,832,0
304,416,0
306,745,0
306,771,0
307,655,0
308,501,0
309,944,0
311,800,0
312,720,0
313,535,0
316,398,0
317,867,0
318,628,0
323,602,0
329,821,0
330,385,0
330,492,0
331,666,0
332,764,0
333,791,0
337,893,0
339,554,0
341,711,0
344,513,0
345,839,0
346,647,0
347,584,0
349,616,0
358,489,0
358,792,0
361,551,0
361,680,0
365,828,0
367,588,0
368,754,0
370,714,0
371,530,0
376,488,0
376,662,0
382,447,0
384,623,0
384,801,0
387,581,0
389,729,0
393,545,0
393,831,0
394,505,0
395,688,0
398,764,0
405,434,0
405,646,0
407,575,0
412,94,0
412,738,0
414,546,0
414,804,0
415,603,0
418,425,0
424,681,0
425,716,0
430,522,0
432,554,0
435,773,0
446,530,0
446,688,0
450,927,0
481,727,0
488,753,0
904,519,0
