121,583,0
132,639,1
151,629,1
154,435,0
159,591,1
167,773,1
177,708,1
185,708,1
186,663,0
189,674,1
194,428,0
194,536,0
198,475,0
213,652,1
216,392,0
216,415,0
216,527,0
216,637,1
217,596,1
217,625,1
218,237,0
219,812,1
221,576,0
223,631,1
225,501,0
226,737,1
229,563,1
229,704,1
232,565,1
232,688,1
232,759,1
234,484,0
234,717,1
234,744,1
237,676,1
240,656,0
240,695,1
243,637,1
243,748,1
244,731,1
247,597,1
249,593,1
249,640,1
250,249,0
250,485,0
250,860,1
251,662,0
252,391,0
254,543,1
259,510,0
261,694,1
265,373,0
265,481,0
265,699,1
266,596,0
268,750,1
269,389,0
269,592,1
269,741,0
269,759,1
270,533,1
271,587,0
272,703,1
272,723,1
273,791,1
274,667,0
275,674,1
277,600,1
278,623,1
278,630,0
278,720,1
279,431,0
280,600,1
280,667,1
283,775,1
284,704,1
285,773,1
286,429,0
287,470,0
287,582,0
287,585,0
289,432,0
289,565,1
290,674,1
290,805,1
290,930,1
291,572,0
291,661,1
291,697,1
292,708,1
292,759,1
293,729,0
293,744,1
294,673,1
295,667,1
296,595,1
296,692,1
298,656,1
299,525,1
299,587,1
299,769,1
300,299,0
300,471,0
300,655,1
300,744,1
301,417,0
301,581,0
302,797,1
304,561,1
304,587,1
305,688,1
307,730,1
310,717,1
314,547,0
314,727,0
315,326,0
315,425,0
315,526,0
315,705,1
317,356,0
318,487,0
318,550,1
318,560,0
319,402,0
320,349,0
321,468,0
321,638,1
321,644,1
321,742,1
322,465,0
323,501,1
323,826,1
324,487,0
324,550,0
325,485,0
326,439,0
327,683,1
329,259,0
330,698,1
331,361,0
331,690,1
331,751,1
331,783,1
332,268,0
332,636,1
332,687,1
333,626,1
334,841,1
335,424,0
335,539,1
335,574,1
335,710,1
338,458,0
338,487,0
338,545,0
339,600,0
339,642,0
341,349,0
342,542,0
343,464,0
345,651,1
346,368,0
346,444,0
346,662,1
347,623,1
347,731,1
352,93,0
352,661,1
352,800,1
353,588,0
353,593,0
353,841,1
354,510,0
355,671,1
355,685,0
355,697,1
356,325,0
356,720,1
357,314,0
357,631,1
358,516,0
359,708,1
360,617,0
361,611,0
361,731,1
362,728,1
364,945,1
365,313,0
365,640,1
367,678,0
367,803,1
368,587,1
368,625,1
368,759,1
368,766,1
369,626,1
369,751,1
369,767,1
370,797,1
371,586,1
371,716,1
371,764,0
372,435,0
372,596,1
372,731,1
373,589,0
374,436,0
374,583,0
374,660,1
375,461,0
375,607,0
375,701,1
376,541,0
378,312,0
378,724,0
380,599,1
380,601,1
381,420,0
382,359,0
382,821,1
384,647,1
384,717,1
385,612,1
385,634,0
385,660,1
385,667,1
385,731,1
386,472,0
386,627,1
386,647,1
387,669,1
387,730,1
388,581,0
388,768,1
389,402,0
389,653,1
390,679,1
391,687,1
392,499,0
393,328,0
393,729,1
394,723,1
394,795,1
396,434,0
396,709,0
396,738,1
397,567,0
397,603,0
397,668,0
398,742,1
402,563,0
403,288,0
403,307,0
405,239,0
405,541,0
406,630,0
406,705,1
409,735,1
411,664,1
412,607,0
412,647,0
413,393,0
417,192,0
417,263,0
420,537,0
420,658,0
421,566,1
425,494,0
425,680,0
426,647,0
426,662,1
426,719,1
427,580,0
428,330,0
428,365,0
428,366,0
428,686,0
428,811,1
429,311,0
429,506,0
429,748,1
430,672,1
431,442,0
432,264,0
432,596,1
433,304,0
434,770,1
435,311,0
435,807,1
436,681,1
436,775,0
437,679,1
438,608,0
439,557,0
440,576,0
442,362,0
442,386,0
442,760,0
443,589,1
444,403,0
445,357,0
445,652,0
448,427,0
448,608,1
448,779,0
449,291,0
449,640,0
449,662,1
449,734,0
450,756,0
