120,258,0
197,660,1
274,374,0
287,459,0
306,222,0
308,151,0
311,334,0
311,575,0
314,383,0
320,422,0
326,700,1
332,621,0
339,410,0
348,551,0
348,686,1
349,570,0
357,452,0
363,368,0
364,552,0
367,691,1
369,687,1
370,429,1
370,619,0
373,353,0
374,519,0
375,343,0
378,488,0
381,307,0
381,870,1
385,414,0
385,540,0
386,699,0
387,196,0
388,473,0
389,676,1
390,426,1
392,354,0
392,693,0
395,496,0
395,736,1
396,492,0
396,726,1
398,257,0
402,307,0
403,445,0
406,647,1
411,200,0
412,466,1
416,458,0
416,513,0
416,570,1
416,611,1
417,675,1
420,458,1
421,337,0
421,617,0
423,580,0
426,703,0
427,411,1
427,836,1
431,462,0
431,623,0
431,698,1
432,856,1
433,662,0
435,328,1
439,652,0
440,381,0
440,443,0
441,290,0
442,657,1
443,350,0
443,362,1
445,271,0
447,366,0
447,432,0
447,610,0
448,401,1
449,469,0
451,590,1
454,632,1
455,619,1
456,380,1
456,383,0
458,683,1
458,752,1
460,206,0
460,344,0
460,502,1
460,726,1
461,226,0
461,238,1
462,218,0
462,327,1
462,455,0
465,362,0
465,424,0
467,355,0
467,483,0
467,510,1
467,581,1
471,392,1
472,503,0
473,525,0
474,560,1
475,262,1
476,325,1
476,384,0
477,466,1
478,452,0
478,479,0
478,763,1
479,512,1
480,434,1
480,672,1
481,635,1
481,653,1
482,565,0
484,643,1
485,551,0
486,427,0
487,717,1
490,552,1
492,339,0
493,323,0
493,394,1
495,93,0
495,232,0
496,483,0
497,512,0
498,358,1
498,537,0
499,728,1
500,361,0
500,410,1
500,455,0
503,507,1
503,587,0
503,696,1
503,782,1
505,517,1
505,665,1
506,570,1
507,134,0
507,351,1
507,437,0
510,564,1
510,592,1
510,654,0
512,489,1
512,512,1
513,407,0
513,619,1
514,478,0
514,611,0
515,567,1
515,585,1
515,776,1
516,517,1
516,526,1
516,560,1
517,390,0
518,377,0
518,666,1
521,202,0
521,279,0
521,480,0
521,675,0
522,293,1
523,556,1
524,393,1
524,400,1
524,426,0
524,727,1
527,431,0
529,322,0
529,527,0
530,416,0
530,705,1
531,343,0
531,522,1
531,782,1
532,597,1
532,618,0
533,359,0
533,530,1
536,533,1
538,459,0
539,778,1
539,792,1
540,468,0
540,501,1
540,606,1
541,649,1
541,867,1
542,414,1
542,616,1
543,485,1
543,542,1
543,730,1
545,425,1
545,555,1
551,357,1
552,443,1
552,926,1
553,381,1
553,558,1
553,619,1
554,376,0
554,379,1
555,613,0
556,384,1
556,464,1
556,650,1
557,648,1
558,285,0
558,462,0
558,542,1
558,598,1
558,694,1
559,438,0
559,572,1
560,576,0
560,615,1
561,436,1
561,464,0
562,253,0
562,585,1
562,645,1
563,555,1
563,599,1
563,672,1
564,300,0
564,339,0
565,554,0
566,273,0
567,545,1
568,341,0
568,500,0
568,550,0
569,428,1
569,534,0
570,386,1
570,479,1
571,334,0
572,295,0
572,536,0
572,545,1
573,548,0
575,317,1
575,351,0
575,595,1
575,622,1
575,677,1
576,416,1
577,594,1
578,845,1
579,540,1
581,436,1
581,553,0
581,636,1
582,262,0
582,382,0
583,410,0
583,685,1
584,656,1
584,671,1
584,711,1
585,211,0
585,489,0
585,731,1
586,413,0
586,504,1
587,420,1
587,557,0
588,550,1
588,569,1
589,316,0
590,700,1
591,563,1
591,580,0
591,914,1
592,304,0
593,453,0
596,280,0
596,459,1
596,673,1
597,391,0
598,562,1
599,534,1
603,534,1
604,429,1
604,692,1
605,371,0
605,507,1
605,596,1
605,846,1
605,886,1
606,462,1
607,288,1
607,437,1
608,447,1
608,458,1
609,624,1
612,327,0
612,577,1
612,613,1
612,636,1
613,377,1
614,591,1
614,659,1
615,338,0
615,434,1
616,278,0
616,359,1
620,836,1
621,247,0
621,326,0
622,342,1
622,668,1
623,380,1
624,405,0
624,466,1
624,479,1
624,491,0
624,537,1
624,607,1
625,740,1
626,495,1
627,684,1
628,465,1
628,608,1
629,352,0
629,411,1
629,547,1
631,572,0
632,618,0
633,337,0
633,507,1
634,492,0
635,536,1
636,338,0
636,519,0
636,601,1
638,461,1
639,497,1
640,535,1
642,778,1
643,360,0
643,457,1
643,476,1
643,558,1
644,549,0
644,613,1
646,420,0
646,523,1
646,543,1
647,230,0
647,688,1
648,482,1
649,131,0
650,514,1
650,556,1
651,525,1
653,439,1
654,406,1
654,520,1
654,538,1
654,587,1
655,531,0
655,563,1
655,944,1
656,657,1
656,699,1
659,672,1
659,781,1
660,199,0
660,264,0
661,344,0
661,499,0
662,206,1
663,568,1
663,613,1
664,474,1
664,498,1
665,495,1
671,297,0
672,412,0
672,432,1
674,453,0
675,180,0
675,449,1
675,641,1
676,644,1
677,547,1
678,490,0
679,318,1
679,587,0
681,472,1
681,487,0
681,736,1
684,398,1
684,458,1
684,566,1
686,697,1
687,784,1
688,648,1
691,394,0
692,495,1
693,418,0
693,541,1
693,543,0
693,572,0
693,607,1
694,363,0
695,456,0
695,609,1
696,614,1
701,513,0
702,480,1
702,496,0
702,549,1
702,593,0
703,523,1
705,359,1
706,413,0
707,535,1
708,608,1
709,261,0
709,363,1
710,762,1
711,518,0
712,729,1
713,439,1
714,509,1
718,503,1
718,521,1
720,223,0
720,544,1
720,587,1
722,607,1
724,354,0
726,781,1
727,545,0
728,288,0
730,359,0
730,505,1
731,585,1
733,451,0
733,622,1
734,424,0
736,404,0
739,261,0
740,743,1
742,503,1
742,614,1
743,643,1
745,276,1
747,517,0
748,641,1
749,496,1
754,649,1
755,358,0
756,283,1
757,459,0
757,628,1
759,421,1
762,242,0
763,206,0
764,403,0
766,382,0
767,268,0
767,573,1
769,362,0
769,681,1
770,617,1
775,267,0
777,477,1
778,725,1
779,429,0
781,620,1
783,675,1
785,100,0
795,568,0
797,528,1
802,384,0
809,399,0
816,275,0
823,737,1
824,518,1
841,698,1
843,242,0
852,727,1
854,194,0
869,380,0
878,591,0
882,461,1
888,655,0
898,325,0
905,534,1
