121,504,0
128,96,0
163,374,0
171,669,0
190,466,0
223,664,0
226,583,0
227,689,0
275,738,0
289,528,0
301,374,0
306,702,0
315,599,0
321,607,0
340,539,0
345,718,0
358,686,0
360,768,0
369,657,0
376,746,0
380,691,0
393,537,0
393,802,0
393,881,0
395,571,0
397,621,0
401,693,0
404,810,0
405,770,0
409,632,0
411,715,0
415,742,0
418,692,0
424,656,0
426,729,0
433,664,0
440,678,0
446,581,0
446,731,0
447,673,0
449,700,0
450,707,0
450,755,0
460,717,0
461,754,0
466,780,0
468,910,0
469,642,0
470,733,0
472,708,0
474,736,0
477,748,0
480,614,0
480,670,0
480,800,0
482,657,0
482,701,0
482,756,0
483,762,0
486,691,0
487,775,0
488,721,0
491,774,0
491,811,0
494,722,0
497,708,0
497,738,0
497,754,0
500,765,0
501,719,0
501,756,0
501,873,0
502,693,0
503,789,0
505,751,0
506,671,0
508,750,0
509,732,0
509,828,1
510,684,0
510,736,0
510,845,0
511,715,0
511,799,0
513,728,0
514,763,0
515,739,0
516,698,0
516,772,0
516,783,0
517,753,0
522,746,0
522,834,0
523,734,0
524,779,0
525,763,0
528,719,0
528,755,0
529,708,0
529,774,0
531,668,0
531,723,0
533,787,0
534,686,0
534,703,0
534,753,0
534,803,0
535,731,0
537,825,0
539,717,0
539,778,0
540,722,0
541,742,0
541,779,0
541,798,0
542,737,0
542,817,0
543,731,0
543,763,0
546,692,0
546,751,0
546,772,0
548,744,0
548,771,0
552,739,0
556,764,0
558,807,0
559,690,0
561,791,0
562,778,0
562,786,1
563,788,0
564,870,1
565,754,0
565,773,0
566,742,0
567,724,0
567,743,0
568,818,0
569,798,0
570,768,0
572,751,0
573,803,0
573,858,1
574,723,0
575,731,0
575,864,1
577,768,0
577,832,1
580,753,0
580,788,0
581,814,1
582,795,0
582,827,0
583,699,0
583,752,0
584,729,0
584,752,0
585,804,0
587,771,0
589,770,0
589,868,1
590,776,0
590,854,0
591,788,0
593,741,0
594,764,0
595,819,1
596,772,0
598,802,0
599,853,1
601,719,0
601,770,0
601,833,1
602,749,0
602,800,0
602,833,1
603,760,0
606,788,0
607,815,1
610,771,0
610,820,1
613,734,0
613,797,0
615,852,1
615,870,1
620,765,0
620,813,1
625,785,1
626,874,1
632,783,0
633,758,0
633,886,1
634,850,1
638,811,1
638,827,1
640,803,1
640,888,1
640,918,1
643,760,1
643,790,1
644,923,1
645,837,1
649,848,1
651,803,1
652,816,1
654,785,1
658,892,1
665,740,0
666,811,1
669,828,1
669,863,1
669,925,1
673,774,1
673,893,1
674,857,1
681,872,1
684,839,1
694,808,1
694,847,1
695,944,1
697,900,1
698,830,1
703,765,1
703,870,1
708,808,1
708,889,1
711,830,1
712,864,1
716,852,1
725,898,1
727,838,1
736,880,1
741,808,1
745,854,1
761,836,1
763,820,1
766,910,1
779,893,1
783,849,1
796,865,1
861,841,1
865,895,1
905,920,1
