[local] 5 -7 78.5807 (best c=32.0, g=0.0078125, rate=78.5807)
[local] -1 -7 63.9974 (best c=32.0, g=0.0078125, rate=78.5807)
[local] 5 -1 83.4635 (best c=32.0, g=0.5, rate=83.4635)
[local] -1 -1 74.349 (best c=32.0, g=0.5, rate=83.4635)
[local] 11 -7 86.9792 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 11 -1 83.7891 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 5 -13 64.7135 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] -1 -13 46.4193 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 11 -13 72.9818 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] -3 -7 58.0078 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] -3 -1 54.362 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] -3 -13 45.8333 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 5 1 81.5755 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] -1 1 76.1719 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 11 1 82.0964 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] -3 1 62.5651 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 9 -7 85.6771 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 9 -1 83.7891 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 9 -13 66.5365 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 9 1 82.0964 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 5 -11 66.0807 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] -1 -11 59.4401 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 11 -11 78.0599 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] -3 -11 48.112 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 9 -11 74.8698 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 3 -7 73.763 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 3 -1 81.9661 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 3 -13 63.4766 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 3 1 81.5755 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 3 -11 64.5833 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 5 -5 82.7474 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] -1 -5 69.1406 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 11 -5 87.6302 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -3 -5 60.1562 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 9 -5 87.5 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 3 -5 79.4271 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 15 -7 87.0443 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 15 -1 83.7891 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 15 -13 81.1198 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 15 1 82.0964 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 15 -11 83.0729 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 15 -5 87.6302 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 5 -15 63.3464 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -1 -15 45.5078 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 11 -15 66.4714 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -3 -15 45.5078 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 9 -15 65.0391 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 3 -15 59.7656 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 15 -15 77.474 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -5 -7 55.3385 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -5 -1 52.0182 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -5 -13 45.8333 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -5 1 59.6354 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -5 -11 47.9167 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -5 -5 56.4453 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -5 -15 45.5078 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 5 3 80.2083 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -1 3 77.6693 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 11 3 80.2083 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -3 3 66.276 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 9 3 80.2083 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 3 3 80.2083 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 15 3 80.2083 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -5 3 62.3698 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 7 -7 82.4219 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 7 -1 83.5286 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 7 -13 65.0391 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 7 1 82.0964 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 7 -11 69.987 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 7 -5 86.1328 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 7 -15 64.6484 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 7 3 80.2083 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 5 -9 73.0469 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -1 -9 63.5417 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 11 -9 83.138 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -3 -9 54.8177 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 9 -9 80.4688 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 3 -9 67.0573 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 15 -9 84.2448 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -5 -9 51.237 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 7 -9 76.8229 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 1 -7 68.2943 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 1 -1 79.2318 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 1 -13 59.7005 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 1 1 80.4688 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 1 -11 63.151 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 1 -5 73.8932 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 1 -15 46.1589 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 1 3 80.2083 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 1 -9 64.974 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 5 -3 84.7656 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -1 -3 72.7865 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 11 -3 86.1979 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -3 -3 56.8359 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 9 -3 86.0677 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 3 -3 81.7708 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 15 -3 86.1979 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -5 -3 52.474 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 7 -3 85.9375 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 1 -3 77.9948 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 13 -7 87.0443 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 13 -1 83.7891 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 13 -13 77.5391 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 13 1 82.0964 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 13 -11 81.901 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 13 -5 87.6302 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 13 -15 71.6146 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 13 3 80.2083 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 13 -9 84.1146 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 13 -3 86.1979 (best c=2048.0, g=0.03125, rate=87.6302)
2048.0 0.03125 87.6302
