[local] 5 -7 75.7812 (best c=32.0, g=0.0078125, rate=75.7812)
[local] -1 -7 59.375 (best c=32.0, g=0.0078125, rate=75.7812)
[local] 5 -1 83.8542 (best c=32.0, g=0.5, rate=83.8542)
[local] -1 -1 72.5911 (best c=32.0, g=0.5, rate=83.8542)
[local] 11 -7 85.612 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 11 -1 83.724 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 5 -13 58.5286 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -1 -13 41.4714 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 11 -13 69.7266 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 -7 52.9297 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 -1 51.4323 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 -13 41.2109 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 5 1 81.7057 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -1 1 74.9349 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 11 1 81.7057 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 1 55.6641 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 -7 83.8542 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 -1 83.6589 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 -13 65.6901 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 1 81.7057 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 5 -11 62.8255 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -1 -11 53.3854 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 11 -11 75.8464 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 -11 43.8151 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 -11 72.7214 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 -7 71.875 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 -1 82.7474 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 -13 55.9245 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 1 81.6406 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 -11 59.6354 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 5 -5 80.4036 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -1 -5 64.974 (best c=2048.0, g=0.0078125, rate=85.612)
