[local] 5 -7 76.4323 (best c=32.0, g=0.0078125, rate=76.4323)
[local] -1 -7 57.6172 (best c=32.0, g=0.0078125, rate=76.4323)
[local] 5 -1 83.5286 (best c=32.0, g=0.5, rate=83.5286)
[local] -1 -1 74.5443 (best c=32.0, g=0.5, rate=83.5286)
[local] 11 -7 85.4167 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 11 -1 84.0495 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 5 -13 57.3568 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] -1 -13 43.4896 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 11 -13 69.2057 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] -3 -7 52.0833 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] -3 -1 51.7578 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] -3 -13 43.2943 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 5 1 81.8359 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] -1 1 75.7812 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 11 1 81.9661 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] -3 1 52.9948 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 9 -7 84.5052 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 9 -1 84.0495 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 9 -13 64.388 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 9 1 81.9661 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 5 -11 62.9557 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] -1 -11 52.9297 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 11 -11 76.1068 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] -3 -11 43.5547 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 9 -11 73.3724 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 3 -7 73.2422 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 3 -1 82.0312 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 3 -13 55.4688 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 3 1 81.25 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 3 -11 58.138 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 5 -5 80.599 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] -1 -5 65.1693 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 11 -5 86.849 (best c=2048.0, g=0.03125, rate=86.849)
[local] -3 -5 58.138 (best c=2048.0, g=0.03125, rate=86.849)
[local] 9 -5 86.0026 (best c=2048.0, g=0.03125, rate=86.849)
[local] 3 -5 77.0833 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 -7 86.1979 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 -1 84.0495 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 -13 77.8646 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 1 81.9661 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 -11 83.3333 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 -5 86.9792 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 5 -15 55.1432 (best c=32768.0, g=0.03125, rate=86.9792)
