[local] 5 -7 77.0182 (best c=32.0, g=0.0078125, rate=77.0182)
[local] -1 -7 67.3828 (best c=32.0, g=0.0078125, rate=77.0182)
[local] 5 -1 82.9427 (best c=32.0, g=0.5, rate=82.9427)
[local] -1 -1 72.9818 (best c=32.0, g=0.5, rate=82.9427)
[local] 11 -7 86.9141 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] 11 -1 83.0078 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] 5 -13 66.9922 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] -1 -13 45.8984 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] 11 -13 73.5026 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] -3 -7 62.7604 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] -3 -1 55.0781 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] -3 -13 45.1823 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] 5 1 81.7708 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] -1 1 77.4089 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] 11 1 81.7708 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] -3 1 65.625 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] 9 -7 85.8724 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] 9 -1 83.0078 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] 9 -13 69.0755 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] 9 1 81.7708 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] 5 -11 67.2526 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] -1 -11 57.0312 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] 11 -11 77.6042 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] -3 -11 46.5495 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] 9 -11 74.8047 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] 3 -7 73.8281 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] 3 -1 81.7057 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] 3 -13 65.4948 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] 3 1 81.7057 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] 3 -11 66.9271 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] 5 -5 82.8125 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] -1 -5 69.2708 (best c=2048.0, g=0.0078125, rate=86.9141)
[local] 11 -5 87.3698 (best c=2048.0, g=0.03125, rate=87.3698)
[local] -3 -5 58.2031 (best c=2048.0, g=0.03125, rate=87.3698)
[local] 9 -5 87.2396 (best c=2048.0, g=0.03125, rate=87.3698)
