[local] 5 -7 73.8281 (best c=32.0, g=0.0078125, rate=73.8281)
[local] -1 -7 57.0312 (best c=32.0, g=0.0078125, rate=73.8281)
[local] 5 -1 83.6589 (best c=32.0, g=0.5, rate=83.6589)
[local] -1 -1 71.875 (best c=32.0, g=0.5, rate=83.6589)
[local] 11 -7 84.4401 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] 11 -1 83.9193 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] 5 -13 53.3203 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] -1 -13 40.4297 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] 11 -13 66.7318 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] -3 -7 50.1302 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] -3 -1 60.2865 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] -3 -13 40.3646 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] 5 1 81.3151 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] -1 1 74.0885 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] 11 1 81.5755 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] -3 1 61.3281 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] 9 -7 81.7708 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] 9 -1 84.1146 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] 9 -13 62.5651 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] 9 1 81.5755 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] 5 -11 57.7474 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] -1 -11 47.8516 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] 11 -11 72.7865 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] -3 -11 41.4062 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] 9 -11 70.0521 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] 3 -7 70.3776 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] 3 -1 82.1615 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] 3 -13 50.1302 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] 3 1 80.6641 (best c=2048.0, g=0.0078125, rate=84.4401)
[local] 3 -11 54.8828 (best c=2048.0, g=0.0078125, rate=84.4401)
