[local] 5 -7 76.237 (best c=32.0, g=0.0078125, rate=76.237)
[local] -1 -7 57.2266 (best c=32.0, g=0.0078125, rate=76.237)
[local] 5 -1 84.1797 (best c=32.0, g=0.5, rate=84.1797)
[local] -1 -1 74.2839 (best c=32.0, g=0.5, rate=84.1797)
[local] 11 -7 85.026 (best c=2048.0, g=0.0078125, rate=85.026)
[local] 11 -1 85.1562 (best c=2048.0, g=0.5, rate=85.1562)
[local] 5 -13 54.4271 (best c=2048.0, g=0.5, rate=85.1562)
[local] -1 -13 37.6953 (best c=2048.0, g=0.5, rate=85.1562)
[local] 11 -13 67.5781 (best c=2048.0, g=0.5, rate=85.1562)
[local] -3 -7 50.3906 (best c=2048.0, g=0.5, rate=85.1562)
[local] -3 -1 50.8464 (best c=2048.0, g=0.5, rate=85.1562)
[local] -3 -13 36.9792 (best c=2048.0, g=0.5, rate=85.1562)
[local] 5 1 82.4219 (best c=2048.0, g=0.5, rate=85.1562)
[local] -1 1 74.2839 (best c=2048.0, g=0.5, rate=85.1562)
[local] 11 1 82.7474 (best c=2048.0, g=0.5, rate=85.1562)
[local] -3 1 50.7161 (best c=2048.0, g=0.5, rate=85.1562)
[local] 9 -7 82.4219 (best c=2048.0, g=0.5, rate=85.1562)
[local] 9 -1 85.3516 (best c=512.0, g=0.5, rate=85.3516)
[local] 9 -13 63.3464 (best c=512.0, g=0.5, rate=85.3516)
[local] 9 1 82.7474 (best c=512.0, g=0.5, rate=85.3516)
[local] 5 -11 59.6354 (best c=512.0, g=0.5, rate=85.3516)
[local] -1 -11 47.3958 (best c=512.0, g=0.5, rate=85.3516)
[local] 11 -11 75.0651 (best c=512.0, g=0.5, rate=85.3516)
[local] -3 -11 42.5781 (best c=512.0, g=0.5, rate=85.3516)
[local] 9 -11 71.0286 (best c=512.0, g=0.5, rate=85.3516)
[local] 3 -7 70.5078 (best c=512.0, g=0.5, rate=85.3516)
[local] 3 -1 82.1615 (best c=512.0, g=0.5, rate=85.3516)
[local] 3 -13 48.3724 (best c=512.0, g=0.5, rate=85.3516)
[local] 3 1 81.5104 (best c=512.0, g=0.5, rate=85.3516)
[local] 3 -11 55.0781 (best c=512.0, g=0.5, rate=85.3516)
[local] 5 -5 79.1016 (best c=512.0, g=0.5, rate=85.3516)
[local] -1 -5 63.9323 (best c=512.0, g=0.5, rate=85.3516)
[local] 11 -5 87.2396 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -3 -5 55.6641 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 9 -5 86.3281 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 3 -5 76.3672 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 -7 85.6771 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 -1 85.1562 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 -13 75.9766 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 1 82.7474 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 -11 81.1849 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 -5 87.6302 (best c=32768.0, g=0.03125, rate=87.6302)
[local] 5 -15 47.4609 (best c=32768.0, g=0.03125, rate=87.6302)
