[local] 5 -7 73.6328 (best c=32.0, g=0.0078125, rate=73.6328)
[local] -1 -7 60.7422 (best c=32.0, g=0.0078125, rate=73.6328)
[local] 5 -1 82.8125 (best c=32.0, g=0.5, rate=82.8125)
[local] -1 -1 71.3542 (best c=32.0, g=0.5, rate=82.8125)
[local] 11 -7 85.612 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 11 -1 83.2682 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 5 -13 60.6771 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -1 -13 45.7031 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 11 -13 70.1172 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 -7 53.9062 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 -1 51.8229 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 -13 44.7266 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 5 1 81.3151 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -1 1 74.8047 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 11 1 81.4453 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 1 60.026 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 -7 84.2448 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 -1 83.3333 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 -13 64.2578 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 1 81.4453 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 5 -11 63.2161 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -1 -11 53.7109 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 11 -11 74.7396 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 -11 48.112 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 -11 71.4844 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 -7 71.2891 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 -1 82.3568 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 -13 57.1615 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 1 81.0547 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 -11 61.0677 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 5 -5 79.7526 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -1 -5 64.1276 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 11 -5 86.263 (best c=2048.0, g=0.03125, rate=86.263)
[local] -3 -5 55.7943 (best c=2048.0, g=0.03125, rate=86.263)
[local] 9 -5 86.1328 (best c=2048.0, g=0.03125, rate=86.263)
[local] 3 -5 73.9583 (best c=2048.0, g=0.03125, rate=86.263)
[local] 15 -7 85.9375 (best c=2048.0, g=0.03125, rate=86.263)
[local] 15 -1 83.2682 (best c=2048.0, g=0.03125, rate=86.263)
[local] 15 -13 79.5573 (best c=2048.0, g=0.03125, rate=86.263)
[local] 15 1 81.5104 (best c=2048.0, g=0.03125, rate=86.263)
[local] 15 -11 82.9427 (best c=2048.0, g=0.03125, rate=86.263)
[local] 15 -5 86.3932 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 5 -15 57.2266 (best c=32768.0, g=0.03125, rate=86.3932)
[local] -1 -15 43.9453 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 11 -15 63.6719 (best c=32768.0, g=0.03125, rate=86.3932)
[local] -3 -15 43.9453 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 9 -15 62.4349 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 3 -15 55.0781 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 15 -15 74.349 (best c=32768.0, g=0.03125, rate=86.3932)
[local] -5 -7 44.7266 (best c=32768.0, g=0.03125, rate=86.3932)
[local] -5 -1 50.5208 (best c=32768.0, g=0.03125, rate=86.3932)
[local] -5 -13 44.7266 (best c=32768.0, g=0.03125, rate=86.3932)
[local] -5 1 58.5286 (best c=32768.0, g=0.03125, rate=86.3932)
[local] -5 -11 47.9818 (best c=32768.0, g=0.03125, rate=86.3932)
[local] -5 -5 51.4323 (best c=32768.0, g=0.03125, rate=86.3932)
[local] -5 -15 43.9453 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 5 3 80.2083 (best c=32768.0, g=0.03125, rate=86.3932)
[local] -1 3 76.6276 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 11 3 80.2083 (best c=32768.0, g=0.03125, rate=86.3932)
[local] -3 3 64.7135 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 9 3 80.2083 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 3 3 80.1432 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 15 3 80.2083 (best c=32768.0, g=0.03125, rate=86.3932)
[local] -5 3 62.7604 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 7 -7 79.5573 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 7 -1 83.0729 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 7 -13 62.5 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 7 1 81.5104 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 7 -11 66.5365 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 7 -5 85.0911 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 7 -15 59.3099 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 7 3 80.2083 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 5 -9 70.1172 (best c=32768.0, g=0.03125, rate=86.3932)
[local] -1 -9 57.3568 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 11 -9 81.8359 (best c=32768.0, g=0.03125, rate=86.3932)
[local] -3 -9 51.6276 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 9 -9 76.6276 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 3 -9 63.8021 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 15 -9 83.0729 (best c=32768.0, g=0.03125, rate=86.3932)
[local] -5 -9 48.8281 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 7 -9 72.5911 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 1 -7 64.1927 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 1 -1 77.9948 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 1 -13 54.8177 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 1 1 80.5339 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 1 -11 57.6823 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 1 -5 71.1589 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 1 -15 45.1172 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 1 3 79.9479 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 1 -9 60.8073 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 5 -3 84.5052 (best c=32768.0, g=0.03125, rate=86.3932)
[local] -1 -3 69.6615 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 11 -3 85.9375 (best c=32768.0, g=0.03125, rate=86.3932)
[local] -3 -3 53.3203 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 9 -3 85.6771 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 3 -3 79.1016 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 15 -3 85.8073 (best c=32768.0, g=0.03125, rate=86.3932)
[local] -5 -3 50.5859 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 7 -3 85.2865 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 1 -3 73.2422 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 13 -7 85.8724 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 13 -1 83.2682 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 13 -13 74.4792 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 13 1 81.4453 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 13 -11 80.599 (best c=32768.0, g=0.03125, rate=86.3932)
[local] 13 -5 86.3932 (best c=8192.0, g=0.03125, rate=86.3932)
[local] 13 -15 67.9688 (best c=8192.0, g=0.03125, rate=86.3932)
[local] 13 3 80.2083 (best c=8192.0, g=0.03125, rate=86.3932)
[local] 13 -9 83.0729 (best c=8192.0, g=0.03125, rate=86.3932)
[local] 13 -3 85.8073 (best c=8192.0, g=0.03125, rate=86.3932)
8192.0 0.03125 86.3932
