[local] 5 -7 74.4141 (best c=32.0, g=0.0078125, rate=74.4141)
[local] -1 -7 56.7708 (best c=32.0, g=0.0078125, rate=74.4141)
[local] 5 -1 83.0729 (best c=32.0, g=0.5, rate=83.0729)
[local] -1 -1 71.8099 (best c=32.0, g=0.5, rate=83.0729)
[local] 11 -7 83.7891 (best c=2048.0, g=0.0078125, rate=83.7891)
[local] 11 -1 83.9844 (best c=2048.0, g=0.5, rate=83.9844)
[local] 5 -13 54.2318 (best c=2048.0, g=0.5, rate=83.9844)
[local] -1 -13 38.6068 (best c=2048.0, g=0.5, rate=83.9844)
[local] 11 -13 65.7552 (best c=2048.0, g=0.5, rate=83.9844)
[local] -3 -7 46.7448 (best c=2048.0, g=0.5, rate=83.9844)
[local] -3 -1 55.3385 (best c=2048.0, g=0.5, rate=83.9844)
[local] -3 -13 38.5417 (best c=2048.0, g=0.5, rate=83.9844)
[local] 5 1 80.4688 (best c=2048.0, g=0.5, rate=83.9844)
[local] -1 1 73.6328 (best c=2048.0, g=0.5, rate=83.9844)
[local] 11 1 81.6406 (best c=2048.0, g=0.5, rate=83.9844)
[local] -3 1 57.1615 (best c=2048.0, g=0.5, rate=83.9844)
[local] 9 -7 81.3151 (best c=2048.0, g=0.5, rate=83.9844)
[local] 9 -1 83.7891 (best c=2048.0, g=0.5, rate=83.9844)
[local] 9 -13 62.9557 (best c=2048.0, g=0.5, rate=83.9844)
[local] 9 1 81.6406 (best c=2048.0, g=0.5, rate=83.9844)
[local] 5 -11 59.7005 (best c=2048.0, g=0.5, rate=83.9844)
[local] -1 -11 46.0938 (best c=2048.0, g=0.5, rate=83.9844)
[local] 11 -11 72.2005 (best c=2048.0, g=0.5, rate=83.9844)
[local] -3 -11 42.5781 (best c=2048.0, g=0.5, rate=83.9844)
[local] 9 -11 69.7917 (best c=2048.0, g=0.5, rate=83.9844)
[local] 3 -7 70.8984 (best c=2048.0, g=0.5, rate=83.9844)
[local] 3 -1 80.599 (best c=2048.0, g=0.5, rate=83.9844)
[local] 3 -13 49.8047 (best c=2048.0, g=0.5, rate=83.9844)
[local] 3 1 80.1432 (best c=2048.0, g=0.5, rate=83.9844)
[local] 3 -11 55.3385 (best c=2048.0, g=0.5, rate=83.9844)
[local] 5 -5 77.9297 (best c=2048.0, g=0.5, rate=83.9844)
[local] -1 -5 62.1745 (best c=2048.0, g=0.5, rate=83.9844)
[local] 11 -5 86.9792 (best c=2048.0, g=0.03125, rate=86.9792)
[local] -3 -5 53.125 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 9 -5 86.4583 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 3 -5 74.8047 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 15 -7 84.5052 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 15 -1 83.9844 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 15 -13 73.5026 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 15 1 81.6406 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 15 -11 78.776 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 15 -5 87.0443 (best c=32768.0, g=0.03125, rate=87.0443)
[local] 5 -15 48.763 (best c=32768.0, g=0.03125, rate=87.0443)
[local] -1 -15 37.3047 (best c=32768.0, g=0.03125, rate=87.0443)
[local] 11 -15 61.6536 (best c=32768.0, g=0.03125, rate=87.0443)
[local] -3 -15 37.3047 (best c=32768.0, g=0.03125, rate=87.0443)
[local] 9 -15 58.5938 (best c=32768.0, g=0.03125, rate=87.0443)
[local] 3 -15 42.513 (best c=32768.0, g=0.03125, rate=87.0443)
[local] 15 -15 65.9505 (best c=32768.0, g=0.03125, rate=87.0443)
[local] -5 -7 42.7083 (best c=32768.0, g=0.03125, rate=87.0443)
[local] -5 -1 56.3151 (best c=32768.0, g=0.03125, rate=87.0443)
[local] -5 -13 38.5417 (best c=32768.0, g=0.03125, rate=87.0443)
[local] -5 1 56.25 (best c=32768.0, g=0.03125, rate=87.0443)
[local] -5 -11 42.6432 (best c=32768.0, g=0.03125, rate=87.0443)
[local] -5 -5 43.75 (best c=32768.0, g=0.03125, rate=87.0443)
[local] -5 -15 37.3047 (best c=32768.0, g=0.03125, rate=87.0443)
[local] 5 3 80.9896 (best c=32768.0, g=0.03125, rate=87.0443)
[local] -1 3 75.2604 (best c=32768.0, g=0.03125, rate=87.0443)
[local] 11 3 81.0547 (best c=32768.0, g=0.03125, rate=87.0443)
[local] -3 3 60.026 (best c=32768.0, g=0.03125, rate=87.0443)
[local] 9 3 81.0547 (best c=32768.0, g=0.03125, rate=87.0443)
[local] 3 3 80.8594 (best c=32768.0, g=0.03125, rate=87.0443)
