[local] 5 -7 78.5156 (best c=32.0, g=0.0078125, rate=78.5156)
[local] -1 -7 64.3229 (best c=32.0, g=0.0078125, rate=78.5156)
[local] 5 -1 82.4219 (best c=32.0, g=0.5, rate=82.4219)
[local] -1 -1 73.8281 (best c=32.0, g=0.5, rate=82.4219)
[local] 11 -7 86.9792 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 11 -1 82.5521 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 5 -13 63.9974 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] -1 -13 43.2943 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 11 -13 74.0234 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] -3 -7 59.1146 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] -3 -1 46.4844 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] -3 -13 43.3594 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 5 1 81.6406 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] -1 1 77.2135 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 11 1 81.901 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] -3 1 55.9245 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 9 -7 86.6536 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 9 -1 82.5521 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 9 -13 68.4896 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 9 1 81.901 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 5 -11 65.2344 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] -1 -11 57.5521 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 11 -11 77.2786 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] -3 -11 43.8151 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 9 -11 75.2604 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 3 -7 74.4792 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 3 -1 81.25 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 3 -13 63.9323 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 3 1 81.4453 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 3 -11 64.0625 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 5 -5 83.2682 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] -1 -5 68.099 (best c=2048.0, g=0.0078125, rate=86.9792)
[local] 11 -5 87.6302 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -3 -5 54.7526 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 9 -5 87.4349 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 3 -5 78.776 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 15 -7 87.1094 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 15 -1 82.5521 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 15 -13 81.8359 (best c=2048.0, g=0.03125, rate=87.6302)
