[local] 5 -7 78.0599 (best c=32.0, g=0.0078125, rate=78.0599)
[local] -1 -7 64.388 (best c=32.0, g=0.0078125, rate=78.0599)
[local] 5 -1 83.3984 (best c=32.0, g=0.5, rate=83.3984)
[local] -1 -1 74.6745 (best c=32.0, g=0.5, rate=83.3984)
[local] 11 -7 87.0443 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 11 -1 83.6589 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 5 -13 64.974 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] -1 -13 47.0052 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 11 -13 73.6328 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] -3 -7 57.2266 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] -3 -1 55.4688 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] -3 -13 46.4844 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 5 1 81.9661 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] -1 1 76.1068 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 11 1 82.0312 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] -3 1 61.1979 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 9 -7 86.1979 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 9 -1 83.6589 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 9 -13 68.75 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 9 1 82.0312 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 5 -11 65.625 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] -1 -11 56.3151 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 11 -11 77.474 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] -3 -11 45.1823 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 9 -11 75.651 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 3 -7 74.4141 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 3 -1 82.4219 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 3 -13 63.6068 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 3 1 81.7708 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 3 -11 65.2995 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 5 -5 82.2266 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] -1 -5 69.2057 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 11 -5 87.4349 (best c=2048.0, g=0.03125, rate=87.4349)
[local] -3 -5 58.2682 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 9 -5 87.2396 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 3 -5 78.5156 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 15 -7 87.3047 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 15 -1 83.6589 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 15 -13 81.4453 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 15 1 82.0312 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 15 -11 82.9427 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 15 -5 87.4349 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 5 -15 63.5417 (best c=2048.0, g=0.03125, rate=87.4349)
[local] -1 -15 45.7031 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 11 -15 67.9688 (best c=2048.0, g=0.03125, rate=87.4349)
[local] -3 -15 45.7031 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 9 -15 64.7786 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 3 -15 58.2682 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 15 -15 76.4974 (best c=2048.0, g=0.03125, rate=87.4349)
[local] -5 -7 47.9818 (best c=2048.0, g=0.03125, rate=87.4349)
[local] -5 -1 53.5156 (best c=2048.0, g=0.03125, rate=87.4349)
[local] -5 -13 46.4844 (best c=2048.0, g=0.03125, rate=87.4349)
[local] -5 1 58.138 (best c=2048.0, g=0.03125, rate=87.4349)
[local] -5 -11 45.1172 (best c=2048.0, g=0.03125, rate=87.4349)
[local] -5 -5 54.6224 (best c=2048.0, g=0.03125, rate=87.4349)
[local] -5 -15 45.7031 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 5 3 78.4505 (best c=2048.0, g=0.03125, rate=87.4349)
[local] -1 3 77.9948 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 11 3 78.4505 (best c=2048.0, g=0.03125, rate=87.4349)
[local] -3 3 62.9557 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 9 3 78.4505 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 3 3 78.5156 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 15 3 78.4505 (best c=2048.0, g=0.03125, rate=87.4349)
[local] -5 3 58.5938 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 7 -7 81.9661 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 7 -1 83.6589 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 7 -13 64.974 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 7 1 82.0312 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 7 -11 71.1589 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 7 -5 86.5234 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 7 -15 64.7135 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 7 3 78.4505 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 5 -9 72.7214 (best c=2048.0, g=0.03125, rate=87.4349)
[local] -1 -9 61.263 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 11 -9 83.0729 (best c=2048.0, g=0.03125, rate=87.4349)
[local] -3 -9 52.7344 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 9 -9 79.8177 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 3 -9 68.4245 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 15 -9 84.1797 (best c=2048.0, g=0.03125, rate=87.4349)
[local] -5 -9 50.8464 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 7 -9 76.7578 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 1 -7 69.5312 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 1 -1 77.9948 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 1 -13 58.2682 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 1 1 80.9245 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 1 -11 63.0208 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 1 -5 74.8698 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 1 -15 46.4193 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 1 3 78.3854 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 1 -9 65.1693 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 5 -3 85.6771 (best c=2048.0, g=0.03125, rate=87.4349)
[local] -1 -3 73.3073 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 11 -3 86.5234 (best c=2048.0, g=0.03125, rate=87.4349)
[local] -3 -3 56.8359 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 9 -3 86.4583 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 3 -3 81.3802 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 15 -3 86.4583 (best c=2048.0, g=0.03125, rate=87.4349)
[local] -5 -3 52.6042 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 7 -3 86.1979 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 1 -3 77.3438 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 13 -7 87.4349 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 13 -1 83.6589 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 13 -13 77.2786 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 13 1 82.0312 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 13 -11 82.2917 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 13 -5 87.4349 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 13 -15 71.2891 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 13 3 78.4505 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 13 -9 84.2448 (best c=2048.0, g=0.03125, rate=87.4349)
[local] 13 -3 86.4583 (best c=2048.0, g=0.03125, rate=87.4349)
2048.0 0.03125 87.4349
