[local] 5 -7 76.6927 (best c=32.0, g=0.0078125, rate=76.6927)
[local] -1 -7 60.3516 (best c=32.0, g=0.0078125, rate=76.6927)
[local] 5 -1 83.3333 (best c=32.0, g=0.5, rate=83.3333)
[local] -1 -1 73.0469 (best c=32.0, g=0.5, rate=83.3333)
[local] 11 -7 86.7188 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 11 -1 83.5286 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 5 -13 60.5469 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] -1 -13 44.5312 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 11 -13 69.2708 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] -3 -7 54.4922 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] -3 -1 48.5677 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] -3 -13 44.1406 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 5 1 80.8594 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] -1 1 75.7812 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 11 1 80.9896 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] -3 1 55.6641 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 9 -7 85.1562 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 9 -1 83.5938 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 9 -13 66.0156 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 9 1 80.9896 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 5 -11 64.9089 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] -1 -11 53.8411 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 11 -11 76.5625 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] -3 -11 44.2708 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 9 -11 72.5911 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 3 -7 71.2891 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 3 -1 82.7474 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 3 -13 57.5521 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 3 1 80.4036 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 3 -11 60.5469 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 5 -5 81.901 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] -1 -5 67.0573 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 11 -5 87.6953 (best c=2048.0, g=0.03125, rate=87.6953)
[local] -3 -5 58.4635 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 9 -5 87.0443 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 3 -5 76.7578 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 15 -7 86.7839 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 15 -1 83.5286 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 15 -13 78.776 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 15 1 80.9896 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 15 -11 82.9427 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 15 -5 87.9557 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 5 -15 57.0312 (best c=32768.0, g=0.03125, rate=87.9557)
[local] -1 -15 44.6615 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 11 -15 65.9505 (best c=32768.0, g=0.03125, rate=87.9557)
[local] -3 -15 44.6615 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 9 -15 63.4766 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 3 -15 52.7995 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 15 -15 72.5911 (best c=32768.0, g=0.03125, rate=87.9557)
[local] -5 -7 51.4323 (best c=32768.0, g=0.03125, rate=87.9557)
[local] -5 -1 43.1641 (best c=32768.0, g=0.03125, rate=87.9557)
[local] -5 -13 44.1406 (best c=32768.0, g=0.03125, rate=87.9557)
[local] -5 1 50.1302 (best c=32768.0, g=0.03125, rate=87.9557)
[local] -5 -11 44.2057 (best c=32768.0, g=0.03125, rate=87.9557)
[local] -5 -5 56.5104 (best c=32768.0, g=0.03125, rate=87.9557)
[local] -5 -15 44.6615 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 5 3 79.9479 (best c=32768.0, g=0.03125, rate=87.9557)
[local] -1 3 77.7344 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 11 3 80.013 (best c=32768.0, g=0.03125, rate=87.9557)
[local] -3 3 67.9036 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 9 3 80.013 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 3 3 79.362 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 15 3 80.0781 (best c=32768.0, g=0.03125, rate=87.9557)
[local] -5 3 62.6302 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 7 -7 81.3151 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 7 -1 83.5938 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 7 -13 63.8021 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 7 1 80.9245 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 7 -11 67.8385 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 7 -5 85.4167 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 7 -15 60.3516 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 7 3 80.013 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 5 -9 71.0286 (best c=32768.0, g=0.03125, rate=87.9557)
[local] -1 -9 58.2682 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 11 -9 82.8125 (best c=32768.0, g=0.03125, rate=87.9557)
[local] -3 -9 48.4375 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 9 -9 77.8646 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 3 -9 65.625 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 15 -9 84.0495 (best c=32768.0, g=0.03125, rate=87.9557)
[local] -5 -9 45.5729 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 7 -9 74.9349 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 1 -7 67.0573 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 1 -1 79.2969 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 1 -13 53.3854 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 1 1 79.6224 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 1 -11 57.8125 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 1 -5 71.8099 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 1 -15 44.7917 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 1 3 78.9714 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 1 -9 61.0026 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 5 -3 85.2865 (best c=32768.0, g=0.03125, rate=87.9557)
[local] -1 -3 71.5495 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 11 -3 86.9792 (best c=32768.0, g=0.03125, rate=87.9557)
[local] -3 -3 52.474 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 9 -3 87.0443 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 3 -3 81.7057 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 15 -3 86.7839 (best c=32768.0, g=0.03125, rate=87.9557)
[local] -5 -3 46.0286 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 7 -3 86.5234 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 1 -3 76.237 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 13 -7 86.9792 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 13 -1 83.5286 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 13 -13 74.349 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 13 1 80.9896 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 13 -11 80.0781 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 13 -5 87.6953 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 13 -15 67.3828 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 13 3 80.013 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 13 -9 84.1146 (best c=32768.0, g=0.03125, rate=87.9557)
[local] 13 -3 86.7839 (best c=32768.0, g=0.03125, rate=87.9557)
32768.0 0.03125 87.9557
