[local] 5 -7 68.6198 (best c=32.0, g=0.0078125, rate=68.6198)
[local] -1 -7 50.7812 (best c=32.0, g=0.0078125, rate=68.6198)
[local] 5 -1 83.3333 (best c=32.0, g=0.5, rate=83.3333)
[local] -1 -1 71.4844 (best c=32.0, g=0.5, rate=83.3333)
[local] 11 -7 80.3385 (best c=32.0, g=0.5, rate=83.3333)
[local] 11 -1 83.724 (best c=2048.0, g=0.5, rate=83.724)
[local] 5 -13 45.1823 (best c=2048.0, g=0.5, rate=83.724)
[local] -1 -13 34.5052 (best c=2048.0, g=0.5, rate=83.724)
[local] 11 -13 57.8125 (best c=2048.0, g=0.5, rate=83.724)
[local] -3 -7 41.2109 (best c=2048.0, g=0.5, rate=83.724)
[local] -3 -1 54.1667 (best c=2048.0, g=0.5, rate=83.724)
[local] -3 -13 34.4401 (best c=2048.0, g=0.5, rate=83.724)
[local] 5 1 82.2917 (best c=2048.0, g=0.5, rate=83.724)
[local] -1 1 72.7865 (best c=2048.0, g=0.5, rate=83.724)
[local] 11 1 82.4219 (best c=2048.0, g=0.5, rate=83.724)
[local] -3 1 54.5573 (best c=2048.0, g=0.5, rate=83.724)
[local] 9 -7 76.7578 (best c=2048.0, g=0.5, rate=83.724)
[local] 9 -1 83.724 (best c=512.0, g=0.5, rate=83.724)
[local] 9 -13 54.1667 (best c=512.0, g=0.5, rate=83.724)
[local] 9 1 82.4219 (best c=512.0, g=0.5, rate=83.724)
[local] 5 -11 53.3854 (best c=512.0, g=0.5, rate=83.724)
[local] -1 -11 37.0443 (best c=512.0, g=0.5, rate=83.724)
[local] 11 -11 66.0156 (best c=512.0, g=0.5, rate=83.724)
[local] -3 -11 35.6771 (best c=512.0, g=0.5, rate=83.724)
[local] 9 -11 61.1328 (best c=512.0, g=0.5, rate=83.724)
[local] 3 -7 62.9557 (best c=512.0, g=0.5, rate=83.724)
[local] 3 -1 79.362 (best c=512.0, g=0.5, rate=83.724)
[local] 3 -13 40.4297 (best c=512.0, g=0.5, rate=83.724)
[local] 3 1 81.5755 (best c=512.0, g=0.5, rate=83.724)
[local] 3 -11 46.224 (best c=512.0, g=0.5, rate=83.724)
[local] 5 -5 75.1953 (best c=512.0, g=0.5, rate=83.724)
[local] -1 -5 58.0729 (best c=512.0, g=0.5, rate=83.724)
[local] 11 -5 84.375 (best c=2048.0, g=0.03125, rate=84.375)
