[local] 5 -7 77.3438 (best c=32.0, g=0.0078125, rate=77.3438)
[local] -1 -7 65.6901 (best c=32.0, g=0.0078125, rate=77.3438)
[local] 5 -1 81.9661 (best c=32.0, g=0.5, rate=81.9661)
[local] -1 -1 72.0703 (best c=32.0, g=0.5, rate=81.9661)
[local] 11 -7 86.3281 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 11 -1 82.0312 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 5 -13 66.0156 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] -1 -13 45.1823 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 11 -13 71.224 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] -3 -7 60.2865 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] -3 -1 53.3203 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] -3 -13 44.5312 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 5 1 81.0547 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] -1 1 75.0 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 11 1 81.0547 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] -3 1 59.1146 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 9 -7 86.0026 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 9 -1 82.0312 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 9 -13 66.7318 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 9 1 81.0547 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 5 -11 66.0807 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] -1 -11 58.5938 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 11 -11 76.5625 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] -3 -11 46.0938 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 9 -11 73.3073 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 3 -7 71.8099 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 3 -1 81.1198 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 3 -13 65.7552 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 3 1 80.9896 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 3 -11 66.0807 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 5 -5 81.9661 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] -1 -5 67.9688 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 11 -5 86.9141 (best c=2048.0, g=0.03125, rate=86.9141)
[local] -3 -5 57.2266 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 9 -5 86.7839 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 3 -5 77.7995 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 15 -7 86.0677 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 15 -1 81.9661 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 15 -13 81.3151 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 15 1 81.0547 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 15 -11 82.4219 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 15 -5 86.9141 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 5 -15 65.8203 (best c=2048.0, g=0.03125, rate=86.9141)
[local] -1 -15 44.3359 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 11 -15 66.0807 (best c=2048.0, g=0.03125, rate=86.9141)
[local] -3 -15 44.3359 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 9 -15 65.1042 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 3 -15 59.3099 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 15 -15 74.5443 (best c=2048.0, g=0.03125, rate=86.9141)
[local] -5 -7 56.9661 (best c=2048.0, g=0.03125, rate=86.9141)
[local] -5 -1 49.9349 (best c=2048.0, g=0.03125, rate=86.9141)
[local] -5 -13 44.5312 (best c=2048.0, g=0.03125, rate=86.9141)
[local] -5 1 55.6641 (best c=2048.0, g=0.03125, rate=86.9141)
[local] -5 -11 46.0938 (best c=2048.0, g=0.03125, rate=86.9141)
[local] -5 -5 50.2604 (best c=2048.0, g=0.03125, rate=86.9141)
[local] -5 -15 44.3359 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 5 3 78.9714 (best c=2048.0, g=0.03125, rate=86.9141)
[local] -1 3 77.7344 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 11 3 78.9714 (best c=2048.0, g=0.03125, rate=86.9141)
[local] -3 3 63.4766 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 9 3 78.9714 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 3 3 78.9714 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 15 3 78.9714 (best c=2048.0, g=0.03125, rate=86.9141)
[local] -5 3 58.724 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 7 -7 81.9661 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 7 -1 82.0312 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 7 -13 65.3646 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 7 1 81.0547 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 7 -11 68.3594 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 7 -5 86.3932 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 7 -15 65.8854 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 7 3 78.9714 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 5 -9 70.8984 (best c=2048.0, g=0.03125, rate=86.9141)
[local] -1 -9 65.2344 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 11 -9 83.0078 (best c=2048.0, g=0.03125, rate=86.9141)
[local] -3 -9 55.013 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 9 -9 78.9714 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 3 -9 67.5781 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 15 -9 83.3984 (best c=2048.0, g=0.03125, rate=86.9141)
[local] -5 -9 52.0182 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 7 -9 75.8464 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 1 -7 68.2292 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 1 -1 77.0182 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 1 -13 58.7891 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 1 1 80.5339 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 1 -11 65.9505 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 1 -5 72.1354 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 1 -15 44.8568 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 1 3 78.9714 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 1 -9 66.3411 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 5 -3 85.4818 (best c=2048.0, g=0.03125, rate=86.9141)
[local] -1 -3 71.3542 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 11 -3 85.3516 (best c=2048.0, g=0.03125, rate=86.9141)
[local] -3 -3 52.2786 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 9 -3 85.3516 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 3 -3 80.9896 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 15 -3 85.3516 (best c=2048.0, g=0.03125, rate=86.9141)
[local] -5 -3 48.4375 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 7 -3 85.2214 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 1 -3 76.8229 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 13 -7 86.3281 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 13 -1 82.0312 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 13 -13 75.2604 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 13 1 81.0547 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 13 -11 81.7708 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 13 -5 86.9141 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 13 -15 69.5964 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 13 3 78.9714 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 13 -9 83.724 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 13 -3 85.3516 (best c=2048.0, g=0.03125, rate=86.9141)
2048.0 0.03125 86.9141
