[local] 5 -7 77.6042 (best c=32.0, g=0.0078125, rate=77.6042)
[local] -1 -7 66.276 (best c=32.0, g=0.0078125, rate=77.6042)
[local] 5 -1 81.6406 (best c=32.0, g=0.5, rate=81.6406)
[local] -1 -1 72.3307 (best c=32.0, g=0.5, rate=81.6406)
[local] 11 -7 86.5885 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] 11 -1 81.9661 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] 5 -13 65.9505 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] -1 -13 47.0052 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] 11 -13 72.9818 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] -3 -7 61.5885 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] -3 -1 57.6823 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] -3 -13 46.875 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] 5 1 81.1849 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] -1 1 76.4974 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] 11 1 81.1849 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] -3 1 65.6901 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] 9 -7 85.8073 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] 9 -1 81.9661 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] 9 -13 68.9453 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] 9 1 81.1849 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] 5 -11 66.9922 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] -1 -11 59.5703 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] 11 -11 77.6693 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] -3 -11 48.6328 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] 9 -11 74.0885 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] 3 -7 73.8932 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] 3 -1 80.7292 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] 3 -13 64.974 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] 3 1 80.8594 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] 3 -11 66.0807 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] 5 -5 83.2031 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] -1 -5 69.7266 (best c=2048.0, g=0.0078125, rate=86.5885)
[local] 11 -5 87.3698 (best c=2048.0, g=0.03125, rate=87.3698)
[local] -3 -5 58.9193 (best c=2048.0, g=0.03125, rate=87.3698)
[local] 9 -5 87.0443 (best c=2048.0, g=0.03125, rate=87.3698)
[local] 3 -5 77.6693 (best c=2048.0, g=0.03125, rate=87.3698)
