[local] 5 -7 71.0938 (best c=32.0, g=0.0078125, rate=71.0938)
[local] -1 -7 51.7578 (best c=32.0, g=0.0078125, rate=71.0938)
[local] 5 -1 83.4635 (best c=32.0, g=0.5, rate=83.4635)
[local] -1 -1 73.763 (best c=32.0, g=0.5, rate=83.4635)
[local] 11 -7 80.9245 (best c=32.0, g=0.5, rate=83.4635)
[local] 11 -1 85.2865 (best c=2048.0, g=0.5, rate=85.2865)
[local] 5 -13 42.7083 (best c=2048.0, g=0.5, rate=85.2865)
[local] -1 -13 36.0026 (best c=2048.0, g=0.5, rate=85.2865)
[local] 11 -13 58.9844 (best c=2048.0, g=0.5, rate=85.2865)
[local] -3 -7 42.5781 (best c=2048.0, g=0.5, rate=85.2865)
[local] -3 -1 55.2083 (best c=2048.0, g=0.5, rate=85.2865)
[local] -3 -13 35.9375 (best c=2048.0, g=0.5, rate=85.2865)
[local] 5 1 83.4635 (best c=2048.0, g=0.5, rate=85.2865)
[local] -1 1 72.8516 (best c=2048.0, g=0.5, rate=85.2865)
[local] 11 1 83.5286 (best c=2048.0, g=0.5, rate=85.2865)
[local] -3 1 54.2969 (best c=2048.0, g=0.5, rate=85.2865)
[local] 9 -7 78.8411 (best c=2048.0, g=0.5, rate=85.2865)
[local] 9 -1 85.612 (best c=512.0, g=0.5, rate=85.612)
[local] 9 -13 53.8411 (best c=512.0, g=0.5, rate=85.612)
[local] 9 1 83.5286 (best c=512.0, g=0.5, rate=85.612)
[local] 5 -11 51.6927 (best c=512.0, g=0.5, rate=85.612)
[local] -1 -11 38.151 (best c=512.0, g=0.5, rate=85.612)
[local] 11 -11 67.7083 (best c=512.0, g=0.5, rate=85.612)
[local] -3 -11 38.0208 (best c=512.0, g=0.5, rate=85.612)
[local] 9 -11 63.8672 (best c=512.0, g=0.5, rate=85.612)
[local] 3 -7 66.0156 (best c=512.0, g=0.5, rate=85.612)
[local] 3 -1 81.3802 (best c=512.0, g=0.5, rate=85.612)
[local] 3 -13 39.5833 (best c=512.0, g=0.5, rate=85.612)
[local] 3 1 81.1849 (best c=512.0, g=0.5, rate=85.612)
[local] 3 -11 44.6615 (best c=512.0, g=0.5, rate=85.612)
[local] 5 -5 77.4089 (best c=512.0, g=0.5, rate=85.612)
[local] -1 -5 58.0729 (best c=512.0, g=0.5, rate=85.612)
[local] 11 -5 85.612 (best c=512.0, g=0.5, rate=85.612)
[local] -3 -5 49.8698 (best c=512.0, g=0.5, rate=85.612)
[local] 9 -5 83.6589 (best c=512.0, g=0.5, rate=85.612)
[local] 3 -5 73.6328 (best c=512.0, g=0.5, rate=85.612)
[local] 15 -7 83.4635 (best c=512.0, g=0.5, rate=85.612)
[local] 15 -1 85.2865 (best c=512.0, g=0.5, rate=85.612)
[local] 15 -13 68.1641 (best c=512.0, g=0.5, rate=85.612)
