[local] 5 -7 75.5208 (best c=32.0, g=0.0078125, rate=75.5208)
[local] -1 -7 56.3802 (best c=32.0, g=0.0078125, rate=75.5208)
[local] 5 -1 83.2031 (best c=32.0, g=0.5, rate=83.2031)
[local] -1 -1 74.0234 (best c=32.0, g=0.5, rate=83.2031)
[local] 11 -7 82.9427 (best c=32.0, g=0.5, rate=83.2031)
[local] 11 -1 84.1797 (best c=2048.0, g=0.5, rate=84.1797)
[local] 5 -13 52.2135 (best c=2048.0, g=0.5, rate=84.1797)
[local] -1 -13 37.8255 (best c=2048.0, g=0.5, rate=84.1797)
[local] 11 -13 66.5365 (best c=2048.0, g=0.5, rate=84.1797)
[local] -3 -7 44.5312 (best c=2048.0, g=0.5, rate=84.1797)
[local] -3 -1 48.5026 (best c=2048.0, g=0.5, rate=84.1797)
[local] -3 -13 37.7604 (best c=2048.0, g=0.5, rate=84.1797)
[local] 5 1 81.8359 (best c=2048.0, g=0.5, rate=84.1797)
[local] -1 1 75.0651 (best c=2048.0, g=0.5, rate=84.1797)
[local] 11 1 81.901 (best c=2048.0, g=0.5, rate=84.1797)
[local] -3 1 50.5859 (best c=2048.0, g=0.5, rate=84.1797)
[local] 9 -7 80.9245 (best c=2048.0, g=0.5, rate=84.1797)
[local] 9 -1 84.1797 (best c=512.0, g=0.5, rate=84.1797)
[local] 9 -13 61.849 (best c=512.0, g=0.5, rate=84.1797)
[local] 9 1 81.901 (best c=512.0, g=0.5, rate=84.1797)
[local] 5 -11 58.9844 (best c=512.0, g=0.5, rate=84.1797)
[local] -1 -11 42.9036 (best c=512.0, g=0.5, rate=84.1797)
[local] 11 -11 74.5443 (best c=512.0, g=0.5, rate=84.1797)
[local] -3 -11 37.8906 (best c=512.0, g=0.5, rate=84.1797)
[local] 9 -11 70.9635 (best c=512.0, g=0.5, rate=84.1797)
[local] 3 -7 70.8333 (best c=512.0, g=0.5, rate=84.1797)
[local] 3 -1 81.3802 (best c=512.0, g=0.5, rate=84.1797)
[local] 3 -13 45.8984 (best c=512.0, g=0.5, rate=84.1797)
[local] 3 1 81.1849 (best c=512.0, g=0.5, rate=84.1797)
[local] 3 -11 52.9948 (best c=512.0, g=0.5, rate=84.1797)
[local] 5 -5 79.8828 (best c=512.0, g=0.5, rate=84.1797)
