[local] 5 -7 76.4974 (best c=32.0, g=0.0078125, rate=76.4974)
[local] -1 -7 59.375 (best c=32.0, g=0.0078125, rate=76.4974)
[local] 5 -1 83.0078 (best c=32.0, g=0.5, rate=83.0078)
[local] -1 -1 74.4141 (best c=32.0, g=0.5, rate=83.0078)
[local] 11 -7 84.7656 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] 11 -1 83.5286 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] 5 -13 58.2031 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] -1 -13 44.1406 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] 11 -13 68.8151 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] -3 -7 53.4505 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] -3 -1 47.4609 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] -3 -13 43.4896 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] 5 1 81.5104 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] -1 1 74.6745 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] 11 1 81.5104 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] -3 1 50.3906 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] 9 -7 82.5521 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] 9 -1 83.9193 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] 9 -13 64.974 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] 9 1 81.5104 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] 5 -11 62.1745 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] -1 -11 52.2786 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] 11 -11 75.7812 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] -3 -11 44.1406 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] 9 -11 72.7865 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] 3 -7 72.5911 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] 3 -1 81.3151 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] 3 -13 54.8828 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] 3 1 80.9896 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] 3 -11 58.2682 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] 5 -5 80.013 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] -1 -5 65.1042 (best c=2048.0, g=0.0078125, rate=84.7656)
[local] 11 -5 86.1328 (best c=2048.0, g=0.03125, rate=86.1328)
[local] -3 -5 56.7057 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 9 -5 85.612 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 3 -5 77.2135 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 15 -7 85.4167 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 15 -1 83.5286 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 15 -13 77.8646 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 15 1 81.5104 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 15 -11 80.9245 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 15 -5 86.1979 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 5 -15 54.7526 (best c=32768.0, g=0.03125, rate=86.1979)
[local] -1 -15 42.9036 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 11 -15 63.2812 (best c=32768.0, g=0.03125, rate=86.1979)
[local] -3 -15 42.9036 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 9 -15 61.5234 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 3 -15 52.0182 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 15 -15 71.6146 (best c=32768.0, g=0.03125, rate=86.1979)
[local] -5 -7 50.9115 (best c=32768.0, g=0.03125, rate=86.1979)
[local] -5 -1 45.0521 (best c=32768.0, g=0.03125, rate=86.1979)
[local] -5 -13 43.4896 (best c=32768.0, g=0.03125, rate=86.1979)
[local] -5 1 47.1354 (best c=32768.0, g=0.03125, rate=86.1979)
[local] -5 -11 43.8802 (best c=32768.0, g=0.03125, rate=86.1979)
[local] -5 -5 47.8516 (best c=32768.0, g=0.03125, rate=86.1979)
[local] -5 -15 42.9036 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 5 3 81.5104 (best c=32768.0, g=0.03125, rate=86.1979)
[local] -1 3 76.4974 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 11 3 81.5104 (best c=32768.0, g=0.03125, rate=86.1979)
[local] -3 3 66.3411 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 9 3 81.5104 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 3 3 81.3802 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 15 3 81.5104 (best c=32768.0, g=0.03125, rate=86.1979)
[local] -5 3 64.7135 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 7 -7 79.7526 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 7 -1 83.724 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 7 -13 61.0677 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 7 1 81.5755 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 7 -11 67.4479 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 7 -5 83.3333 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 7 -15 57.8776 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 7 3 81.5104 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 5 -9 70.1172 (best c=32768.0, g=0.03125, rate=86.1979)
[local] -1 -9 56.3151 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 11 -9 80.2083 (best c=32768.0, g=0.03125, rate=86.1979)
[local] -3 -9 50.5859 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 9 -9 78.3854 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 3 -9 63.0859 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 15 -9 82.2917 (best c=32768.0, g=0.03125, rate=86.1979)
[local] -5 -9 48.112 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 7 -9 75.1953 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 1 -7 64.8438 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 1 -1 77.8646 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 1 -13 52.4089 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 1 1 79.362 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 1 -11 55.599 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 1 -5 72.9818 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 1 -15 43.9453 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 1 3 80.7943 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 1 -9 58.9193 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 5 -3 83.724 (best c=32768.0, g=0.03125, rate=86.1979)
[local] -1 -3 72.5911 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 11 -3 85.8724 (best c=32768.0, g=0.03125, rate=86.1979)
[local] -3 -3 52.0182 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 9 -3 86.1979 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 3 -3 79.8177 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 15 -3 85.8724 (best c=32768.0, g=0.03125, rate=86.1979)
[local] -5 -3 46.9401 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 7 -3 85.612 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 1 -3 76.5625 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 13 -7 85.4167 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 13 -1 83.5286 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 13 -13 73.8281 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 13 1 81.5104 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 13 -11 79.362 (best c=32768.0, g=0.03125, rate=86.1979)
[local] 13 -5 86.1979 (best c=8192.0, g=0.03125, rate=86.1979)
[local] 13 -15 65.9505 (best c=8192.0, g=0.03125, rate=86.1979)
[local] 13 3 81.5104 (best c=8192.0, g=0.03125, rate=86.1979)
[local] 13 -9 82.7474 (best c=8192.0, g=0.03125, rate=86.1979)
[local] 13 -3 85.8724 (best c=8192.0, g=0.03125, rate=86.1979)
8192.0 0.03125 86.1979
