[local] 5 -7 74.7396 (best c=32.0, g=0.0078125, rate=74.7396)
[local] -1 -7 58.8542 (best c=32.0, g=0.0078125, rate=74.7396)
[local] 5 -1 83.724 (best c=32.0, g=0.5, rate=83.724)
[local] -1 -1 71.4844 (best c=32.0, g=0.5, rate=83.724)
[local] 11 -7 85.5469 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 11 -1 83.9844 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 5 -13 56.7708 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] -1 -13 41.9922 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 11 -13 67.7734 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] -3 -7 52.474 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] -3 -1 61.1328 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] -3 -13 41.4714 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 5 1 81.1198 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] -1 1 73.5677 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 11 1 81.25 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] -3 1 62.8255 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 9 -7 84.0495 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 9 -1 84.1797 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 9 -13 63.2812 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 9 1 81.25 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 5 -11 61.9141 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] -1 -11 49.1536 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 11 -11 74.9349 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] -3 -11 42.5781 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 9 -11 71.3542 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 3 -7 71.1589 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 3 -1 81.8359 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 3 -13 54.4922 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 3 1 80.6641 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 3 -11 57.2917 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 5 -5 79.362 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] -1 -5 65.1042 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 11 -5 87.6953 (best c=2048.0, g=0.03125, rate=87.6953)
[local] -3 -5 57.8776 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 9 -5 87.0443 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 3 -5 75.3906 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 15 -7 85.6771 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 15 -1 84.1146 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 15 -13 76.1068 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 15 1 81.25 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 15 -11 80.8594 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 15 -5 87.6953 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 5 -15 54.1016 (best c=2048.0, g=0.03125, rate=87.6953)
[local] -1 -15 41.5365 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 11 -15 62.2396 (best c=2048.0, g=0.03125, rate=87.6953)
[local] -3 -15 41.5365 (best c=2048.0, g=0.03125, rate=87.6953)
