[local] 5 -7 77.4089 (best c=32.0, g=0.0078125, rate=77.4089)
[local] -1 -7 58.3333 (best c=32.0, g=0.0078125, rate=77.4089)
[local] 5 -1 84.4401 (best c=32.0, g=0.5, rate=84.4401)
[local] -1 -1 73.8281 (best c=32.0, g=0.5, rate=84.4401)
[local] 11 -7 85.8724 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] 11 -1 85.0911 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] 5 -13 55.2734 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] -1 -13 41.6667 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] 11 -13 69.7917 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] -3 -7 51.237 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] -3 -1 57.9427 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] -3 -13 41.7318 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] 5 1 82.5521 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] -1 1 74.8698 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] 11 1 82.8776 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] -3 1 57.6172 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] 9 -7 82.6823 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] 9 -1 85.2865 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] 9 -13 64.3229 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] 9 1 82.8776 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] 5 -11 61.5234 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] -1 -11 46.8099 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] 11 -11 76.0417 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] -3 -11 41.862 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] 9 -11 73.3073 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] 3 -7 73.5026 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] 3 -1 82.0964 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] 3 -13 51.9531 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] 3 1 82.2266 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] 3 -11 55.4036 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] 5 -5 80.2083 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] -1 -5 65.9505 (best c=2048.0, g=0.0078125, rate=85.8724)
[local] 11 -5 87.8906 (best c=2048.0, g=0.03125, rate=87.8906)
[local] -3 -5 56.5755 (best c=2048.0, g=0.03125, rate=87.8906)
[local] 9 -5 87.8255 (best c=2048.0, g=0.03125, rate=87.8906)
[local] 3 -5 77.6693 (best c=2048.0, g=0.03125, rate=87.8906)
[local] 15 -7 86.7839 (best c=2048.0, g=0.03125, rate=87.8906)
[local] 15 -1 85.0911 (best c=2048.0, g=0.03125, rate=87.8906)
[local] 15 -13 77.2135 (best c=2048.0, g=0.03125, rate=87.8906)
[local] 15 1 82.8776 (best c=2048.0, g=0.03125, rate=87.8906)
[local] 15 -11 82.0312 (best c=2048.0, g=0.03125, rate=87.8906)
[local] 15 -5 88.151 (best c=32768.0, g=0.03125, rate=88.151)
[local] 5 -15 50.9766 (best c=32768.0, g=0.03125, rate=88.151)
[local] -1 -15 41.9922 (best c=32768.0, g=0.03125, rate=88.151)
[local] 11 -15 62.8255 (best c=32768.0, g=0.03125, rate=88.151)
[local] -3 -15 41.9922 (best c=32768.0, g=0.03125, rate=88.151)
[local] 9 -15 59.8307 (best c=32768.0, g=0.03125, rate=88.151)
[local] 3 -15 47.0052 (best c=32768.0, g=0.03125, rate=88.151)
[local] 15 -15 69.5312 (best c=32768.0, g=0.03125, rate=88.151)
[local] -5 -7 46.3542 (best c=32768.0, g=0.03125, rate=88.151)
[local] -5 -1 54.4922 (best c=32768.0, g=0.03125, rate=88.151)
[local] -5 -13 41.7318 (best c=32768.0, g=0.03125, rate=88.151)
[local] -5 1 55.1432 (best c=32768.0, g=0.03125, rate=88.151)
[local] -5 -11 41.862 (best c=32768.0, g=0.03125, rate=88.151)
[local] -5 -5 51.9531 (best c=32768.0, g=0.03125, rate=88.151)
