[local] 5 -7 74.6745 (best c=32.0, g=0.0078125, rate=74.6745)
[local] -1 -7 54.8828 (best c=32.0, g=0.0078125, rate=74.6745)
[local] 5 -1 84.1146 (best c=32.0, g=0.5, rate=84.1146)
[local] -1 -1 73.8281 (best c=32.0, g=0.5, rate=84.1146)
[local] 11 -7 84.2448 (best c=2048.0, g=0.0078125, rate=84.2448)
[local] 11 -1 84.7005 (best c=2048.0, g=0.5, rate=84.7005)
[local] 5 -13 53.3203 (best c=2048.0, g=0.5, rate=84.7005)
[local] -1 -13 39.0625 (best c=2048.0, g=0.5, rate=84.7005)
[local] 11 -13 67.4479 (best c=2048.0, g=0.5, rate=84.7005)
[local] -3 -7 47.7214 (best c=2048.0, g=0.5, rate=84.7005)
[local] -3 -1 59.7656 (best c=2048.0, g=0.5, rate=84.7005)
[local] -3 -13 38.6719 (best c=2048.0, g=0.5, rate=84.7005)
[local] 5 1 82.1615 (best c=2048.0, g=0.5, rate=84.7005)
[local] -1 1 74.0234 (best c=2048.0, g=0.5, rate=84.7005)
[local] 11 1 82.3568 (best c=2048.0, g=0.5, rate=84.7005)
[local] -3 1 65.4297 (best c=2048.0, g=0.5, rate=84.7005)
[local] 9 -7 82.2917 (best c=2048.0, g=0.5, rate=84.7005)
[local] 9 -1 84.7005 (best c=512.0, g=0.5, rate=84.7005)
[local] 9 -13 62.6953 (best c=512.0, g=0.5, rate=84.7005)
[local] 9 1 82.3568 (best c=512.0, g=0.5, rate=84.7005)
[local] 5 -11 59.0495 (best c=512.0, g=0.5, rate=84.7005)
[local] -1 -11 46.9401 (best c=512.0, g=0.5, rate=84.7005)
[local] 11 -11 74.4141 (best c=512.0, g=0.5, rate=84.7005)
[local] -3 -11 40.8854 (best c=512.0, g=0.5, rate=84.7005)
[local] 9 -11 70.5729 (best c=512.0, g=0.5, rate=84.7005)
[local] 3 -7 69.6615 (best c=512.0, g=0.5, rate=84.7005)
[local] 3 -1 83.0078 (best c=512.0, g=0.5, rate=84.7005)
[local] 3 -13 49.0885 (best c=512.0, g=0.5, rate=84.7005)
[local] 3 1 81.3802 (best c=512.0, g=0.5, rate=84.7005)
[local] 3 -11 54.1016 (best c=512.0, g=0.5, rate=84.7005)
[local] 5 -5 79.0365 (best c=512.0, g=0.5, rate=84.7005)
[local] -1 -5 62.9557 (best c=512.0, g=0.5, rate=84.7005)
[local] 11 -5 87.1745 (best c=2048.0, g=0.03125, rate=87.1745)
[local] -3 -5 54.8828 (best c=2048.0, g=0.03125, rate=87.1745)
[local] 9 -5 86.3281 (best c=2048.0, g=0.03125, rate=87.1745)
[local] 3 -5 76.0417 (best c=2048.0, g=0.03125, rate=87.1745)
[local] 15 -7 85.5469 (best c=2048.0, g=0.03125, rate=87.1745)
[local] 15 -1 84.7005 (best c=2048.0, g=0.03125, rate=87.1745)
[local] 15 -13 76.1719 (best c=2048.0, g=0.03125, rate=87.1745)
[local] 15 1 82.3568 (best c=2048.0, g=0.03125, rate=87.1745)
[local] 15 -11 80.5339 (best c=2048.0, g=0.03125, rate=87.1745)
[local] 15 -5 87.3698 (best c=32768.0, g=0.03125, rate=87.3698)
[local] 5 -15 48.8932 (best c=32768.0, g=0.03125, rate=87.3698)
[local] -1 -15 35.4818 (best c=32768.0, g=0.03125, rate=87.3698)
[local] 11 -15 60.5469 (best c=32768.0, g=0.03125, rate=87.3698)
[local] -3 -15 35.4818 (best c=32768.0, g=0.03125, rate=87.3698)
