[local] 5 -7 73.5026 (best c=32.0, g=0.0078125, rate=73.5026)
[local] -1 -7 56.9661 (best c=32.0, g=0.0078125, rate=73.5026)
[local] 5 -1 83.7891 (best c=32.0, g=0.5, rate=83.7891)
[local] -1 -1 71.7448 (best c=32.0, g=0.5, rate=83.7891)
[local] 11 -7 82.8776 (best c=32.0, g=0.5, rate=83.7891)
[local] 11 -1 84.5703 (best c=2048.0, g=0.5, rate=84.5703)
[local] 5 -13 51.0417 (best c=2048.0, g=0.5, rate=84.5703)
[local] -1 -13 36.7839 (best c=2048.0, g=0.5, rate=84.5703)
[local] 11 -13 62.7604 (best c=2048.0, g=0.5, rate=84.5703)
[local] -3 -7 46.1589 (best c=2048.0, g=0.5, rate=84.5703)
[local] -3 -1 54.4922 (best c=2048.0, g=0.5, rate=84.5703)
[local] -3 -13 36.4583 (best c=2048.0, g=0.5, rate=84.5703)
[local] 5 1 82.6172 (best c=2048.0, g=0.5, rate=84.5703)
[local] -1 1 74.0885 (best c=2048.0, g=0.5, rate=84.5703)
[local] 11 1 82.5521 (best c=2048.0, g=0.5, rate=84.5703)
[local] -3 1 54.2318 (best c=2048.0, g=0.5, rate=84.5703)
[local] 9 -7 81.1198 (best c=2048.0, g=0.5, rate=84.5703)
[local] 9 -1 84.5052 (best c=2048.0, g=0.5, rate=84.5703)
[local] 9 -13 59.5703 (best c=2048.0, g=0.5, rate=84.5703)
[local] 9 1 82.5521 (best c=2048.0, g=0.5, rate=84.5703)
[local] 5 -11 57.6172 (best c=2048.0, g=0.5, rate=84.5703)
[local] -1 -11 41.3411 (best c=2048.0, g=0.5, rate=84.5703)
[local] 11 -11 72.5911 (best c=2048.0, g=0.5, rate=84.5703)
[local] -3 -11 36.849 (best c=2048.0, g=0.5, rate=84.5703)
[local] 9 -11 68.2943 (best c=2048.0, g=0.5, rate=84.5703)
[local] 3 -7 67.6432 (best c=2048.0, g=0.5, rate=84.5703)
[local] 3 -1 82.2266 (best c=2048.0, g=0.5, rate=84.5703)
[local] 3 -13 45.3776 (best c=2048.0, g=0.5, rate=84.5703)
[local] 3 1 81.4453 (best c=2048.0, g=0.5, rate=84.5703)
[local] 3 -11 53.125 (best c=2048.0, g=0.5, rate=84.5703)
[local] 5 -5 77.0182 (best c=2048.0, g=0.5, rate=84.5703)
[local] -1 -5 64.3229 (best c=2048.0, g=0.5, rate=84.5703)
[local] 11 -5 86.5234 (best c=2048.0, g=0.03125, rate=86.5234)
[local] -3 -5 52.2786 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 9 -5 85.7422 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 3 -5 74.5443 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 15 -7 83.724 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 15 -1 84.5703 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 15 -13 73.5026 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 15 1 82.5521 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 15 -11 78.8411 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 15 -5 86.9792 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 5 -15 44.9219 (best c=32768.0, g=0.03125, rate=86.9792)
[local] -1 -15 35.4818 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 11 -15 58.5286 (best c=32768.0, g=0.03125, rate=86.9792)
[local] -3 -15 35.4818 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 9 -15 55.7943 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 3 -15 41.4062 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 15 -15 63.8021 (best c=32768.0, g=0.03125, rate=86.9792)
[local] -5 -7 42.3177 (best c=32768.0, g=0.03125, rate=86.9792)
