[local] 5 -7 76.3672 (best c=32.0, g=0.0078125, rate=76.3672)
[local] -1 -7 62.3047 (best c=32.0, g=0.0078125, rate=76.3672)
[local] 5 -1 81.7708 (best c=32.0, g=0.5, rate=81.7708)
[local] -1 -1 73.3724 (best c=32.0, g=0.5, rate=81.7708)
[local] 11 -7 85.1562 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] 11 -1 81.901 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] 5 -13 61.263 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] -1 -13 44.9219 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] 11 -13 71.0286 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] -3 -7 56.7057 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] -3 -1 47.1354 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] -3 -13 44.7917 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] 5 1 79.6875 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] -1 1 74.349 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] 11 1 79.6875 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] -3 1 55.9896 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] 9 -7 83.3333 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] 9 -1 81.901 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] 9 -13 66.1458 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] 9 1 79.6875 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] 5 -11 63.6719 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] -1 -11 55.6641 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] 11 -11 75.4557 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] -3 -11 45.5729 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] 9 -11 73.5026 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] 3 -7 72.9818 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] 3 -1 80.0781 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] 3 -13 60.8724 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] 3 1 79.4271 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] 3 -11 61.5234 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] 5 -5 80.3385 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] -1 -5 66.6667 (best c=2048.0, g=0.0078125, rate=85.1562)
[local] 11 -5 86.1328 (best c=2048.0, g=0.03125, rate=86.1328)
[local] -3 -5 54.7526 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 9 -5 85.612 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 3 -5 76.7578 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 15 -7 85.2865 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 15 -1 81.901 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 15 -13 79.0365 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 15 1 79.6875 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 15 -11 82.0312 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 15 -5 86.0026 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 5 -15 61.0677 (best c=2048.0, g=0.03125, rate=86.1328)
[local] -1 -15 44.1406 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 11 -15 64.1927 (best c=2048.0, g=0.03125, rate=86.1328)
[local] -3 -15 44.1406 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 9 -15 62.4349 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 3 -15 57.2266 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 15 -15 74.2188 (best c=2048.0, g=0.03125, rate=86.1328)
[local] -5 -7 51.4323 (best c=2048.0, g=0.03125, rate=86.1328)
[local] -5 -1 43.2292 (best c=2048.0, g=0.03125, rate=86.1328)
[local] -5 -13 44.7917 (best c=2048.0, g=0.03125, rate=86.1328)
[local] -5 1 52.0833 (best c=2048.0, g=0.03125, rate=86.1328)
[local] -5 -11 45.8333 (best c=2048.0, g=0.03125, rate=86.1328)
[local] -5 -5 49.5443 (best c=2048.0, g=0.03125, rate=86.1328)
[local] -5 -15 44.1406 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 5 3 78.7109 (best c=2048.0, g=0.03125, rate=86.1328)
[local] -1 3 74.5443 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 11 3 78.7109 (best c=2048.0, g=0.03125, rate=86.1328)
[local] -3 3 65.625 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 9 3 78.7109 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 3 3 78.7109 (best c=2048.0, g=0.03125, rate=86.1328)
