[local] 5 -7 77.5391 (best c=32.0, g=0.0078125, rate=77.5391)
[local] -1 -7 62.7604 (best c=32.0, g=0.0078125, rate=77.5391)
[local] 5 -1 82.8776 (best c=32.0, g=0.5, rate=82.8776)
[local] -1 -1 73.5677 (best c=32.0, g=0.5, rate=82.8776)
[local] 11 -7 86.849 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 11 -1 83.3333 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 5 -13 63.2161 (best c=2048.0, g=0.0078125, rate=86.849)
[local] -1 -13 46.3542 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 11 -13 72.3958 (best c=2048.0, g=0.0078125, rate=86.849)
[local] -3 -7 58.0729 (best c=2048.0, g=0.0078125, rate=86.849)
[local] -3 -1 60.8724 (best c=2048.0, g=0.0078125, rate=86.849)
[local] -3 -13 45.9635 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 5 1 81.3802 (best c=2048.0, g=0.0078125, rate=86.849)
[local] -1 1 76.237 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 11 1 81.4453 (best c=2048.0, g=0.0078125, rate=86.849)
[local] -3 1 65.5599 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 9 -7 85.4818 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 9 -1 83.3333 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 9 -13 66.6016 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 9 1 81.4453 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 5 -11 64.388 (best c=2048.0, g=0.0078125, rate=86.849)
[local] -1 -11 58.0729 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 11 -11 78.1901 (best c=2048.0, g=0.0078125, rate=86.849)
[local] -3 -11 47.9818 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 9 -11 74.8047 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 3 -7 73.4375 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 3 -1 81.5755 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 3 -13 62.1745 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 3 1 80.9896 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 3 -11 62.9557 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 5 -5 82.8776 (best c=2048.0, g=0.0078125, rate=86.849)
[local] -1 -5 67.2526 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 11 -5 86.849 (best c=2048.0, g=0.0078125, rate=86.849)
[local] -3 -5 61.7188 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 9 -5 86.7839 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 3 -5 78.125 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 15 -7 86.9792 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 15 -1 83.3333 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 15 -13 80.7943 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 15 1 81.4453 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 15 -11 82.7474 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 15 -5 86.9792 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 5 -15 61.9792 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] -1 -15 45.1172 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 11 -15 65.5599 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] -3 -15 45.1172 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 9 -15 64.0625 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 3 -15 58.9193 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 15 -15 76.1068 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] -5 -7 55.9896 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] -5 -1 59.7656 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] -5 -13 45.9635 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] -5 1 62.5651 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] -5 -11 47.9167 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] -5 -5 59.8307 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] -5 -15 45.1172 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 5 3 78.5807 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] -1 3 77.9948 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 11 3 78.5807 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] -3 3 69.7917 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 9 3 78.5807 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 3 3 78.4505 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 15 3 78.7109 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] -5 3 65.2344 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 7 -7 82.6823 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 7 -1 83.0078 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 7 -13 64.1927 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 7 1 81.4453 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 7 -11 68.8802 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 7 -5 85.8724 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 7 -15 63.0859 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 7 3 78.5807 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 5 -9 72.2656 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] -1 -9 62.0443 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 11 -9 83.3333 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] -3 -9 54.2969 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 9 -9 79.6224 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 3 -9 65.1042 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 15 -9 84.3099 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] -5 -9 51.237 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 7 -9 75.9115 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 1 -7 66.2109 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 1 -1 78.6458 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 1 -13 58.8542 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 1 1 79.7526 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 1 -11 61.9792 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 1 -5 74.0885 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 1 -15 45.2474 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 1 3 78.5156 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 1 -9 62.7604 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 5 -3 85.026 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] -1 -3 72.0703 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 11 -3 86.3281 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] -3 -3 61.3932 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 9 -3 86.263 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 3 -3 82.0312 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 15 -3 86.3281 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] -5 -3 58.7891 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 7 -3 86.1328 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 1 -3 77.2135 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 13 -7 86.7839 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 13 -1 83.3333 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 13 -13 76.4974 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 13 1 81.4453 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 13 -11 80.6641 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 13 -5 86.9792 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 13 -15 70.7031 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 13 3 78.5807 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 13 -9 84.375 (best c=32768.0, g=0.0078125, rate=86.9792)
[local] 13 -3 86.3281 (best c=32768.0, g=0.0078125, rate=86.9792)
32768.0 0.0078125 86.9792
