[local] 5 -7 75.1953 (best c=32.0, g=0.0078125, rate=75.1953)
[local] -1 -7 63.9323 (best c=32.0, g=0.0078125, rate=75.1953)
[local] 5 -1 83.5286 (best c=32.0, g=0.5, rate=83.5286)
[local] -1 -1 71.5495 (best c=32.0, g=0.5, rate=83.5286)
[local] 11 -7 85.8073 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 11 -1 83.8542 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 5 -13 61.9141 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -1 -13 45.8984 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 11 -13 71.0938 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -3 -7 54.4271 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -3 -1 58.9193 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -3 -13 46.0286 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 5 1 81.4453 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -1 1 74.6745 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 11 1 81.5755 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -3 1 62.6302 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 9 -7 83.6589 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 9 -1 83.8542 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 9 -13 67.8385 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 9 1 81.5755 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 5 -11 65.4297 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -1 -11 54.8177 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 11 -11 75.3906 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -3 -11 45.5078 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 9 -11 73.3724 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 3 -7 72.7214 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 3 -1 82.1615 (best c=2048.0, g=0.0078125, rate=85.8073)
