[local] 5 -7 76.1719 (best c=32.0, g=0.0078125, rate=76.1719)
[local] -1 -7 65.625 (best c=32.0, g=0.0078125, rate=76.1719)
[local] 5 -1 82.487 (best c=32.0, g=0.5, rate=82.487)
[local] -1 -1 71.224 (best c=32.0, g=0.5, rate=82.487)
[local] 11 -7 86.263 (best c=2048.0, g=0.0078125, rate=86.263)
[local] 11 -1 82.5521 (best c=2048.0, g=0.0078125, rate=86.263)
[local] 5 -13 65.9505 (best c=2048.0, g=0.0078125, rate=86.263)
[local] -1 -13 46.6797 (best c=2048.0, g=0.0078125, rate=86.263)
[local] 11 -13 70.5078 (best c=2048.0, g=0.0078125, rate=86.263)
[local] -3 -7 54.4271 (best c=2048.0, g=0.0078125, rate=86.263)
[local] -3 -1 54.4271 (best c=2048.0, g=0.0078125, rate=86.263)
[local] -3 -13 46.1589 (best c=2048.0, g=0.0078125, rate=86.263)
[local] 5 1 80.7943 (best c=2048.0, g=0.0078125, rate=86.263)
[local] -1 1 75.3255 (best c=2048.0, g=0.0078125, rate=86.263)
[local] 11 1 80.9245 (best c=2048.0, g=0.0078125, rate=86.263)
[local] -3 1 56.901 (best c=2048.0, g=0.0078125, rate=86.263)
[local] 9 -7 85.8724 (best c=2048.0, g=0.0078125, rate=86.263)
[local] 9 -1 82.5521 (best c=2048.0, g=0.0078125, rate=86.263)
[local] 9 -13 68.5547 (best c=2048.0, g=0.0078125, rate=86.263)
[local] 9 1 80.9245 (best c=2048.0, g=0.0078125, rate=86.263)
[local] 5 -11 67.3828 (best c=2048.0, g=0.0078125, rate=86.263)
[local] -1 -11 57.2266 (best c=2048.0, g=0.0078125, rate=86.263)
[local] 11 -11 77.2135 (best c=2048.0, g=0.0078125, rate=86.263)
[local] -3 -11 47.9167 (best c=2048.0, g=0.0078125, rate=86.263)
[local] 9 -11 72.0052 (best c=2048.0, g=0.0078125, rate=86.263)
[local] 3 -7 72.3958 (best c=2048.0, g=0.0078125, rate=86.263)
[local] 3 -1 81.3802 (best c=2048.0, g=0.0078125, rate=86.263)
[local] 3 -13 65.2995 (best c=2048.0, g=0.0078125, rate=86.263)
[local] 3 1 80.7292 (best c=2048.0, g=0.0078125, rate=86.263)
[local] 3 -11 66.276 (best c=2048.0, g=0.0078125, rate=86.263)
[local] 5 -5 81.9661 (best c=2048.0, g=0.0078125, rate=86.263)
[local] -1 -5 68.5547 (best c=2048.0, g=0.0078125, rate=86.263)
[local] 11 -5 86.9141 (best c=2048.0, g=0.03125, rate=86.9141)
[local] -3 -5 56.7708 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 9 -5 86.9141 (best c=512.0, g=0.03125, rate=86.9141)
[local] 3 -5 76.7578 (best c=512.0, g=0.03125, rate=86.9141)
