[local] 5 -7 77.0182 (best c=32.0, g=0.0078125, rate=77.0182)
[local] -1 -7 63.151 (best c=32.0, g=0.0078125, rate=77.0182)
[local] 5 -1 83.0078 (best c=32.0, g=0.5, rate=83.0078)
[local] -1 -1 72.0052 (best c=32.0, g=0.5, rate=83.0078)
[local] 11 -7 87.0443 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 11 -1 83.2682 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 5 -13 62.4349 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] -1 -13 45.0521 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 11 -13 71.4844 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] -3 -7 59.5703 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] -3 -1 50.9766 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] -3 -13 44.5964 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 5 1 81.6406 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] -1 1 74.6094 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 11 1 81.7057 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] -3 1 52.2786 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 9 -7 85.6771 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 9 -1 83.2682 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 9 -13 66.7969 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 9 1 81.7057 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 5 -11 64.9089 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] -1 -11 56.7057 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 11 -11 77.1484 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] -3 -11 45.9635 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 9 -11 73.2422 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 3 -7 72.6562 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 3 -1 81.8359 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 3 -13 61.3932 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 3 1 81.6406 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 3 -11 63.0859 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 5 -5 81.7708 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] -1 -5 68.4896 (best c=2048.0, g=0.0078125, rate=87.0443)
[local] 11 -5 87.1745 (best c=2048.0, g=0.03125, rate=87.1745)
[local] -3 -5 60.6771 (best c=2048.0, g=0.03125, rate=87.1745)
[local] 9 -5 86.849 (best c=2048.0, g=0.03125, rate=87.1745)
[local] 3 -5 76.9531 (best c=2048.0, g=0.03125, rate=87.1745)
[local] 15 -7 87.2396 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 15 -1 83.2682 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 15 -13 81.3151 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 15 1 81.7057 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 15 -11 83.138 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 15 -5 87.1745 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 5 -15 61.3281 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] -1 -15 43.6849 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 11 -15 66.0156 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] -3 -15 43.6849 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 9 -15 63.6719 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 3 -15 58.4635 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 15 -15 75.9115 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] -5 -7 55.1432 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] -5 -1 47.2005 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] -5 -13 44.5964 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] -5 1 51.0417 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] -5 -11 45.8984 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] -5 -5 56.8359 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] -5 -15 43.6849 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 5 3 80.2734 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] -1 3 79.1667 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 11 3 80.2734 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] -3 3 66.4714 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 9 3 80.2734 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 3 3 80.2734 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 15 3 80.4036 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] -5 3 65.4948 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 7 -7 81.6406 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 7 -1 83.0729 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 7 -13 63.9974 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 7 1 81.7057 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 7 -11 69.7266 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 7 -5 85.5469 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 7 -15 62.3047 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 7 3 80.2734 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 5 -9 72.2656 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] -1 -9 60.6771 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 11 -9 82.8125 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] -3 -9 52.4089 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 9 -9 79.9479 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 3 -9 66.4062 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 15 -9 84.5703 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] -5 -9 49.9349 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 7 -9 75.2604 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 1 -7 67.513 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 1 -1 77.9948 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 1 -13 58.3333 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 1 1 80.8594 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 1 -11 60.612 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 1 -5 73.112 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 1 -15 44.3359 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 1 3 80.3385 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 1 -9 63.0859 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 5 -3 84.9609 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] -1 -3 72.0703 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 11 -3 86.3281 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] -3 -3 57.5521 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 9 -3 86.3932 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 3 -3 81.0547 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 15 -3 86.3281 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] -5 -3 54.1016 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 7 -3 86.1979 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 1 -3 76.0417 (best c=32768.0, g=0.0078125, rate=87.2396)
[local] 13 -7 87.3047 (best c=8192.0, g=0.0078125, rate=87.3047)
[local] 13 -1 83.2682 (best c=8192.0, g=0.0078125, rate=87.3047)
[local] 13 -13 76.0417 (best c=8192.0, g=0.0078125, rate=87.3047)
[local] 13 1 81.7057 (best c=8192.0, g=0.0078125, rate=87.3047)
[local] 13 -11 81.5755 (best c=8192.0, g=0.0078125, rate=87.3047)
[local] 13 -5 87.1745 (best c=8192.0, g=0.0078125, rate=87.3047)
[local] 13 -15 70.5729 (best c=8192.0, g=0.0078125, rate=87.3047)
[local] 13 3 80.2734 (best c=8192.0, g=0.0078125, rate=87.3047)
[local] 13 -9 84.7005 (best c=8192.0, g=0.0078125, rate=87.3047)
[local] 13 -3 86.3281 (best c=8192.0, g=0.0078125, rate=87.3047)
8192.0 0.0078125 87.3047
