[local] 5 -7 76.888 (best c=32.0, g=0.0078125, rate=76.888)
[local] -1 -7 62.3698 (best c=32.0, g=0.0078125, rate=76.888)
[local] 5 -1 82.2917 (best c=32.0, g=0.5, rate=82.2917)
[local] -1 -1 74.9349 (best c=32.0, g=0.5, rate=82.2917)
[local] 11 -7 85.0911 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] 11 -1 82.6823 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] 5 -13 61.5234 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] -1 -13 43.3594 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] 11 -13 71.4844 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] -3 -7 57.4219 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] -3 -1 56.7708 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] -3 -13 43.099 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] 5 1 81.3802 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] -1 1 76.6927 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] 11 1 81.5104 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] -3 1 61.0677 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] 9 -7 83.9193 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] 9 -1 82.6823 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] 9 -13 66.0807 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] 9 1 81.5104 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] 5 -11 64.3229 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] -1 -11 56.9661 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] 11 -11 77.8646 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] -3 -11 47.526 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] 9 -11 73.763 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] 3 -7 71.7448 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] 3 -1 81.7708 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] 3 -13 59.3099 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] 3 1 80.8594 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] 3 -11 61.6536 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] 5 -5 81.1849 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] -1 -5 67.1224 (best c=2048.0, g=0.0078125, rate=85.0911)
[local] 11 -5 85.612 (best c=2048.0, g=0.03125, rate=85.612)
[local] -3 -5 60.1562 (best c=2048.0, g=0.03125, rate=85.612)
[local] 9 -5 85.3516 (best c=2048.0, g=0.03125, rate=85.612)
[local] 3 -5 77.5391 (best c=2048.0, g=0.03125, rate=85.612)
[local] 15 -7 85.612 (best c=2048.0, g=0.03125, rate=85.612)
[local] 15 -1 82.6823 (best c=2048.0, g=0.03125, rate=85.612)
[local] 15 -13 79.6875 (best c=2048.0, g=0.03125, rate=85.612)
[local] 15 1 81.5104 (best c=2048.0, g=0.03125, rate=85.612)
[local] 15 -11 82.3568 (best c=2048.0, g=0.03125, rate=85.612)
[local] 15 -5 85.8073 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 5 -15 59.4401 (best c=32768.0, g=0.03125, rate=85.8073)
[local] -1 -15 42.8385 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 11 -15 64.974 (best c=32768.0, g=0.03125, rate=85.8073)
[local] -3 -15 42.8385 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 9 -15 62.8255 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 3 -15 57.8125 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 15 -15 74.6094 (best c=32768.0, g=0.03125, rate=85.8073)
[local] -5 -7 51.8229 (best c=32768.0, g=0.03125, rate=85.8073)
[local] -5 -1 53.1901 (best c=32768.0, g=0.03125, rate=85.8073)
[local] -5 -13 43.099 (best c=32768.0, g=0.03125, rate=85.8073)
[local] -5 1 57.8125 (best c=32768.0, g=0.03125, rate=85.8073)
[local] -5 -11 47.526 (best c=32768.0, g=0.03125, rate=85.8073)
[local] -5 -5 57.6172 (best c=32768.0, g=0.03125, rate=85.8073)
[local] -5 -15 42.8385 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 5 3 79.2969 (best c=32768.0, g=0.03125, rate=85.8073)
[local] -1 3 77.7995 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 11 3 79.2969 (best c=32768.0, g=0.03125, rate=85.8073)
[local] -3 3 67.513 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 9 3 79.2969 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 3 3 79.1667 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 15 3 79.2969 (best c=32768.0, g=0.03125, rate=85.8073)
[local] -5 3 63.151 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 7 -7 80.8594 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 7 -1 82.5521 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 7 -13 63.0208 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 7 1 81.5104 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 7 -11 68.6198 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 7 -5 84.1797 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 7 -15 61.5234 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 7 3 79.2969 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 5 -9 71.2891 (best c=32768.0, g=0.03125, rate=85.8073)
[local] -1 -9 60.1562 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 11 -9 81.5104 (best c=32768.0, g=0.03125, rate=85.8073)
[local] -3 -9 52.0182 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 9 -9 79.6224 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 3 -9 66.0807 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 15 -9 82.7474 (best c=32768.0, g=0.03125, rate=85.8073)
[local] -5 -9 48.8932 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 7 -9 76.0417 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 1 -7 66.6016 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 1 -1 79.1667 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 1 -13 57.6823 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 1 1 79.9479 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 1 -11 60.026 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 1 -5 72.2656 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 1 -15 43.1641 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 1 3 79.1016 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 1 -9 62.5 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 5 -3 84.3099 (best c=32768.0, g=0.03125, rate=85.8073)
[local] -1 -3 73.112 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 11 -3 85.6771 (best c=32768.0, g=0.03125, rate=85.8073)
[local] -3 -3 59.9609 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 9 -3 85.4167 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 3 -3 81.1849 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 15 -3 85.3516 (best c=32768.0, g=0.03125, rate=85.8073)
[local] -5 -3 55.5339 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 7 -3 85.3516 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 1 -3 77.7344 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 13 -7 85.4818 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 13 -1 82.6823 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 13 -13 76.237 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 13 1 81.5104 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 13 -11 80.1432 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 13 -5 85.7422 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 13 -15 69.1406 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 13 3 79.2969 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 13 -9 82.7474 (best c=32768.0, g=0.03125, rate=85.8073)
[local] 13 -3 85.3516 (best c=32768.0, g=0.03125, rate=85.8073)
32768.0 0.03125 85.8073
