[local] 5 -7 77.5391 (best c=32.0, g=0.0078125, rate=77.5391)
[local] -1 -7 61.3281 (best c=32.0, g=0.0078125, rate=77.5391)
[local] 5 -1 83.2682 (best c=32.0, g=0.5, rate=83.2682)
[local] -1 -1 74.349 (best c=32.0, g=0.5, rate=83.2682)
[local] 11 -7 85.8073 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 11 -1 83.3333 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 5 -13 61.3932 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -1 -13 44.2708 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 11 -13 72.0052 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -3 -7 57.2266 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -3 -1 50.3255 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -3 -13 43.9453 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 5 1 80.9245 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -1 1 75.2604 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 11 1 80.9245 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -3 1 55.4036 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 9 -7 84.5052 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 9 -1 83.5286 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 9 -13 67.2526 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 9 1 80.9245 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 5 -11 65.1042 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -1 -11 55.1432 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 11 -11 76.4974 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -3 -11 44.401 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 9 -11 74.2839 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 3 -7 72.7214 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 3 -1 82.3568 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 3 -13 60.7422 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 3 1 80.7292 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 3 -11 61.263 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 5 -5 80.6641 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -1 -5 66.9922 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 11 -5 86.3932 (best c=2048.0, g=0.03125, rate=86.3932)
[local] -3 -5 54.8177 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 9 -5 86.0026 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 3 -5 77.474 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 15 -7 86.0677 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 15 -1 83.3984 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 15 -13 78.776 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 15 1 80.9245 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 15 -11 82.6172 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 15 -5 86.3281 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 5 -15 60.8724 (best c=2048.0, g=0.03125, rate=86.3932)
[local] -1 -15 44.7917 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 11 -15 66.5365 (best c=2048.0, g=0.03125, rate=86.3932)
[local] -3 -15 44.7917 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 9 -15 63.9323 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 3 -15 56.9661 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 15 -15 75.9115 (best c=2048.0, g=0.03125, rate=86.3932)
[local] -5 -7 53.3203 (best c=2048.0, g=0.03125, rate=86.3932)
[local] -5 -1 46.875 (best c=2048.0, g=0.03125, rate=86.3932)
[local] -5 -13 43.9453 (best c=2048.0, g=0.03125, rate=86.3932)
[local] -5 1 54.1016 (best c=2048.0, g=0.03125, rate=86.3932)
[local] -5 -11 44.401 (best c=2048.0, g=0.03125, rate=86.3932)
[local] -5 -5 50.8464 (best c=2048.0, g=0.03125, rate=86.3932)
[local] -5 -15 44.7917 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 5 3 79.2969 (best c=2048.0, g=0.03125, rate=86.3932)
[local] -1 3 77.2135 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 11 3 79.2969 (best c=2048.0, g=0.03125, rate=86.3932)
[local] -3 3 68.5547 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 9 3 79.2969 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 3 3 79.2969 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 15 3 79.6224 (best c=2048.0, g=0.03125, rate=86.3932)
[local] -5 3 65.6901 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 7 -7 80.4688 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 7 -1 83.5286 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 7 -13 63.9323 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 7 1 80.9245 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 7 -11 69.5964 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 7 -5 85.0911 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 7 -15 60.9375 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 7 3 79.2969 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 5 -9 71.7448 (best c=2048.0, g=0.03125, rate=86.3932)
[local] -1 -9 59.375 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 11 -9 82.2266 (best c=2048.0, g=0.03125, rate=86.3932)
[local] -3 -9 50.0 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 9 -9 77.6042 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 3 -9 66.6667 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 15 -9 83.3333 (best c=2048.0, g=0.03125, rate=86.3932)
[local] -5 -9 46.5495 (best c=2048.0, g=0.03125, rate=86.3932)
