[local] 5 -7 72.0052 (best c=32.0, g=0.0078125, rate=72.0052)
[local] -1 -7 51.8229 (best c=32.0, g=0.0078125, rate=72.0052)
[local] 5 -1 84.1146 (best c=32.0, g=0.5, rate=84.1146)
[local] -1 -1 71.9401 (best c=32.0, g=0.5, rate=84.1146)
[local] 11 -7 83.0729 (best c=32.0, g=0.5, rate=84.1146)
[local] 11 -1 84.8958 (best c=2048.0, g=0.5, rate=84.8958)
[local] 5 -13 46.875 (best c=2048.0, g=0.5, rate=84.8958)
[local] -1 -13 36.3281 (best c=2048.0, g=0.5, rate=84.8958)
[local] 11 -13 60.4818 (best c=2048.0, g=0.5, rate=84.8958)
[local] -3 -7 44.5964 (best c=2048.0, g=0.5, rate=84.8958)
[local] -3 -1 54.6875 (best c=2048.0, g=0.5, rate=84.8958)
[local] -3 -13 36.1328 (best c=2048.0, g=0.5, rate=84.8958)
[local] 5 1 82.487 (best c=2048.0, g=0.5, rate=84.8958)
[local] -1 1 73.5677 (best c=2048.0, g=0.5, rate=84.8958)
[local] 11 1 82.487 (best c=2048.0, g=0.5, rate=84.8958)
[local] -3 1 53.9062 (best c=2048.0, g=0.5, rate=84.8958)
[local] 9 -7 80.6641 (best c=2048.0, g=0.5, rate=84.8958)
[local] 9 -1 84.9609 (best c=512.0, g=0.5, rate=84.9609)
[local] 9 -13 56.8359 (best c=512.0, g=0.5, rate=84.9609)
[local] 9 1 82.487 (best c=512.0, g=0.5, rate=84.9609)
[local] 5 -11 54.9479 (best c=512.0, g=0.5, rate=84.9609)
[local] -1 -11 39.8438 (best c=512.0, g=0.5, rate=84.9609)
[local] 11 -11 69.7917 (best c=512.0, g=0.5, rate=84.9609)
[local] -3 -11 37.8906 (best c=512.0, g=0.5, rate=84.9609)
[local] 9 -11 65.2344 (best c=512.0, g=0.5, rate=84.9609)
[local] 3 -7 66.862 (best c=512.0, g=0.5, rate=84.9609)
[local] 3 -1 82.0964 (best c=512.0, g=0.5, rate=84.9609)
[local] 3 -13 43.2292 (best c=512.0, g=0.5, rate=84.9609)
[local] 3 1 81.4453 (best c=512.0, g=0.5, rate=84.9609)
[local] 3 -11 49.6094 (best c=512.0, g=0.5, rate=84.9609)
[local] 5 -5 76.9531 (best c=512.0, g=0.5, rate=84.9609)
[local] -1 -5 59.7005 (best c=512.0, g=0.5, rate=84.9609)
[local] 11 -5 86.3281 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -3 -5 48.0469 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 9 -5 84.375 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 3 -5 73.5026 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 15 -7 84.4401 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 15 -1 84.7656 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 15 -13 69.9219 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 15 1 82.487 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 15 -11 77.474 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 15 -5 86.1979 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 5 -15 41.862 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -1 -15 33.7891 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 11 -15 54.2318 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -3 -15 33.7891 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 9 -15 51.3672 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 3 -15 38.9323 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 15 -15 60.6771 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -5 -7 37.4349 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -5 -1 50.1953 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -5 -13 36.1328 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -5 1 51.0417 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -5 -11 37.8906 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -5 -5 44.401 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -5 -15 33.7891 (best c=2048.0, g=0.03125, rate=86.3281)
