[local] 5 -7 75.2604 (best c=32.0, g=0.0078125, rate=75.2604)
[local] -1 -7 57.6823 (best c=32.0, g=0.0078125, rate=75.2604)
[local] 5 -1 84.7656 (best c=32.0, g=0.5, rate=84.7656)
[local] -1 -1 72.7214 (best c=32.0, g=0.5, rate=84.7656)
[local] 11 -7 85.2214 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] 11 -1 85.0911 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] 5 -13 54.9479 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] -1 -13 40.8854 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] 11 -13 68.2292 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] -3 -7 50.5208 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] -3 -1 57.0312 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] -3 -13 40.625 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] 5 1 82.487 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] -1 1 76.1068 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] 11 1 82.9427 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] -3 1 54.1667 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] 9 -7 82.6823 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] 9 -1 85.2214 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] 9 -13 63.6719 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] 9 1 82.9427 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] 5 -11 60.026 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] -1 -11 48.5026 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] 11 -11 74.6094 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] -3 -11 41.3411 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] 9 -11 71.5495 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] 3 -7 71.5495 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] 3 -1 82.2266 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] 3 -13 52.3438 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] 3 1 82.2266 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] 3 -11 55.0781 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] 5 -5 79.7526 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] -1 -5 64.1276 (best c=2048.0, g=0.0078125, rate=85.2214)
[local] 11 -5 87.6953 (best c=2048.0, g=0.03125, rate=87.6953)
[local] -3 -5 55.5339 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 9 -5 87.4349 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 3 -5 76.1068 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 15 -7 85.8073 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 15 -1 85.0911 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 15 -13 75.7161 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 15 1 82.9427 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 15 -11 82.1615 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 15 -5 87.6953 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 5 -15 51.5625 (best c=2048.0, g=0.03125, rate=87.6953)
[local] -1 -15 39.388 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 11 -15 61.7839 (best c=2048.0, g=0.03125, rate=87.6953)
[local] -3 -15 39.388 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 9 -15 57.4219 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 3 -15 48.1771 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 15 -15 68.6198 (best c=2048.0, g=0.03125, rate=87.6953)
[local] -5 -7 46.9401 (best c=2048.0, g=0.03125, rate=87.6953)
[local] -5 -1 49.7396 (best c=2048.0, g=0.03125, rate=87.6953)
[local] -5 -13 40.625 (best c=2048.0, g=0.03125, rate=87.6953)
[local] -5 1 51.6927 (best c=2048.0, g=0.03125, rate=87.6953)
[local] -5 -11 41.3411 (best c=2048.0, g=0.03125, rate=87.6953)
[local] -5 -5 50.5859 (best c=2048.0, g=0.03125, rate=87.6953)
[local] -5 -15 39.388 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 5 3 82.4219 (best c=2048.0, g=0.03125, rate=87.6953)
[local] -1 3 77.7344 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 11 3 82.4219 (best c=2048.0, g=0.03125, rate=87.6953)
[local] -3 3 65.5599 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 9 3 82.4219 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 3 3 82.2917 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 15 3 82.4219 (best c=2048.0, g=0.03125, rate=87.6953)
[local] -5 3 61.9792 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 7 -7 78.7109 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 7 -1 84.9609 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 7 -13 57.8125 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 7 1 82.9427 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 7 -11 65.9505 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 7 -5 84.9609 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 7 -15 54.2969 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 7 3 82.4219 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 5 -9 69.0104 (best c=2048.0, g=0.03125, rate=87.6953)
[local] -1 -9 52.9948 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 11 -9 81.3802 (best c=2048.0, g=0.03125, rate=87.6953)
[local] -3 -9 47.5911 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 9 -9 77.3438 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 3 -9 61.849 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 15 -9 84.2448 (best c=2048.0, g=0.03125, rate=87.6953)
[local] -5 -9 44.987 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 7 -9 73.6328 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 1 -7 63.5417 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 1 -1 78.3203 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 1 -13 48.3724 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 1 1 80.2734 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 1 -11 52.9297 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 1 -5 72.526 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 1 -15 39.5833 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 1 3 81.8359 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 1 -9 56.3151 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 5 -3 84.9609 (best c=2048.0, g=0.03125, rate=87.6953)
[local] -1 -3 71.0938 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 11 -3 87.3047 (best c=2048.0, g=0.03125, rate=87.6953)
[local] -3 -3 58.6589 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 9 -3 86.9141 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 3 -3 79.9479 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 15 -3 87.3047 (best c=2048.0, g=0.03125, rate=87.6953)
[local] -5 -3 52.7344 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 7 -3 86.7839 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 1 -3 75.3255 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 13 -7 85.8724 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 13 -1 85.0911 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 13 -13 72.1354 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 13 1 82.9427 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 13 -11 79.1016 (best c=2048.0, g=0.03125, rate=87.6953)
[local] 13 -5 87.8255 (best c=8192.0, g=0.03125, rate=87.8255)
[local] 13 -15 65.625 (best c=8192.0, g=0.03125, rate=87.8255)
[local] 13 3 82.4219 (best c=8192.0, g=0.03125, rate=87.8255)
[local] 13 -9 84.1797 (best c=8192.0, g=0.03125, rate=87.8255)
[local] 13 -3 87.2396 (best c=8192.0, g=0.03125, rate=87.8255)
8192.0 0.03125 87.8255
