[local] 5 -7 77.7995 (best c=32.0, g=0.0078125, rate=77.7995)
[local] -1 -7 63.5417 (best c=32.0, g=0.0078125, rate=77.7995)
[local] 5 -1 82.487 (best c=32.0, g=0.5, rate=82.487)
[local] -1 -1 72.9167 (best c=32.0, g=0.5, rate=82.487)
[local] 11 -7 86.3932 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 11 -1 82.487 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 5 -13 63.6068 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] -1 -13 45.3776 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 11 -13 72.6562 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] -3 -7 57.5521 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] -3 -1 54.6224 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] -3 -13 45.2474 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 5 1 79.7526 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] -1 1 73.763 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 11 1 80.013 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] -3 1 57.9427 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 9 -7 85.0911 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 9 -1 82.487 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 9 -13 68.75 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 9 1 80.013 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 5 -11 66.6016 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] -1 -11 56.7708 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 11 -11 77.6042 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] -3 -11 46.1589 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 9 -11 74.0885 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 3 -7 74.0234 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 3 -1 81.3802 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 3 -13 62.1094 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 3 1 79.6875 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 3 -11 64.2578 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 5 -5 81.5104 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] -1 -5 69.0755 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 11 -5 86.6536 (best c=2048.0, g=0.03125, rate=86.6536)
[local] -3 -5 61.0677 (best c=2048.0, g=0.03125, rate=86.6536)
[local] 9 -5 86.4583 (best c=2048.0, g=0.03125, rate=86.6536)
[local] 3 -5 78.1901 (best c=2048.0, g=0.03125, rate=86.6536)
[local] 15 -7 86.263 (best c=2048.0, g=0.03125, rate=86.6536)
[local] 15 -1 82.5521 (best c=2048.0, g=0.03125, rate=86.6536)
[local] 15 -13 81.25 (best c=2048.0, g=0.03125, rate=86.6536)
[local] 15 1 80.013 (best c=2048.0, g=0.03125, rate=86.6536)
[local] 15 -11 83.0729 (best c=2048.0, g=0.03125, rate=86.6536)
[local] 15 -5 86.7188 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 5 -15 61.7188 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -1 -15 44.8568 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 11 -15 68.099 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -3 -15 44.8568 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 9 -15 64.9089 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 3 -15 58.5938 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 15 -15 76.0417 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -5 -7 53.4505 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -5 -1 52.7344 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -5 -13 45.2474 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -5 1 56.901 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -5 -11 46.1589 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -5 -5 55.9245 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -5 -15 44.8568 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 5 3 79.4271 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -1 3 76.6927 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 11 3 79.4271 (best c=32768.0, g=0.03125, rate=86.7188)
