[local] 5 -7 68.6198 (best c=32.0, g=0.0078125, rate=68.6198)
[local] -1 -7 50.0651 (best c=32.0, g=0.0078125, rate=68.6198)
[local] 5 -1 82.0312 (best c=32.0, g=0.5, rate=82.0312)
[local] -1 -1 72.1354 (best c=32.0, g=0.5, rate=82.0312)
[local] 11 -7 76.7578 (best c=32.0, g=0.5, rate=82.0312)
[local] 11 -1 83.5286 (best c=2048.0, g=0.5, rate=83.5286)
[local] 5 -13 43.4245 (best c=2048.0, g=0.5, rate=83.5286)
[local] -1 -13 36.9141 (best c=2048.0, g=0.5, rate=83.5286)
[local] 11 -13 53.9714 (best c=2048.0, g=0.5, rate=83.5286)
[local] -3 -7 41.2109 (best c=2048.0, g=0.5, rate=83.5286)
[local] -3 -1 48.5026 (best c=2048.0, g=0.5, rate=83.5286)
[local] -3 -13 36.849 (best c=2048.0, g=0.5, rate=83.5286)
[local] 5 1 82.4219 (best c=2048.0, g=0.5, rate=83.5286)
[local] -1 1 73.1771 (best c=2048.0, g=0.5, rate=83.5286)
[local] 11 1 82.3568 (best c=2048.0, g=0.5, rate=83.5286)
[local] -3 1 43.9453 (best c=2048.0, g=0.5, rate=83.5286)
[local] 9 -7 73.3073 (best c=2048.0, g=0.5, rate=83.5286)
[local] 9 -1 83.3333 (best c=2048.0, g=0.5, rate=83.5286)
[local] 9 -13 50.4557 (best c=2048.0, g=0.5, rate=83.5286)
[local] 9 1 82.3568 (best c=2048.0, g=0.5, rate=83.5286)
[local] 5 -11 50.4557 (best c=2048.0, g=0.5, rate=83.5286)
[local] -1 -11 38.6068 (best c=2048.0, g=0.5, rate=83.5286)
[local] 11 -11 65.6901 (best c=2048.0, g=0.5, rate=83.5286)
[local] -3 -11 35.2214 (best c=2048.0, g=0.5, rate=83.5286)
[local] 9 -11 60.026 (best c=2048.0, g=0.5, rate=83.5286)
[local] 3 -7 63.2161 (best c=2048.0, g=0.5, rate=83.5286)
[local] 3 -1 78.8411 (best c=2048.0, g=0.5, rate=83.5286)
[local] 3 -13 41.6667 (best c=2048.0, g=0.5, rate=83.5286)
[local] 3 1 80.3385 (best c=2048.0, g=0.5, rate=83.5286)
[local] 3 -11 44.5964 (best c=2048.0, g=0.5, rate=83.5286)
[local] 5 -5 73.8932 (best c=2048.0, g=0.5, rate=83.5286)
[local] -1 -5 56.0547 (best c=2048.0, g=0.5, rate=83.5286)
[local] 11 -5 82.7474 (best c=2048.0, g=0.5, rate=83.5286)
[local] -3 -5 47.0703 (best c=2048.0, g=0.5, rate=83.5286)
[local] 9 -5 80.599 (best c=2048.0, g=0.5, rate=83.5286)
