[local] 5 -7 76.888 (best c=32.0, g=0.0078125, rate=76.888)
[local] -1 -7 60.9375 (best c=32.0, g=0.0078125, rate=76.888)
[local] 5 -1 83.2031 (best c=32.0, g=0.5, rate=83.2031)
[local] -1 -1 73.8932 (best c=32.0, g=0.5, rate=83.2031)
[local] 11 -7 86.0677 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 11 -1 83.5286 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 5 -13 60.0911 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] -1 -13 45.4427 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 11 -13 70.5078 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] -3 -7 53.125 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] -3 -1 50.2604 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] -3 -13 45.1823 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 5 1 81.3151 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] -1 1 75.7812 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 11 1 81.7057 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] -3 1 59.0495 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 9 -7 83.3333 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 9 -1 83.4635 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 9 -13 64.7135 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 9 1 81.7057 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 5 -11 63.6719 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] -1 -11 54.4271 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 11 -11 76.1719 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] -3 -11 43.6849 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 9 -11 73.2422 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 3 -7 73.3073 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 3 -1 81.3151 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 3 -13 58.2682 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 3 1 81.3802 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 3 -11 61.1328 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 5 -5 80.9245 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] -1 -5 66.0156 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 11 -5 86.3281 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -3 -5 56.6406 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 9 -5 86.3281 (best c=512.0, g=0.03125, rate=86.3281)
[local] 3 -5 77.2786 (best c=512.0, g=0.03125, rate=86.3281)
[local] 15 -7 86.1328 (best c=512.0, g=0.03125, rate=86.3281)
[local] 15 -1 83.5286 (best c=512.0, g=0.03125, rate=86.3281)
[local] 15 -13 78.7109 (best c=512.0, g=0.03125, rate=86.3281)
[local] 15 1 81.7057 (best c=512.0, g=0.03125, rate=86.3281)
[local] 15 -11 81.901 (best c=512.0, g=0.03125, rate=86.3281)
[local] 15 -5 86.6536 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 5 -15 58.138 (best c=32768.0, g=0.03125, rate=86.6536)
[local] -1 -15 44.401 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 11 -15 64.1276 (best c=32768.0, g=0.03125, rate=86.6536)
[local] -3 -15 44.401 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 9 -15 62.3047 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 3 -15 54.8828 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 15 -15 74.0885 (best c=32768.0, g=0.03125, rate=86.6536)
[local] -5 -7 50.4557 (best c=32768.0, g=0.03125, rate=86.6536)
[local] -5 -1 46.3542 (best c=32768.0, g=0.03125, rate=86.6536)
[local] -5 -13 45.1823 (best c=32768.0, g=0.03125, rate=86.6536)
[local] -5 1 55.6641 (best c=32768.0, g=0.03125, rate=86.6536)
[local] -5 -11 43.6849 (best c=32768.0, g=0.03125, rate=86.6536)
[local] -5 -5 52.8646 (best c=32768.0, g=0.03125, rate=86.6536)
[local] -5 -15 44.401 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 5 3 80.4036 (best c=32768.0, g=0.03125, rate=86.6536)
[local] -1 3 78.1901 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 11 3 80.4036 (best c=32768.0, g=0.03125, rate=86.6536)
[local] -3 3 68.2292 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 9 3 80.4036 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 3 3 80.2734 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 15 3 80.599 (best c=32768.0, g=0.03125, rate=86.6536)
[local] -5 3 64.6484 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 7 -7 80.7292 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 7 -1 83.2031 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 7 -13 62.1094 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 7 1 81.7057 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 7 -11 67.7083 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 7 -5 83.9844 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 7 -15 59.7005 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 7 3 80.4036 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 5 -9 71.6146 (best c=32768.0, g=0.03125, rate=86.6536)
[local] -1 -9 58.0078 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 11 -9 81.1198 (best c=32768.0, g=0.03125, rate=86.6536)
[local] -3 -9 49.0885 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 9 -9 78.5156 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 3 -9 64.8438 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 15 -9 83.8542 (best c=32768.0, g=0.03125, rate=86.6536)
[local] -5 -9 42.9688 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 7 -9 75.5859 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 1 -7 66.3411 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 1 -1 77.6693 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 1 -13 55.4688 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 1 1 78.9714 (best c=32768.0, g=0.03125, rate=86.6536)
[local] 1 -11 58.0729 (best c=32768.0, g=0.03125, rate=86.6536)
