[local] 5 -7 74.8698 (best c=32.0, g=0.0078125, rate=74.8698)
[local] -1 -7 56.7708 (best c=32.0, g=0.0078125, rate=74.8698)
[local] 5 -1 83.2031 (best c=32.0, g=0.5, rate=83.2031)
[local] -1 -1 73.1771 (best c=32.0, g=0.5, rate=83.2031)
[local] 11 -7 83.5286 (best c=2048.0, g=0.0078125, rate=83.5286)
[local] 11 -1 83.724 (best c=2048.0, g=0.5, rate=83.724)
[local] 5 -13 55.7292 (best c=2048.0, g=0.5, rate=83.724)
[local] -1 -13 38.2812 (best c=2048.0, g=0.5, rate=83.724)
[local] 11 -13 65.6901 (best c=2048.0, g=0.5, rate=83.724)
[local] -3 -7 50.7161 (best c=2048.0, g=0.5, rate=83.724)
[local] -3 -1 56.3151 (best c=2048.0, g=0.5, rate=83.724)
[local] -3 -13 38.151 (best c=2048.0, g=0.5, rate=83.724)
[local] 5 1 81.8359 (best c=2048.0, g=0.5, rate=83.724)
[local] -1 1 73.763 (best c=2048.0, g=0.5, rate=83.724)
[local] 11 1 81.8359 (best c=2048.0, g=0.5, rate=83.724)
[local] -3 1 58.0078 (best c=2048.0, g=0.5, rate=83.724)
[local] 9 -7 81.3802 (best c=2048.0, g=0.5, rate=83.724)
[local] 9 -1 83.8542 (best c=512.0, g=0.5, rate=83.8542)
[local] 9 -13 60.1562 (best c=512.0, g=0.5, rate=83.8542)
[local] 9 1 81.8359 (best c=512.0, g=0.5, rate=83.8542)
[local] 5 -11 59.1797 (best c=512.0, g=0.5, rate=83.8542)
[local] -1 -11 49.1536 (best c=512.0, g=0.5, rate=83.8542)
[local] 11 -11 73.6328 (best c=512.0, g=0.5, rate=83.8542)
[local] -3 -11 40.1042 (best c=512.0, g=0.5, rate=83.8542)
[local] 9 -11 70.5078 (best c=512.0, g=0.5, rate=83.8542)
[local] 3 -7 70.1172 (best c=512.0, g=0.5, rate=83.8542)
[local] 3 -1 81.5755 (best c=512.0, g=0.5, rate=83.8542)
[local] 3 -13 51.3672 (best c=512.0, g=0.5, rate=83.8542)
[local] 3 1 81.5755 (best c=512.0, g=0.5, rate=83.8542)
[local] 3 -11 56.5104 (best c=512.0, g=0.5, rate=83.8542)
[local] 5 -5 77.6693 (best c=512.0, g=0.5, rate=83.8542)
[local] -1 -5 62.3047 (best c=512.0, g=0.5, rate=83.8542)
[local] 11 -5 86.0677 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -3 -5 54.4271 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 9 -5 85.612 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 3 -5 75.5859 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 15 -7 83.9193 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 15 -1 83.724 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 15 -13 74.6094 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 15 1 81.8359 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 15 -11 80.2083 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 15 -5 85.6771 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 5 -15 49.8047 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -1 -15 37.4349 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 11 -15 60.026 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -3 -15 37.4349 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 9 -15 56.8359 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 3 -15 44.6615 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 15 -15 66.4714 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -5 -7 43.5547 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -5 -1 52.7995 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -5 -13 38.151 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -5 1 56.25 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -5 -11 40.4297 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -5 -5 44.2057 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -5 -15 37.4349 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 5 3 81.1849 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -1 3 77.3438 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 11 3 81.1849 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -3 3 66.9271 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 9 3 81.1849 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 3 3 81.25 (best c=2048.0, g=0.03125, rate=86.0677)
