[local] 5 -7 67.0573 (best c=32.0, g=0.0078125, rate=67.0573)
[local] -1 -7 50.0651 (best c=32.0, g=0.0078125, rate=67.0573)
[local] 5 -1 82.8125 (best c=32.0, g=0.5, rate=82.8125)
[local] -1 -1 71.6797 (best c=32.0, g=0.5, rate=82.8125)
[local] 11 -7 77.6042 (best c=32.0, g=0.5, rate=82.8125)
[local] 11 -1 84.9609 (best c=2048.0, g=0.5, rate=84.9609)
[local] 5 -13 40.7552 (best c=2048.0, g=0.5, rate=84.9609)
[local] -1 -13 32.0964 (best c=2048.0, g=0.5, rate=84.9609)
[local] 11 -13 55.599 (best c=2048.0, g=0.5, rate=84.9609)
[local] -3 -7 40.3646 (best c=2048.0, g=0.5, rate=84.9609)
[local] -3 -1 58.3333 (best c=2048.0, g=0.5, rate=84.9609)
[local] -3 -13 31.9661 (best c=2048.0, g=0.5, rate=84.9609)
[local] 5 1 82.7474 (best c=2048.0, g=0.5, rate=84.9609)
[local] -1 1 72.9167 (best c=2048.0, g=0.5, rate=84.9609)
[local] 11 1 83.0729 (best c=2048.0, g=0.5, rate=84.9609)
[local] -3 1 50.5208 (best c=2048.0, g=0.5, rate=84.9609)
[local] 9 -7 74.8698 (best c=2048.0, g=0.5, rate=84.9609)
[local] 9 -1 84.7005 (best c=2048.0, g=0.5, rate=84.9609)
[local] 9 -13 52.2135 (best c=2048.0, g=0.5, rate=84.9609)
[local] 9 1 82.9427 (best c=2048.0, g=0.5, rate=84.9609)
[local] 5 -11 49.4141 (best c=2048.0, g=0.5, rate=84.9609)
[local] -1 -11 34.1146 (best c=2048.0, g=0.5, rate=84.9609)
[local] 11 -11 63.737 (best c=2048.0, g=0.5, rate=84.9609)
[local] -3 -11 34.3099 (best c=2048.0, g=0.5, rate=84.9609)
[local] 9 -11 58.9844 (best c=2048.0, g=0.5, rate=84.9609)
[local] 3 -7 61.9141 (best c=2048.0, g=0.5, rate=84.9609)
[local] 3 -1 79.2318 (best c=2048.0, g=0.5, rate=84.9609)
[local] 3 -13 37.0443 (best c=2048.0, g=0.5, rate=84.9609)
[local] 3 1 80.7292 (best c=2048.0, g=0.5, rate=84.9609)
[local] 3 -11 43.8151 (best c=2048.0, g=0.5, rate=84.9609)
[local] 5 -5 74.0885 (best c=2048.0, g=0.5, rate=84.9609)
[local] -1 -5 55.599 (best c=2048.0, g=0.5, rate=84.9609)
[local] 11 -5 83.2031 (best c=2048.0, g=0.5, rate=84.9609)
[local] -3 -5 46.4193 (best c=2048.0, g=0.5, rate=84.9609)
[local] 9 -5 79.4922 (best c=2048.0, g=0.5, rate=84.9609)
[local] 3 -5 70.3125 (best c=2048.0, g=0.5, rate=84.9609)
[local] 15 -7 82.2266 (best c=2048.0, g=0.5, rate=84.9609)
[local] 15 -1 84.8958 (best c=2048.0, g=0.5, rate=84.9609)
[local] 15 -13 64.974 (best c=2048.0, g=0.5, rate=84.9609)
[local] 15 1 83.0729 (best c=2048.0, g=0.5, rate=84.9609)
[local] 15 -11 71.0286 (best c=2048.0, g=0.5, rate=84.9609)
[local] 15 -5 83.5286 (best c=2048.0, g=0.5, rate=84.9609)
[local] 5 -15 36.263 (best c=2048.0, g=0.5, rate=84.9609)
[local] -1 -15 31.7057 (best c=2048.0, g=0.5, rate=84.9609)
[local] 11 -15 46.9401 (best c=2048.0, g=0.5, rate=84.9609)
[local] -3 -15 31.7057 (best c=2048.0, g=0.5, rate=84.9609)
[local] 9 -15 44.4661 (best c=2048.0, g=0.5, rate=84.9609)
[local] 3 -15 33.3333 (best c=2048.0, g=0.5, rate=84.9609)
[local] 15 -15 55.8594 (best c=2048.0, g=0.5, rate=84.9609)
[local] -5 -7 37.4349 (best c=2048.0, g=0.5, rate=84.9609)
[local] -5 -1 51.237 (best c=2048.0, g=0.5, rate=84.9609)
