[local] 5 -7 77.9948 (best c=32.0, g=0.0078125, rate=77.9948)
[local] -1 -7 65.3646 (best c=32.0, g=0.0078125, rate=77.9948)
[local] 5 -1 82.8776 (best c=32.0, g=0.5, rate=82.8776)
[local] -1 -1 74.8698 (best c=32.0, g=0.5, rate=82.8776)
[local] 11 -7 85.612 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 11 -1 83.2031 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 5 -13 64.9089 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -1 -13 48.0469 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 11 -13 73.112 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 -7 59.7656 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 -1 55.6641 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 -13 47.8516 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 5 1 80.7292 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -1 1 75.7161 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 11 1 81.1198 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 1 63.9974 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 -7 84.5703 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 -1 83.138 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 -13 68.6849 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 1 81.1198 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 5 -11 67.3828 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -1 -11 58.0729 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 11 -11 77.3438 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 -11 48.2422 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 -11 75.1302 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 -7 74.1536 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 -1 81.901 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 -13 64.6484 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 1 80.7292 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 -11 65.1042 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 5 -5 81.7708 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -1 -5 69.9219 (best c=2048.0, g=0.0078125, rate=85.612)
