[local] 5 -7 75.1953 (best c=32.0, g=0.0078125, rate=75.1953)
[local] -1 -7 55.013 (best c=32.0, g=0.0078125, rate=75.1953)
[local] 5 -1 84.1797 (best c=32.0, g=0.5, rate=84.1797)
[local] -1 -1 73.3724 (best c=32.0, g=0.5, rate=84.1797)
[local] 11 -7 83.3333 (best c=32.0, g=0.5, rate=84.1797)
[local] 11 -1 84.6354 (best c=2048.0, g=0.5, rate=84.6354)
[local] 5 -13 49.2188 (best c=2048.0, g=0.5, rate=84.6354)
[local] -1 -13 37.6302 (best c=2048.0, g=0.5, rate=84.6354)
[local] 11 -13 64.7786 (best c=2048.0, g=0.5, rate=84.6354)
[local] -3 -7 46.3542 (best c=2048.0, g=0.5, rate=84.6354)
[local] -3 -1 51.4974 (best c=2048.0, g=0.5, rate=84.6354)
[local] -3 -13 37.5 (best c=2048.0, g=0.5, rate=84.6354)
[local] 5 1 82.0312 (best c=2048.0, g=0.5, rate=84.6354)
[local] -1 1 74.1536 (best c=2048.0, g=0.5, rate=84.6354)
[local] 11 1 82.2917 (best c=2048.0, g=0.5, rate=84.6354)
[local] -3 1 51.4323 (best c=2048.0, g=0.5, rate=84.6354)
[local] 9 -7 79.9479 (best c=2048.0, g=0.5, rate=84.6354)
[local] 9 -1 84.6354 (best c=512.0, g=0.5, rate=84.6354)
[local] 9 -13 58.5286 (best c=512.0, g=0.5, rate=84.6354)
[local] 9 1 82.2917 (best c=512.0, g=0.5, rate=84.6354)
[local] 5 -11 56.7708 (best c=512.0, g=0.5, rate=84.6354)
[local] -1 -11 42.513 (best c=512.0, g=0.5, rate=84.6354)
[local] 11 -11 73.2422 (best c=512.0, g=0.5, rate=84.6354)
[local] -3 -11 38.8021 (best c=512.0, g=0.5, rate=84.6354)
[local] 9 -11 70.3125 (best c=512.0, g=0.5, rate=84.6354)
[local] 3 -7 69.5312 (best c=512.0, g=0.5, rate=84.6354)
[local] 3 -1 81.6406 (best c=512.0, g=0.5, rate=84.6354)
[local] 3 -13 45.638 (best c=512.0, g=0.5, rate=84.6354)
[local] 3 1 81.25 (best c=512.0, g=0.5, rate=84.6354)
[local] 3 -11 52.0182 (best c=512.0, g=0.5, rate=84.6354)
[local] 5 -5 78.9062 (best c=512.0, g=0.5, rate=84.6354)
[local] -1 -5 61.0026 (best c=512.0, g=0.5, rate=84.6354)
[local] 11 -5 86.3281 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -3 -5 53.125 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 9 -5 85.8724 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 3 -5 76.4323 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 15 -7 83.2682 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 15 -1 84.6354 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 15 -13 73.5677 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 15 1 82.2917 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 15 -11 77.7344 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 15 -5 86.4583 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 5 -15 44.5312 (best c=32768.0, g=0.03125, rate=86.4583)
[local] -1 -15 36.7188 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 11 -15 56.4453 (best c=32768.0, g=0.03125, rate=86.4583)
[local] -3 -15 36.7188 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 9 -15 53.125 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 3 -15 40.8854 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 15 -15 64.5833 (best c=32768.0, g=0.03125, rate=86.4583)
[local] -5 -7 41.7969 (best c=32768.0, g=0.03125, rate=86.4583)
[local] -5 -1 45.8984 (best c=32768.0, g=0.03125, rate=86.4583)
[local] -5 -13 37.5 (best c=32768.0, g=0.03125, rate=86.4583)
[local] -5 1 47.8516 (best c=32768.0, g=0.03125, rate=86.4583)
[local] -5 -11 38.8021 (best c=32768.0, g=0.03125, rate=86.4583)
[local] -5 -5 48.5026 (best c=32768.0, g=0.03125, rate=86.4583)
[local] -5 -15 36.7188 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 5 3 81.1198 (best c=32768.0, g=0.03125, rate=86.4583)
[local] -1 3 75.9766 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 11 3 80.9896 (best c=32768.0, g=0.03125, rate=86.4583)
[local] -3 3 62.8255 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 9 3 80.9896 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 3 3 81.1849 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 15 3 80.9896 (best c=32768.0, g=0.03125, rate=86.4583)
[local] -5 3 59.4401 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 7 -7 76.8229 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 7 -1 84.4401 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 7 -13 54.4922 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 7 1 82.0312 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 7 -11 62.5651 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 7 -5 82.5521 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 7 -15 48.6328 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 7 3 80.9896 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 5 -9 67.3177 (best c=32768.0, g=0.03125, rate=86.4583)
[local] -1 -9 48.2422 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 11 -9 77.6693 (best c=32768.0, g=0.03125, rate=86.4583)
[local] -3 -9 42.0573 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 9 -9 75.9115 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 3 -9 58.2682 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 15 -9 82.6172 (best c=32768.0, g=0.03125, rate=86.4583)
[local] -5 -9 39.6484 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 7 -9 72.6562 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 1 -7 59.7656 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 1 -1 78.0599 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 1 -13 41.276 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 1 1 78.7109 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 1 -11 46.9401 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 1 -5 71.224 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 1 -15 36.9792 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 1 3 80.4688 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 1 -9 54.6224 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 5 -3 83.3984 (best c=32768.0, g=0.03125, rate=86.4583)
[local] -1 -3 71.0938 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 11 -3 86.4583 (best c=32768.0, g=0.03125, rate=86.4583)
[local] -3 -3 58.138 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 9 -3 86.4583 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 3 -3 78.8411 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 15 -3 86.4583 (best c=32768.0, g=0.03125, rate=86.4583)
[local] -5 -3 56.3151 (best c=32768.0, g=0.03125, rate=86.4583)
[local] 7 -3 86.3281 (best c=32768.0, g=0.03125, rate=86.4583)
