[local] 5 -7 70.5078 (best c=32.0, g=0.0078125, rate=70.5078)
[local] -1 -7 48.2422 (best c=32.0, g=0.0078125, rate=70.5078)
[local] 5 -1 82.6823 (best c=32.0, g=0.5, rate=82.6823)
[local] -1 -1 72.5911 (best c=32.0, g=0.5, rate=82.6823)
[local] 11 -7 78.6458 (best c=32.0, g=0.5, rate=82.6823)
[local] 11 -1 83.5938 (best c=2048.0, g=0.5, rate=83.5938)
[local] 5 -13 42.5781 (best c=2048.0, g=0.5, rate=83.5938)
[local] -1 -13 37.6302 (best c=2048.0, g=0.5, rate=83.5938)
[local] 11 -13 56.7057 (best c=2048.0, g=0.5, rate=83.5938)
[local] -3 -7 41.7969 (best c=2048.0, g=0.5, rate=83.5938)
[local] -3 -1 53.3203 (best c=2048.0, g=0.5, rate=83.5938)
[local] -3 -13 37.3698 (best c=2048.0, g=0.5, rate=83.5938)
[local] 5 1 81.0547 (best c=2048.0, g=0.5, rate=83.5938)
[local] -1 1 72.6562 (best c=2048.0, g=0.5, rate=83.5938)
[local] 11 1 81.8359 (best c=2048.0, g=0.5, rate=83.5938)
[local] -3 1 54.5573 (best c=2048.0, g=0.5, rate=83.5938)
[local] 9 -7 76.888 (best c=2048.0, g=0.5, rate=83.5938)
[local] 9 -1 83.4635 (best c=2048.0, g=0.5, rate=83.5938)
[local] 9 -13 53.125 (best c=2048.0, g=0.5, rate=83.5938)
[local] 9 1 81.8359 (best c=2048.0, g=0.5, rate=83.5938)
[local] 5 -11 49.2839 (best c=2048.0, g=0.5, rate=83.5938)
[local] -1 -11 38.0859 (best c=2048.0, g=0.5, rate=83.5938)
[local] 11 -11 67.7083 (best c=2048.0, g=0.5, rate=83.5938)
[local] -3 -11 37.3047 (best c=2048.0, g=0.5, rate=83.5938)
[local] 9 -11 62.9557 (best c=2048.0, g=0.5, rate=83.5938)
[local] 3 -7 64.1927 (best c=2048.0, g=0.5, rate=83.5938)
[local] 3 -1 78.9062 (best c=2048.0, g=0.5, rate=83.5938)
[local] 3 -13 40.2995 (best c=2048.0, g=0.5, rate=83.5938)
[local] 3 1 79.6224 (best c=2048.0, g=0.5, rate=83.5938)
