[local] 5 -7 63.0208 (best c=32.0, g=0.0078125, rate=63.0208)
[local] -1 -7 45.4427 (best c=32.0, g=0.0078125, rate=63.0208)
[local] 5 -1 81.7708 (best c=32.0, g=0.5, rate=81.7708)
[local] -1 -1 70.3125 (best c=32.0, g=0.5, rate=81.7708)
[local] 11 -7 73.6328 (best c=32.0, g=0.5, rate=81.7708)
[local] 11 -1 84.5703 (best c=2048.0, g=0.5, rate=84.5703)
[local] 5 -13 35.4167 (best c=2048.0, g=0.5, rate=84.5703)
[local] -1 -13 31.3802 (best c=2048.0, g=0.5, rate=84.5703)
[local] 11 -13 48.3724 (best c=2048.0, g=0.5, rate=84.5703)
[local] -3 -7 36.9141 (best c=2048.0, g=0.5, rate=84.5703)
[local] -3 -1 53.125 (best c=2048.0, g=0.5, rate=84.5703)
[local] -3 -13 31.25 (best c=2048.0, g=0.5, rate=84.5703)
[local] 5 1 83.138 (best c=2048.0, g=0.5, rate=84.5703)
[local] -1 1 71.9401 (best c=2048.0, g=0.5, rate=84.5703)
[local] 11 1 83.5938 (best c=2048.0, g=0.5, rate=84.5703)
[local] -3 1 57.2266 (best c=2048.0, g=0.5, rate=84.5703)
[local] 9 -7 70.3125 (best c=2048.0, g=0.5, rate=84.5703)
[local] 9 -1 84.7005 (best c=512.0, g=0.5, rate=84.7005)
[local] 9 -13 43.2292 (best c=512.0, g=0.5, rate=84.7005)
[local] 9 1 83.4635 (best c=512.0, g=0.5, rate=84.7005)
[local] 5 -11 42.4479 (best c=512.0, g=0.5, rate=84.7005)
[local] -1 -11 32.2917 (best c=512.0, g=0.5, rate=84.7005)
[local] 11 -11 57.4219 (best c=512.0, g=0.5, rate=84.7005)
[local] -3 -11 31.1198 (best c=512.0, g=0.5, rate=84.7005)
[local] 9 -11 51.4323 (best c=512.0, g=0.5, rate=84.7005)
[local] 3 -7 55.7943 (best c=512.0, g=0.5, rate=84.7005)
[local] 3 -1 78.4505 (best c=512.0, g=0.5, rate=84.7005)
[local] 3 -13 34.3099 (best c=512.0, g=0.5, rate=84.7005)
[local] 3 1 80.9896 (best c=512.0, g=0.5, rate=84.7005)
