[local] 5 -7 76.9531 (best c=32.0, g=0.0078125, rate=76.9531)
[local] -1 -7 58.7891 (best c=32.0, g=0.0078125, rate=76.9531)
[local] 5 -1 83.4635 (best c=32.0, g=0.5, rate=83.4635)
[local] -1 -1 72.0703 (best c=32.0, g=0.5, rate=83.4635)
[local] 11 -7 86.3932 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 11 -1 83.9193 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 5 -13 57.0312 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] -1 -13 42.1875 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 11 -13 70.1823 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] -3 -7 53.8411 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] -3 -1 53.7109 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] -3 -13 42.1224 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 5 1 80.9896 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] -1 1 73.6979 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 11 1 81.3802 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] -3 1 57.6823 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 9 -7 83.4635 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 9 -1 83.8542 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 9 -13 65.6901 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 9 1 81.3802 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 5 -11 62.8255 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] -1 -11 49.1536 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 11 -11 76.6927 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] -3 -11 42.5781 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 9 -11 73.763 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 3 -7 72.3958 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 3 -1 81.5104 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 3 -13 55.1432 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 3 1 80.7943 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 3 -11 57.9427 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 5 -5 80.6641 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] -1 -5 65.3646 (best c=2048.0, g=0.0078125, rate=86.3932)
[local] 11 -5 87.0443 (best c=2048.0, g=0.03125, rate=87.0443)
[local] -3 -5 56.7057 (best c=2048.0, g=0.03125, rate=87.0443)
[local] 9 -5 86.5885 (best c=2048.0, g=0.03125, rate=87.0443)
[local] 3 -5 77.0182 (best c=2048.0, g=0.03125, rate=87.0443)
[local] 15 -7 86.0677 (best c=2048.0, g=0.03125, rate=87.0443)
[local] 15 -1 83.9193 (best c=2048.0, g=0.03125, rate=87.0443)
[local] 15 -13 77.9297 (best c=2048.0, g=0.03125, rate=87.0443)
[local] 15 1 81.3151 (best c=2048.0, g=0.03125, rate=87.0443)
[local] 15 -11 81.7057 (best c=2048.0, g=0.03125, rate=87.0443)
[local] 15 -5 87.2396 (best c=32768.0, g=0.03125, rate=87.2396)
[local] 5 -15 55.013 (best c=32768.0, g=0.03125, rate=87.2396)
[local] -1 -15 41.7318 (best c=32768.0, g=0.03125, rate=87.2396)
[local] 11 -15 64.3229 (best c=32768.0, g=0.03125, rate=87.2396)
[local] -3 -15 41.7318 (best c=32768.0, g=0.03125, rate=87.2396)
[local] 9 -15 61.849 (best c=32768.0, g=0.03125, rate=87.2396)
[local] 3 -15 51.1719 (best c=32768.0, g=0.03125, rate=87.2396)
[local] 15 -15 71.4844 (best c=32768.0, g=0.03125, rate=87.2396)
[local] -5 -7 44.7917 (best c=32768.0, g=0.03125, rate=87.2396)
[local] -5 -1 47.526 (best c=32768.0, g=0.03125, rate=87.2396)
[local] -5 -13 42.1224 (best c=32768.0, g=0.03125, rate=87.2396)
[local] -5 1 51.7578 (best c=32768.0, g=0.03125, rate=87.2396)
[local] -5 -11 42.513 (best c=32768.0, g=0.03125, rate=87.2396)
[local] -5 -5 55.599 (best c=32768.0, g=0.03125, rate=87.2396)
[local] -5 -15 41.7318 (best c=32768.0, g=0.03125, rate=87.2396)
