[local] 5 -7 76.3672 (best c=32.0, g=0.0078125, rate=76.3672)
[local] -1 -7 60.7422 (best c=32.0, g=0.0078125, rate=76.3672)
[local] 5 -1 82.8125 (best c=32.0, g=0.5, rate=82.8125)
[local] -1 -1 72.1354 (best c=32.0, g=0.5, rate=82.8125)
[local] 11 -7 86.1328 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] 11 -1 83.0729 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] 5 -13 61.0677 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] -1 -13 44.4661 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] 11 -13 71.0938 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] -3 -7 55.599 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] -3 -1 58.7891 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] -3 -13 44.4661 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] 5 1 81.3151 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] -1 1 76.4974 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] 11 1 81.4453 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] -3 1 70.8984 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] 9 -7 85.3516 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] 9 -1 83.0729 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] 9 -13 66.5365 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] 9 1 81.4453 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] 5 -11 64.7135 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] -1 -11 54.8828 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] 11 -11 76.8229 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] -3 -11 44.6615 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] 9 -11 73.4375 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] 3 -7 72.9167 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] 3 -1 81.901 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] 3 -13 60.1562 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] 3 1 80.9245 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] 3 -11 61.263 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] 5 -5 83.138 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] -1 -5 67.5781 (best c=2048.0, g=0.0078125, rate=86.1328)
[local] 11 -5 87.3047 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -3 -5 58.0729 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 9 -5 86.6536 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 3 -5 77.0833 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 -7 86.5885 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 -1 83.0729 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 -13 81.25 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 1 81.4453 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 -11 83.138 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 -5 87.3047 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 5 -15 60.0911 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -1 -15 43.5547 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 11 -15 64.9089 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -3 -15 43.5547 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 9 -15 63.6068 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 3 -15 55.6641 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 -15 76.1068 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 -7 53.4505 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 -1 57.7474 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 -13 44.4661 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 1 68.0339 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 -11 44.6615 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 -5 54.2318 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 -15 43.5547 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 5 3 79.2969 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -1 3 78.7109 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 11 3 79.2969 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -3 3 71.4193 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 9 3 79.2969 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 3 3 79.2969 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 3 79.4271 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 3 66.9271 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 -7 82.9427 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 -1 83.2031 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 -13 63.6068 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 1 81.4453 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 -11 69.0755 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 -5 85.9375 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 -15 60.6771 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 3 79.2969 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 5 -9 71.6797 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -1 -9 59.2448 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 11 -9 83.3333 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -3 -9 51.7578 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 9 -9 79.8828 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 3 -9 66.4714 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 -9 83.3984 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 -9 50.1302 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 -9 74.8047 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 1 -7 67.9036 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 1 -1 79.2318 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 1 -13 55.4688 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 1 1 80.1432 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 1 -11 60.3516 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 1 -5 72.9818 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 1 -15 43.6849 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 1 3 79.362 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 1 -9 61.6536 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 5 -3 85.0911 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -1 -3 72.0052 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 11 -3 86.263 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -3 -3 56.4453 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 9 -3 86.3932 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 3 -3 82.2917 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 -3 86.1979 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 -3 55.6641 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 -3 86.0677 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 1 -3 75.8464 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 13 -7 86.5885 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 13 -1 83.0729 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 13 -13 76.4974 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 13 1 81.4453 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 13 -11 82.1615 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 13 -5 87.3047 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 13 -15 69.5312 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 13 3 79.2969 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 13 -9 83.0078 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 13 -3 86.1979 (best c=2048.0, g=0.03125, rate=87.3047)
2048.0 0.03125 87.3047
