[local] 5 -7 75.9115 (best c=32.0, g=0.0078125, rate=75.9115)
[local] -1 -7 57.6172 (best c=32.0, g=0.0078125, rate=75.9115)
[local] 5 -1 82.8776 (best c=32.0, g=0.5, rate=82.8776)
[local] -1 -1 72.8516 (best c=32.0, g=0.5, rate=82.8776)
[local] 11 -7 85.026 (best c=2048.0, g=0.0078125, rate=85.026)
[local] 11 -1 83.3984 (best c=2048.0, g=0.0078125, rate=85.026)
[local] 5 -13 56.3151 (best c=2048.0, g=0.0078125, rate=85.026)
[local] -1 -13 42.513 (best c=2048.0, g=0.0078125, rate=85.026)
[local] 11 -13 69.401 (best c=2048.0, g=0.0078125, rate=85.026)
[local] -3 -7 51.4974 (best c=2048.0, g=0.0078125, rate=85.026)
[local] -3 -1 51.0417 (best c=2048.0, g=0.0078125, rate=85.026)
[local] -3 -13 42.0573 (best c=2048.0, g=0.0078125, rate=85.026)
[local] 5 1 80.3385 (best c=2048.0, g=0.0078125, rate=85.026)
[local] -1 1 74.0885 (best c=2048.0, g=0.0078125, rate=85.026)
[local] 11 1 80.7943 (best c=2048.0, g=0.0078125, rate=85.026)
[local] -3 1 56.1198 (best c=2048.0, g=0.0078125, rate=85.026)
[local] 9 -7 82.9427 (best c=2048.0, g=0.0078125, rate=85.026)
[local] 9 -1 83.4635 (best c=2048.0, g=0.0078125, rate=85.026)
[local] 9 -13 63.8021 (best c=2048.0, g=0.0078125, rate=85.026)
[local] 9 1 80.7943 (best c=2048.0, g=0.0078125, rate=85.026)
[local] 5 -11 61.7188 (best c=2048.0, g=0.0078125, rate=85.026)
[local] -1 -11 49.8698 (best c=2048.0, g=0.0078125, rate=85.026)
[local] 11 -11 75.0 (best c=2048.0, g=0.0078125, rate=85.026)
[local] -3 -11 45.3125 (best c=2048.0, g=0.0078125, rate=85.026)
[local] 9 -11 72.526 (best c=2048.0, g=0.0078125, rate=85.026)
[local] 3 -7 72.7214 (best c=2048.0, g=0.0078125, rate=85.026)
[local] 3 -1 80.599 (best c=2048.0, g=0.0078125, rate=85.026)
[local] 3 -13 54.7526 (best c=2048.0, g=0.0078125, rate=85.026)
[local] 3 1 79.9479 (best c=2048.0, g=0.0078125, rate=85.026)
[local] 3 -11 56.1849 (best c=2048.0, g=0.0078125, rate=85.026)
[local] 5 -5 79.4271 (best c=2048.0, g=0.0078125, rate=85.026)
[local] -1 -5 65.7552 (best c=2048.0, g=0.0078125, rate=85.026)
[local] 11 -5 86.849 (best c=2048.0, g=0.03125, rate=86.849)
[local] -3 -5 56.25 (best c=2048.0, g=0.03125, rate=86.849)
[local] 9 -5 85.6771 (best c=2048.0, g=0.03125, rate=86.849)
[local] 3 -5 76.6927 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 -7 85.7422 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 -1 83.3984 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 -13 76.5625 (best c=2048.0, g=0.03125, rate=86.849)
