[local] 5 -7 77.0833 (best c=32.0, g=0.0078125, rate=77.0833)
[local] -1 -7 60.8724 (best c=32.0, g=0.0078125, rate=77.0833)
[local] 5 -1 84.2448 (best c=32.0, g=0.5, rate=84.2448)
[local] -1 -1 74.2188 (best c=32.0, g=0.5, rate=84.2448)
[local] 11 -7 86.4583 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 11 -1 84.375 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 5 -13 59.3099 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] -1 -13 45.0521 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 11 -13 71.224 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] -3 -7 52.4089 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] -3 -1 52.7344 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] -3 -13 44.7266 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 5 1 81.0547 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] -1 1 75.1302 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 11 1 81.6406 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] -3 1 56.7057 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 9 -7 84.5052 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 9 -1 84.375 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 9 -13 66.4714 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 9 1 81.6406 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 5 -11 63.0208 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] -1 -11 52.9297 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 11 -11 76.6276 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] -3 -11 46.4193 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 9 -11 74.8047 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 3 -7 72.9167 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 3 -1 82.2266 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 3 -13 58.2682 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 3 1 80.9245 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 3 -11 59.375 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 5 -5 80.6641 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] -1 -5 66.4062 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 11 -5 87.2396 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -3 -5 57.0312 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 9 -5 87.0443 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 3 -5 77.2786 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 -7 86.6536 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 -1 84.375 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 -13 78.7109 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 1 81.6406 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 -11 82.7474 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 -5 87.2396 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 5 -15 58.2682 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -1 -15 44.2057 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 11 -15 64.7135 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -3 -15 44.2057 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 9 -15 61.7839 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 3 -15 54.1667 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 -15 73.1771 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -5 -7 50.3255 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -5 -1 50.5208 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -5 -13 44.7266 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -5 1 54.362 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -5 -11 46.4193 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -5 -5 54.4271 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -5 -15 44.2057 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 5 3 80.9896 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -1 3 76.6927 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 11 3 80.9896 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -3 3 68.0339 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 9 3 80.9896 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 3 3 81.0547 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 3 80.9245 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -5 3 64.5182 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 7 -7 79.7526 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 7 -1 84.375 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 7 -13 62.0443 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 7 1 81.0547 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 7 -11 69.2057 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 7 -5 85.1562 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 7 -15 59.5052 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 7 3 80.9896 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 5 -9 72.0703 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -1 -9 58.3333 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 11 -9 82.6172 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -3 -9 48.8932 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 9 -9 78.3203 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 3 -9 65.6901 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 -9 83.8542 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -5 -9 45.1172 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 7 -9 75.5859 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 1 -7 67.2526 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 1 -1 78.1901 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 1 -13 53.9062 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 1 1 79.5573 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 1 -11 58.724 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 1 -5 73.3073 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 1 -15 44.5964 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 1 3 80.9245 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 1 -9 60.3516 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 5 -3 85.026 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -1 -3 72.8516 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 11 -3 86.5234 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -3 -3 56.0547 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 9 -3 86.5234 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 3 -3 80.2083 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 -3 86.5885 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -5 -3 53.125 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 7 -3 86.3281 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 1 -3 77.0182 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 13 -7 86.5234 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 13 -1 84.375 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 13 -13 74.4141 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 13 1 81.6406 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 13 -11 79.9479 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 13 -5 87.2396 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 13 -15 69.2057 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 13 3 80.9896 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 13 -9 83.9193 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 13 -3 86.5885 (best c=2048.0, g=0.03125, rate=87.2396)
2048.0 0.03125 87.2396
