[local] 5 -7 78.5807 (best c=32.0, g=0.0078125, rate=78.5807)
[local] -1 -7 60.4167 (best c=32.0, g=0.0078125, rate=78.5807)
[local] 5 -1 83.0078 (best c=32.0, g=0.5, rate=83.0078)
[local] -1 -1 74.0234 (best c=32.0, g=0.5, rate=83.0078)
[local] 11 -7 85.612 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 11 -1 82.9427 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 5 -13 60.4818 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -1 -13 44.7266 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 11 -13 73.3724 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 -7 55.3385 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 -1 52.7995 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 -13 44.4661 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 5 1 81.0547 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -1 1 75.1302 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 11 1 81.0547 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 1 57.2266 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 -7 84.2448 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 -1 83.3333 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 -13 67.5781 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 1 81.0547 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 5 -11 65.5599 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -1 -11 54.362 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 11 -11 77.6042 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 -11 43.6198 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 -11 75.4557 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 -7 73.8281 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 -1 81.4453 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 -13 58.9193 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 1 80.6641 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 -11 60.9375 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 5 -5 80.2083 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -1 -5 68.1641 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 11 -5 86.849 (best c=2048.0, g=0.03125, rate=86.849)
[local] -3 -5 57.8776 (best c=2048.0, g=0.03125, rate=86.849)
[local] 9 -5 86.4583 (best c=2048.0, g=0.03125, rate=86.849)
[local] 3 -5 78.3854 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 -7 86.5234 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 -1 82.9427 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 -13 79.6224 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 1 81.0547 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 -11 82.8776 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 -5 86.849 (best c=2048.0, g=0.03125, rate=86.849)
[local] 5 -15 58.6589 (best c=2048.0, g=0.03125, rate=86.849)
[local] -1 -15 44.4661 (best c=2048.0, g=0.03125, rate=86.849)
[local] 11 -15 66.7969 (best c=2048.0, g=0.03125, rate=86.849)
[local] -3 -15 44.4661 (best c=2048.0, g=0.03125, rate=86.849)
[local] 9 -15 63.2161 (best c=2048.0, g=0.03125, rate=86.849)
[local] 3 -15 55.7943 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 -15 76.3021 (best c=2048.0, g=0.03125, rate=86.849)
[local] -5 -7 48.0469 (best c=2048.0, g=0.03125, rate=86.849)
[local] -5 -1 49.4141 (best c=2048.0, g=0.03125, rate=86.849)
[local] -5 -13 44.4661 (best c=2048.0, g=0.03125, rate=86.849)
[local] -5 1 54.8828 (best c=2048.0, g=0.03125, rate=86.849)
[local] -5 -11 43.6198 (best c=2048.0, g=0.03125, rate=86.849)
[local] -5 -5 56.8359 (best c=2048.0, g=0.03125, rate=86.849)
[local] -5 -15 44.4661 (best c=2048.0, g=0.03125, rate=86.849)
[local] 5 3 80.0781 (best c=2048.0, g=0.03125, rate=86.849)
[local] -1 3 77.5391 (best c=2048.0, g=0.03125, rate=86.849)
[local] 11 3 80.0781 (best c=2048.0, g=0.03125, rate=86.849)
[local] -3 3 67.0573 (best c=2048.0, g=0.03125, rate=86.849)
[local] 9 3 80.0781 (best c=2048.0, g=0.03125, rate=86.849)
[local] 3 3 80.013 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 3 80.0781 (best c=2048.0, g=0.03125, rate=86.849)
[local] -5 3 62.3698 (best c=2048.0, g=0.03125, rate=86.849)
[local] 7 -7 80.2083 (best c=2048.0, g=0.03125, rate=86.849)
[local] 7 -1 83.3333 (best c=2048.0, g=0.03125, rate=86.849)
[local] 7 -13 63.737 (best c=2048.0, g=0.03125, rate=86.849)
[local] 7 1 81.0547 (best c=2048.0, g=0.03125, rate=86.849)
[local] 7 -11 71.224 (best c=2048.0, g=0.03125, rate=86.849)
[local] 7 -5 84.5052 (best c=2048.0, g=0.03125, rate=86.849)
[local] 7 -15 60.5469 (best c=2048.0, g=0.03125, rate=86.849)
[local] 7 3 80.0781 (best c=2048.0, g=0.03125, rate=86.849)
[local] 5 -9 73.1771 (best c=2048.0, g=0.03125, rate=86.849)
[local] -1 -9 57.3568 (best c=2048.0, g=0.03125, rate=86.849)
[local] 11 -9 83.0078 (best c=2048.0, g=0.03125, rate=86.849)
[local] -3 -9 48.9583 (best c=2048.0, g=0.03125, rate=86.849)
[local] 9 -9 78.9062 (best c=2048.0, g=0.03125, rate=86.849)
[local] 3 -9 67.513 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 -9 84.7656 (best c=2048.0, g=0.03125, rate=86.849)
[local] -5 -9 45.0521 (best c=2048.0, g=0.03125, rate=86.849)
[local] 7 -9 77.474 (best c=2048.0, g=0.03125, rate=86.849)
[local] 1 -7 67.7734 (best c=2048.0, g=0.03125, rate=86.849)
[local] 1 -1 77.2135 (best c=2048.0, g=0.03125, rate=86.849)
[local] 1 -13 55.7943 (best c=2048.0, g=0.03125, rate=86.849)
[local] 1 1 79.6875 (best c=2048.0, g=0.03125, rate=86.849)
[local] 1 -11 58.7891 (best c=2048.0, g=0.03125, rate=86.849)
[local] 1 -5 73.763 (best c=2048.0, g=0.03125, rate=86.849)
[local] 1 -15 45.1172 (best c=2048.0, g=0.03125, rate=86.849)
[local] 1 3 79.7526 (best c=2048.0, g=0.03125, rate=86.849)
[local] 1 -9 61.5885 (best c=2048.0, g=0.03125, rate=86.849)
[local] 5 -3 84.0495 (best c=2048.0, g=0.03125, rate=86.849)
[local] -1 -3 74.4141 (best c=2048.0, g=0.03125, rate=86.849)
[local] 11 -3 86.1328 (best c=2048.0, g=0.03125, rate=86.849)
[local] -3 -3 58.0078 (best c=2048.0, g=0.03125, rate=86.849)
[local] 9 -3 86.1328 (best c=2048.0, g=0.03125, rate=86.849)
[local] 3 -3 79.6875 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 -3 86.1328 (best c=2048.0, g=0.03125, rate=86.849)
[local] -5 -3 52.474 (best c=2048.0, g=0.03125, rate=86.849)
[local] 7 -3 85.7422 (best c=2048.0, g=0.03125, rate=86.849)
[local] 1 -3 77.2135 (best c=2048.0, g=0.03125, rate=86.849)
[local] 13 -7 86.6536 (best c=2048.0, g=0.03125, rate=86.849)
[local] 13 -1 82.9427 (best c=2048.0, g=0.03125, rate=86.849)
[local] 13 -13 76.6276 (best c=2048.0, g=0.03125, rate=86.849)
[local] 13 1 81.0547 (best c=2048.0, g=0.03125, rate=86.849)
[local] 13 -11 81.1849 (best c=2048.0, g=0.03125, rate=86.849)
[local] 13 -5 86.849 (best c=2048.0, g=0.03125, rate=86.849)
[local] 13 -15 70.7031 (best c=2048.0, g=0.03125, rate=86.849)
[local] 13 3 80.0781 (best c=2048.0, g=0.03125, rate=86.849)
[local] 13 -9 84.3099 (best c=2048.0, g=0.03125, rate=86.849)
[local] 13 -3 86.1328 (best c=2048.0, g=0.03125, rate=86.849)
2048.0 0.03125 86.849
