[local] 5 -7 74.4792 (best c=32.0, g=0.0078125, rate=74.4792)
[local] -1 -7 57.5521 (best c=32.0, g=0.0078125, rate=74.4792)
[local] 5 -1 84.3099 (best c=32.0, g=0.5, rate=84.3099)
[local] -1 -1 72.7214 (best c=32.0, g=0.5, rate=84.3099)
[local] 11 -7 84.5052 (best c=2048.0, g=0.0078125, rate=84.5052)
[local] 11 -1 84.6354 (best c=2048.0, g=0.5, rate=84.6354)
[local] 5 -13 54.8177 (best c=2048.0, g=0.5, rate=84.6354)
[local] -1 -13 39.8438 (best c=2048.0, g=0.5, rate=84.6354)
[local] 11 -13 67.7734 (best c=2048.0, g=0.5, rate=84.6354)
[local] -3 -7 48.8932 (best c=2048.0, g=0.5, rate=84.6354)
[local] -3 -1 59.5052 (best c=2048.0, g=0.5, rate=84.6354)
[local] -3 -13 39.6484 (best c=2048.0, g=0.5, rate=84.6354)
[local] 5 1 81.6406 (best c=2048.0, g=0.5, rate=84.6354)
[local] -1 1 73.5026 (best c=2048.0, g=0.5, rate=84.6354)
[local] 11 1 81.6406 (best c=2048.0, g=0.5, rate=84.6354)
[local] -3 1 60.2214 (best c=2048.0, g=0.5, rate=84.6354)
[local] 9 -7 81.901 (best c=2048.0, g=0.5, rate=84.6354)
[local] 9 -1 84.7005 (best c=512.0, g=0.5, rate=84.7005)
[local] 9 -13 61.0677 (best c=512.0, g=0.5, rate=84.7005)
[local] 9 1 81.6406 (best c=512.0, g=0.5, rate=84.7005)
[local] 5 -11 60.2214 (best c=512.0, g=0.5, rate=84.7005)
[local] -1 -11 44.6615 (best c=512.0, g=0.5, rate=84.7005)
[local] 11 -11 72.5911 (best c=512.0, g=0.5, rate=84.7005)
[local] -3 -11 39.974 (best c=512.0, g=0.5, rate=84.7005)
[local] 9 -11 69.2708 (best c=512.0, g=0.5, rate=84.7005)
[local] 3 -7 70.1823 (best c=512.0, g=0.5, rate=84.7005)
[local] 3 -1 82.7474 (best c=512.0, g=0.5, rate=84.7005)
[local] 3 -13 48.6328 (best c=512.0, g=0.5, rate=84.7005)
[local] 3 1 81.25 (best c=512.0, g=0.5, rate=84.7005)
[local] 3 -11 56.1849 (best c=512.0, g=0.5, rate=84.7005)
[local] 5 -5 78.5807 (best c=512.0, g=0.5, rate=84.7005)
[local] -1 -5 62.6953 (best c=512.0, g=0.5, rate=84.7005)
[local] 11 -5 86.9792 (best c=2048.0, g=0.03125, rate=86.9792)
[local] -3 -5 54.362 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 9 -5 86.7188 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 3 -5 75.7161 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 15 -7 84.6354 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 15 -1 84.6354 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 15 -13 73.0469 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 15 1 81.7057 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 15 -11 80.5339 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 15 -5 86.5234 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 5 -15 48.4375 (best c=2048.0, g=0.03125, rate=86.9792)
[local] -1 -15 37.5 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 11 -15 60.2865 (best c=2048.0, g=0.03125, rate=86.9792)
[local] -3 -15 37.5 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 9 -15 58.2682 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 3 -15 45.1172 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 15 -15 68.4896 (best c=2048.0, g=0.03125, rate=86.9792)
[local] -5 -7 44.2057 (best c=2048.0, g=0.03125, rate=86.9792)
[local] -5 -1 57.1615 (best c=2048.0, g=0.03125, rate=86.9792)
[local] -5 -13 39.6484 (best c=2048.0, g=0.03125, rate=86.9792)
[local] -5 1 58.2031 (best c=2048.0, g=0.03125, rate=86.9792)
[local] -5 -11 39.974 (best c=2048.0, g=0.03125, rate=86.9792)
[local] -5 -5 47.0052 (best c=2048.0, g=0.03125, rate=86.9792)
[local] -5 -15 37.5 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 5 3 81.3151 (best c=2048.0, g=0.03125, rate=86.9792)
[local] -1 3 77.5391 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 11 3 81.3151 (best c=2048.0, g=0.03125, rate=86.9792)
[local] -3 3 65.0391 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 9 3 81.3151 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 3 3 81.3151 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 15 3 81.3151 (best c=2048.0, g=0.03125, rate=86.9792)
[local] -5 3 63.0859 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 7 -7 77.2135 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 7 -1 84.7656 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 7 -13 58.8542 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 7 1 81.5755 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 7 -11 65.7552 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 7 -5 83.9844 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 7 -15 54.1016 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 7 3 81.3151 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 5 -9 68.5547 (best c=2048.0, g=0.03125, rate=86.9792)
[local] -1 -9 51.7578 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 11 -9 79.9479 (best c=2048.0, g=0.03125, rate=86.9792)
[local] -3 -9 43.6198 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 9 -9 75.3906 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 3 -9 60.6771 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 15 -9 82.0312 (best c=2048.0, g=0.03125, rate=86.9792)
[local] -5 -9 43.1641 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 7 -9 72.7214 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 1 -7 62.2396 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 1 -1 76.8229 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 1 -13 44.9219 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 1 1 79.6875 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 1 -11 50.7161 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 1 -5 72.0052 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 1 -15 37.6302 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 1 3 80.9896 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 1 -9 57.6172 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 5 -3 83.4635 (best c=2048.0, g=0.03125, rate=86.9792)
[local] -1 -3 72.3307 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 11 -3 86.3932 (best c=2048.0, g=0.03125, rate=86.9792)
[local] -3 -3 60.4818 (best c=2048.0, g=0.03125, rate=86.9792)
[local] 9 -3 86.3932 (best c=2048.0, g=0.03125, rate=86.9792)
