[local] 5 -7 70.1172 (best c=32.0, g=0.0078125, rate=70.1172)
[local] -1 -7 51.237 (best c=32.0, g=0.0078125, rate=70.1172)
[local] 5 -1 84.6354 (best c=32.0, g=0.5, rate=84.6354)
[local] -1 -1 72.3958 (best c=32.0, g=0.5, rate=84.6354)
[local] 11 -7 81.1849 (best c=32.0, g=0.5, rate=84.6354)
[local] 11 -1 85.3516 (best c=2048.0, g=0.5, rate=85.3516)
[local] 5 -13 45.0521 (best c=2048.0, g=0.5, rate=85.3516)
[local] -1 -13 34.0495 (best c=2048.0, g=0.5, rate=85.3516)
[local] 11 -13 58.5938 (best c=2048.0, g=0.5, rate=85.3516)
[local] -3 -7 43.3594 (best c=2048.0, g=0.5, rate=85.3516)
[local] -3 -1 53.9062 (best c=2048.0, g=0.5, rate=85.3516)
[local] -3 -13 33.9844 (best c=2048.0, g=0.5, rate=85.3516)
[local] 5 1 82.487 (best c=2048.0, g=0.5, rate=85.3516)
[local] -1 1 74.0234 (best c=2048.0, g=0.5, rate=85.3516)
[local] 11 1 82.9427 (best c=2048.0, g=0.5, rate=85.3516)
[local] -3 1 58.3984 (best c=2048.0, g=0.5, rate=85.3516)
[local] 9 -7 78.7109 (best c=2048.0, g=0.5, rate=85.3516)
[local] 9 -1 85.3516 (best c=512.0, g=0.5, rate=85.3516)
[local] 9 -13 54.362 (best c=512.0, g=0.5, rate=85.3516)
[local] 9 1 82.7474 (best c=512.0, g=0.5, rate=85.3516)
[local] 5 -11 53.3854 (best c=512.0, g=0.5, rate=85.3516)
[local] -1 -11 37.2396 (best c=512.0, g=0.5, rate=85.3516)
[local] 11 -11 68.4896 (best c=512.0, g=0.5, rate=85.3516)
[local] -3 -11 34.375 (best c=512.0, g=0.5, rate=85.3516)
[local] 9 -11 62.8906 (best c=512.0, g=0.5, rate=85.3516)
[local] 3 -7 65.4297 (best c=512.0, g=0.5, rate=85.3516)
[local] 3 -1 80.9896 (best c=512.0, g=0.5, rate=85.3516)
[local] 3 -13 42.1224 (best c=512.0, g=0.5, rate=85.3516)
[local] 3 1 81.9661 (best c=512.0, g=0.5, rate=85.3516)
[local] 3 -11 47.9167 (best c=512.0, g=0.5, rate=85.3516)
[local] 5 -5 76.5625 (best c=512.0, g=0.5, rate=85.3516)
[local] -1 -5 58.724 (best c=512.0, g=0.5, rate=85.3516)
[local] 11 -5 85.5469 (best c=2048.0, g=0.03125, rate=85.5469)
[local] -3 -5 49.6094 (best c=2048.0, g=0.03125, rate=85.5469)
[local] 9 -5 84.9609 (best c=2048.0, g=0.03125, rate=85.5469)
[local] 3 -5 72.4609 (best c=2048.0, g=0.03125, rate=85.5469)
[local] 15 -7 84.8958 (best c=2048.0, g=0.03125, rate=85.5469)
[local] 15 -1 85.0911 (best c=2048.0, g=0.03125, rate=85.5469)
[local] 15 -13 68.75 (best c=2048.0, g=0.03125, rate=85.5469)
[local] 15 1 83.2682 (best c=2048.0, g=0.03125, rate=85.5469)
[local] 15 -11 76.1068 (best c=2048.0, g=0.03125, rate=85.5469)
[local] 15 -5 85.612 (best c=32768.0, g=0.03125, rate=85.612)
