[local] 5 -7 79.1667 (best c=32.0, g=0.0078125, rate=79.1667)
[local] -1 -7 66.0156 (best c=32.0, g=0.0078125, rate=79.1667)
[local] 5 -1 83.5938 (best c=32.0, g=0.5, rate=83.5938)
[local] -1 -1 75.3255 (best c=32.0, g=0.5, rate=83.5938)
[local] 11 -7 87.7604 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 11 -1 83.5938 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 5 -13 66.4062 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] -1 -13 47.7214 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 11 -13 74.0885 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] -3 -7 60.8073 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] -3 -1 57.2266 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] -3 -13 47.0703 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 5 1 82.5521 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] -1 1 77.474 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 11 1 82.5521 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] -3 1 68.099 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 9 -7 87.0443 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 9 -1 83.5938 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 9 -13 69.4661 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 9 1 82.5521 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 5 -11 67.4479 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] -1 -11 58.3333 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 11 -11 78.776 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] -3 -11 47.8516 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 9 -11 75.2604 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 3 -7 74.6745 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 3 -1 82.8125 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 3 -13 65.7552 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 3 1 82.5521 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 3 -11 66.4062 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 5 -5 84.375 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] -1 -5 69.6615 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 11 -5 87.6953 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] -3 -5 61.5885 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 9 -5 87.6302 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 3 -5 80.2734 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 15 -7 87.7604 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 15 -1 83.5938 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 15 -13 82.1615 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 15 1 82.5521 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 15 -11 83.5938 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 15 -5 87.6953 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 5 -15 66.0807 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] -1 -15 46.6797 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] 11 -15 68.4245 (best c=2048.0, g=0.0078125, rate=87.7604)
[local] -3 -15 46.6797 (best c=2048.0, g=0.0078125, rate=87.7604)
