[local] 5 -7 76.6927 (best c=32.0, g=0.0078125, rate=76.6927)
[local] -1 -7 61.5885 (best c=32.0, g=0.0078125, rate=76.6927)
[local] 5 -1 83.0078 (best c=32.0, g=0.5, rate=83.0078)
[local] -1 -1 73.6328 (best c=32.0, g=0.5, rate=83.0078)
[local] 11 -7 85.8073 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 11 -1 83.8542 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 5 -13 60.7422 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -1 -13 47.4609 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 11 -13 72.7214 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -3 -7 56.25 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -3 -1 54.2969 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -3 -13 46.7448 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 5 1 82.0312 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -1 1 75.7812 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 11 1 82.1615 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -3 1 60.026 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 9 -7 84.7656 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 9 -1 83.8542 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 9 -13 66.9922 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 9 1 82.1615 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 5 -11 64.7135 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -1 -11 55.2734 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 11 -11 76.888 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -3 -11 46.6797 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 9 -11 75.2604 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 3 -7 72.2656 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 3 -1 82.2266 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 3 -13 60.0911 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 3 1 81.5104 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 3 -11 61.5885 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 5 -5 80.9245 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] -1 -5 67.1224 (best c=2048.0, g=0.0078125, rate=85.8073)
[local] 11 -5 86.3932 (best c=2048.0, g=0.03125, rate=86.3932)
[local] -3 -5 55.7943 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 9 -5 86.0026 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 3 -5 76.4323 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 15 -7 86.3932 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 15 -1 83.8542 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 15 -13 81.7057 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 15 1 82.1615 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 15 -11 82.9427 (best c=2048.0, g=0.03125, rate=86.3932)
[local] 15 -5 86.5234 (best c=32768.0, g=0.03125, rate=86.5234)
[local] 5 -15 59.8958 (best c=32768.0, g=0.03125, rate=86.5234)
[local] -1 -15 45.5729 (best c=32768.0, g=0.03125, rate=86.5234)
[local] 11 -15 65.4948 (best c=32768.0, g=0.03125, rate=86.5234)
[local] -3 -15 45.5729 (best c=32768.0, g=0.03125, rate=86.5234)
[local] 9 -15 63.4766 (best c=32768.0, g=0.03125, rate=86.5234)
[local] 3 -15 57.2266 (best c=32768.0, g=0.03125, rate=86.5234)
[local] 15 -15 76.1068 (best c=32768.0, g=0.03125, rate=86.5234)
[local] -5 -7 51.5625 (best c=32768.0, g=0.03125, rate=86.5234)
[local] -5 -1 50.0651 (best c=32768.0, g=0.03125, rate=86.5234)
[local] -5 -13 46.7448 (best c=32768.0, g=0.03125, rate=86.5234)
[local] -5 1 55.4688 (best c=32768.0, g=0.03125, rate=86.5234)
[local] -5 -11 46.6797 (best c=32768.0, g=0.03125, rate=86.5234)
[local] -5 -5 49.4141 (best c=32768.0, g=0.03125, rate=86.5234)
[local] -5 -15 45.5729 (best c=32768.0, g=0.03125, rate=86.5234)
[local] 5 3 80.599 (best c=32768.0, g=0.03125, rate=86.5234)
[local] -1 3 78.6458 (best c=32768.0, g=0.03125, rate=86.5234)
[local] 11 3 80.599 (best c=32768.0, g=0.03125, rate=86.5234)
[local] -3 3 61.0677 (best c=32768.0, g=0.03125, rate=86.5234)
[local] 9 3 80.599 (best c=32768.0, g=0.03125, rate=86.5234)
[local] 3 3 80.4688 (best c=32768.0, g=0.03125, rate=86.5234)
[local] 15 3 80.599 (best c=32768.0, g=0.03125, rate=86.5234)
[local] -5 3 56.0547 (best c=32768.0, g=0.03125, rate=86.5234)
[local] 7 -7 80.9245 (best c=32768.0, g=0.03125, rate=86.5234)
[local] 7 -1 83.6589 (best c=32768.0, g=0.03125, rate=86.5234)
[local] 7 -13 63.6719 (best c=32768.0, g=0.03125, rate=86.5234)
[local] 7 1 82.1615 (best c=32768.0, g=0.03125, rate=86.5234)
[local] 7 -11 69.2708 (best c=32768.0, g=0.03125, rate=86.5234)
[local] 7 -5 85.0911 (best c=32768.0, g=0.03125, rate=86.5234)
[local] 7 -15 60.612 (best c=32768.0, g=0.03125, rate=86.5234)
[local] 7 3 80.599 (best c=32768.0, g=0.03125, rate=86.5234)
[local] 5 -9 71.0938 (best c=32768.0, g=0.03125, rate=86.5234)
[local] -1 -9 59.1146 (best c=32768.0, g=0.03125, rate=86.5234)
[local] 11 -9 82.8776 (best c=32768.0, g=0.03125, rate=86.5234)
[local] -3 -9 50.5859 (best c=32768.0, g=0.03125, rate=86.5234)
