[local] 5 -7 76.8229 (best c=32.0, g=0.0078125, rate=76.8229)
[local] -1 -7 63.6719 (best c=32.0, g=0.0078125, rate=76.8229)
[local] 5 -1 83.3333 (best c=32.0, g=0.5, rate=83.3333)
[local] -1 -1 73.3724 (best c=32.0, g=0.5, rate=83.3333)
[local] 11 -7 86.7839 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] 11 -1 83.5938 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] 5 -13 64.1927 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] -1 -13 45.3776 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] 11 -13 72.3307 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] -3 -7 57.7474 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] -3 -1 55.0781 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] -3 -13 44.9219 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] 5 1 81.7708 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] -1 1 76.1719 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] 11 1 81.7708 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] -3 1 64.3229 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] 9 -7 85.9375 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] 9 -1 83.5938 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] 9 -13 67.3177 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] 9 1 81.7708 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] 5 -11 66.1458 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] -1 -11 57.2917 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] 11 -11 77.8646 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] -3 -11 44.3359 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] 9 -11 74.0234 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] 3 -7 72.3958 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] 3 -1 82.6172 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] 3 -13 63.5417 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] 3 1 81.6406 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] 3 -11 64.1927 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] 5 -5 82.1615 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] -1 -5 68.2943 (best c=2048.0, g=0.0078125, rate=86.7839)
[local] 11 -5 87.6302 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -3 -5 55.6641 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 9 -5 87.3047 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 3 -5 77.0833 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 15 -7 86.5234 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 15 -1 83.5938 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 15 -13 81.5104 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 15 1 81.7708 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 15 -11 83.8542 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 15 -5 87.6302 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 5 -15 63.6068 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -1 -15 45.1172 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 11 -15 66.9922 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -3 -15 45.1172 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 9 -15 65.4948 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 3 -15 59.9609 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 15 -15 75.3255 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -5 -7 54.8828 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -5 -1 51.8229 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -5 -13 44.9219 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -5 1 60.026 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -5 -11 44.2057 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -5 -5 53.5156 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -5 -15 45.1172 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 5 3 79.8828 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -1 3 77.7995 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 11 3 79.8828 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -3 3 66.0156 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 9 3 79.8828 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 3 3 79.8828 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 15 3 79.8828 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -5 3 61.263 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 7 -7 81.8359 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 7 -1 83.4635 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 7 -13 65.9505 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 7 1 81.7708 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 7 -11 69.6615 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 7 -5 86.1979 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 7 -15 64.1927 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 7 3 79.8828 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 5 -9 72.0052 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -1 -9 62.4349 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 11 -9 83.6589 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -3 -9 52.9297 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 9 -9 80.599 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 3 -9 67.6432 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 15 -9 84.2448 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -5 -9 47.7214 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 7 -9 75.4557 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 1 -7 68.3594 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 1 -1 78.9714 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 1 -13 58.724 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 1 1 80.9245 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 1 -11 63.151 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 1 -5 72.9818 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 1 -15 45.5078 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 1 3 79.7526 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 1 -9 64.4531 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 5 -3 85.612 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -1 -3 72.2005 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 11 -3 86.4583 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -3 -3 53.0599 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 9 -3 86.9141 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 3 -3 81.3802 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 15 -3 86.4583 (best c=2048.0, g=0.03125, rate=87.6302)
[local] -5 -3 49.4792 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 7 -3 86.7188 (best c=2048.0, g=0.03125, rate=87.6302)
[local] 1 -3 76.4974 (best c=2048.0, g=0.03125, rate=87.6302)
