[local] 5 -7 78.125 (best c=32.0, g=0.0078125, rate=78.125)
[local] -1 -7 64.6484 (best c=32.0, g=0.0078125, rate=78.125)
[local] 5 -1 83.7891 (best c=32.0, g=0.5, rate=83.7891)
[local] -1 -1 73.5677 (best c=32.0, g=0.5, rate=83.7891)
[local] 11 -7 86.4583 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 11 -1 83.8542 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 5 -13 65.1042 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] -1 -13 45.2474 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 11 -13 72.526 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] -3 -7 57.2266 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] -3 -1 54.6224 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] -3 -13 44.7917 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 5 1 81.6406 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] -1 1 75.3906 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 11 1 81.6406 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] -3 1 59.8958 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 9 -7 85.5469 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 9 -1 83.8542 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 9 -13 69.5312 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 9 1 81.6406 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 5 -11 67.4479 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] -1 -11 57.2917 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 11 -11 77.6693 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] -3 -11 45.8333 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 9 -11 74.7396 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 3 -7 73.1771 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 3 -1 82.8125 (best c=2048.0, g=0.0078125, rate=86.4583)
[local] 3 -13 64.5833 (best c=2048.0, g=0.0078125, rate=86.4583)
