[local] 5 -7 76.6276 (best c=32.0, g=0.0078125, rate=76.6276)
[local] -1 -7 60.8724 (best c=32.0, g=0.0078125, rate=76.6276)
[local] 5 -1 83.5286 (best c=32.0, g=0.5, rate=83.5286)
[local] -1 -1 72.4609 (best c=32.0, g=0.5, rate=83.5286)
[local] 11 -7 86.849 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 11 -1 83.5938 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 5 -13 59.4401 (best c=2048.0, g=0.0078125, rate=86.849)
[local] -1 -13 44.1406 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 11 -13 70.638 (best c=2048.0, g=0.0078125, rate=86.849)
[local] -3 -7 54.362 (best c=2048.0, g=0.0078125, rate=86.849)
[local] -3 -1 54.8828 (best c=2048.0, g=0.0078125, rate=86.849)
[local] -3 -13 43.9453 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 5 1 81.1198 (best c=2048.0, g=0.0078125, rate=86.849)
[local] -1 1 74.7396 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 11 1 81.1198 (best c=2048.0, g=0.0078125, rate=86.849)
[local] -3 1 62.5651 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 9 -7 84.9609 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 9 -1 83.9193 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 9 -13 65.625 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 9 1 81.1198 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 5 -11 63.2812 (best c=2048.0, g=0.0078125, rate=86.849)
[local] -1 -11 52.6042 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 11 -11 75.651 (best c=2048.0, g=0.0078125, rate=86.849)
[local] -3 -11 43.3594 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 9 -11 72.3307 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 3 -7 72.0703 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 3 -1 82.2266 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 3 -13 57.6172 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 3 1 80.7943 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 3 -11 59.8958 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 5 -5 81.7057 (best c=2048.0, g=0.0078125, rate=86.849)
[local] -1 -5 65.7552 (best c=2048.0, g=0.0078125, rate=86.849)
[local] 11 -5 87.5651 (best c=2048.0, g=0.03125, rate=87.5651)
[local] -3 -5 57.8125 (best c=2048.0, g=0.03125, rate=87.5651)
[local] 9 -5 86.9792 (best c=2048.0, g=0.03125, rate=87.5651)
[local] 3 -5 76.4323 (best c=2048.0, g=0.03125, rate=87.5651)
[local] 15 -7 86.849 (best c=2048.0, g=0.03125, rate=87.5651)
