[local] 5 -7 68.8802 (best c=32.0, g=0.0078125, rate=68.8802)
[local] -1 -7 48.9583 (best c=32.0, g=0.0078125, rate=68.8802)
[local] 5 -1 83.8542 (best c=32.0, g=0.5, rate=83.8542)
[local] -1 -1 72.0703 (best c=32.0, g=0.5, rate=83.8542)
[local] 11 -7 77.6042 (best c=32.0, g=0.5, rate=83.8542)
[local] 11 -1 85.612 (best c=2048.0, g=0.5, rate=85.612)
[local] 5 -13 41.276 (best c=2048.0, g=0.5, rate=85.612)
[local] -1 -13 33.0729 (best c=2048.0, g=0.5, rate=85.612)
[local] 11 -13 54.1667 (best c=2048.0, g=0.5, rate=85.612)
[local] -3 -7 40.6901 (best c=2048.0, g=0.5, rate=85.612)
[local] -3 -1 59.7005 (best c=2048.0, g=0.5, rate=85.612)
[local] -3 -13 32.8776 (best c=2048.0, g=0.5, rate=85.612)
[local] 5 1 83.4635 (best c=2048.0, g=0.5, rate=85.612)
[local] -1 1 73.763 (best c=2048.0, g=0.5, rate=85.612)
[local] 11 1 84.375 (best c=2048.0, g=0.5, rate=85.612)
[local] -3 1 51.237 (best c=2048.0, g=0.5, rate=85.612)
[local] 9 -7 75.1953 (best c=2048.0, g=0.5, rate=85.612)
[local] 9 -1 85.4818 (best c=2048.0, g=0.5, rate=85.612)
[local] 9 -13 50.5859 (best c=2048.0, g=0.5, rate=85.612)
[local] 9 1 83.8542 (best c=2048.0, g=0.5, rate=85.612)
[local] 5 -11 48.8281 (best c=2048.0, g=0.5, rate=85.612)
[local] -1 -11 33.9193 (best c=2048.0, g=0.5, rate=85.612)
[local] 11 -11 64.3229 (best c=2048.0, g=0.5, rate=85.612)
[local] -3 -11 32.6823 (best c=2048.0, g=0.5, rate=85.612)
[local] 9 -11 59.6354 (best c=2048.0, g=0.5, rate=85.612)
[local] 3 -7 62.3698 (best c=2048.0, g=0.5, rate=85.612)
[local] 3 -1 79.5573 (best c=2048.0, g=0.5, rate=85.612)
[local] 3 -13 36.9792 (best c=2048.0, g=0.5, rate=85.612)
[local] 3 1 81.9661 (best c=2048.0, g=0.5, rate=85.612)
[local] 3 -11 42.3177 (best c=2048.0, g=0.5, rate=85.612)
[local] 5 -5 75.1953 (best c=2048.0, g=0.5, rate=85.612)
[local] -1 -5 55.2734 (best c=2048.0, g=0.5, rate=85.612)
[local] 11 -5 84.8307 (best c=2048.0, g=0.5, rate=85.612)
[local] -3 -5 47.7865 (best c=2048.0, g=0.5, rate=85.612)
[local] 9 -5 82.0964 (best c=2048.0, g=0.5, rate=85.612)
[local] 3 -5 71.7448 (best c=2048.0, g=0.5, rate=85.612)
[local] 15 -7 84.3099 (best c=2048.0, g=0.5, rate=85.612)
[local] 15 -1 86.1328 (best c=32768.0, g=0.5, rate=86.1328)
[local] 15 -13 65.4948 (best c=32768.0, g=0.5, rate=86.1328)
[local] 15 1 84.2448 (best c=32768.0, g=0.5, rate=86.1328)
[local] 15 -11 72.7214 (best c=32768.0, g=0.5, rate=86.1328)
[local] 15 -5 85.8724 (best c=32768.0, g=0.5, rate=86.1328)
[local] 5 -15 35.8724 (best c=32768.0, g=0.5, rate=86.1328)
[local] -1 -15 32.2266 (best c=32768.0, g=0.5, rate=86.1328)
[local] 11 -15 47.7214 (best c=32768.0, g=0.5, rate=86.1328)
[local] -3 -15 32.2266 (best c=32768.0, g=0.5, rate=86.1328)
[local] 9 -15 44.5964 (best c=32768.0, g=0.5, rate=86.1328)
[local] 3 -15 32.8125 (best c=32768.0, g=0.5, rate=86.1328)
[local] 15 -15 54.1667 (best c=32768.0, g=0.5, rate=86.1328)
[local] -5 -7 32.4219 (best c=32768.0, g=0.5, rate=86.1328)
[local] -5 -1 51.6927 (best c=32768.0, g=0.5, rate=86.1328)
[local] -5 -13 32.8776 (best c=32768.0, g=0.5, rate=86.1328)
[local] -5 1 46.4844 (best c=32768.0, g=0.5, rate=86.1328)
[local] -5 -11 32.6823 (best c=32768.0, g=0.5, rate=86.1328)
[local] -5 -5 41.5365 (best c=32768.0, g=0.5, rate=86.1328)
[local] -5 -15 32.2266 (best c=32768.0, g=0.5, rate=86.1328)
[local] 5 3 82.3568 (best c=32768.0, g=0.5, rate=86.1328)
[local] -1 3 76.0417 (best c=32768.0, g=0.5, rate=86.1328)
[local] 11 3 83.0078 (best c=32768.0, g=0.5, rate=86.1328)
[local] -3 3 54.4271 (best c=32768.0, g=0.5, rate=86.1328)
[local] 9 3 83.0078 (best c=32768.0, g=0.5, rate=86.1328)
