[local] 5 -7 72.6562 (best c=32.0, g=0.0078125, rate=72.6562)
[local] -1 -7 55.1432 (best c=32.0, g=0.0078125, rate=72.6562)
[local] 5 -1 83.4635 (best c=32.0, g=0.5, rate=83.4635)
[local] -1 -1 72.3307 (best c=32.0, g=0.5, rate=83.4635)
[local] 11 -7 82.8776 (best c=32.0, g=0.5, rate=83.4635)
[local] 11 -1 84.0495 (best c=2048.0, g=0.5, rate=84.0495)
[local] 5 -13 50.4557 (best c=2048.0, g=0.5, rate=84.0495)
[local] -1 -13 37.6953 (best c=2048.0, g=0.5, rate=84.0495)
[local] 11 -13 64.974 (best c=2048.0, g=0.5, rate=84.0495)
[local] -3 -7 46.4193 (best c=2048.0, g=0.5, rate=84.0495)
[local] -3 -1 49.2188 (best c=2048.0, g=0.5, rate=84.0495)
[local] -3 -13 37.5651 (best c=2048.0, g=0.5, rate=84.0495)
[local] 5 1 82.0964 (best c=2048.0, g=0.5, rate=84.0495)
[local] -1 1 73.6979 (best c=2048.0, g=0.5, rate=84.0495)
[local] 11 1 82.0312 (best c=2048.0, g=0.5, rate=84.0495)
[local] -3 1 52.9948 (best c=2048.0, g=0.5, rate=84.0495)
[local] 9 -7 80.0781 (best c=2048.0, g=0.5, rate=84.0495)
[local] 9 -1 84.375 (best c=512.0, g=0.5, rate=84.375)
[local] 9 -13 58.6589 (best c=512.0, g=0.5, rate=84.375)
[local] 9 1 82.0312 (best c=512.0, g=0.5, rate=84.375)
[local] 5 -11 56.8359 (best c=512.0, g=0.5, rate=84.375)
[local] -1 -11 42.9036 (best c=512.0, g=0.5, rate=84.375)
[local] 11 -11 71.7448 (best c=512.0, g=0.5, rate=84.375)
[local] -3 -11 39.4531 (best c=512.0, g=0.5, rate=84.375)
[local] 9 -11 67.5781 (best c=512.0, g=0.5, rate=84.375)
[local] 3 -7 69.0104 (best c=512.0, g=0.5, rate=84.375)
[local] 3 -1 81.3151 (best c=512.0, g=0.5, rate=84.375)
[local] 3 -13 45.9635 (best c=512.0, g=0.5, rate=84.375)
[local] 3 1 80.7292 (best c=512.0, g=0.5, rate=84.375)
[local] 3 -11 53.0599 (best c=512.0, g=0.5, rate=84.375)
[local] 5 -5 77.6042 (best c=512.0, g=0.5, rate=84.375)
[local] -1 -5 60.2865 (best c=512.0, g=0.5, rate=84.375)
[local] 11 -5 85.9375 (best c=2048.0, g=0.03125, rate=85.9375)
[local] -3 -5 52.9297 (best c=2048.0, g=0.03125, rate=85.9375)
[local] 9 -5 84.8958 (best c=2048.0, g=0.03125, rate=85.9375)
[local] 3 -5 73.8932 (best c=2048.0, g=0.03125, rate=85.9375)
[local] 15 -7 83.3333 (best c=2048.0, g=0.03125, rate=85.9375)
[local] 15 -1 84.0495 (best c=2048.0, g=0.03125, rate=85.9375)
[local] 15 -13 73.9583 (best c=2048.0, g=0.03125, rate=85.9375)
[local] 15 1 82.0312 (best c=2048.0, g=0.03125, rate=85.9375)
[local] 15 -11 78.8411 (best c=2048.0, g=0.03125, rate=85.9375)
[local] 15 -5 85.8724 (best c=2048.0, g=0.03125, rate=85.9375)
[local] 5 -15 44.987 (best c=2048.0, g=0.03125, rate=85.9375)
[local] -1 -15 37.1094 (best c=2048.0, g=0.03125, rate=85.9375)
[local] 11 -15 57.4219 (best c=2048.0, g=0.03125, rate=85.9375)
[local] -3 -15 37.1094 (best c=2048.0, g=0.03125, rate=85.9375)
[local] 9 -15 54.7526 (best c=2048.0, g=0.03125, rate=85.9375)
