[local] 5 -7 73.5677 (best c=32.0, g=0.0078125, rate=73.5677)
[local] -1 -7 55.2083 (best c=32.0, g=0.0078125, rate=73.5677)
[local] 5 -1 84.4401 (best c=32.0, g=0.5, rate=84.4401)
[local] -1 -1 72.526 (best c=32.0, g=0.5, rate=84.4401)
[local] 11 -7 84.3099 (best c=32.0, g=0.5, rate=84.4401)
[local] 11 -1 84.9609 (best c=2048.0, g=0.5, rate=84.9609)
[local] 5 -13 50.8464 (best c=2048.0, g=0.5, rate=84.9609)
[local] -1 -13 37.7604 (best c=2048.0, g=0.5, rate=84.9609)
[local] 11 -13 63.8672 (best c=2048.0, g=0.5, rate=84.9609)
[local] -3 -7 48.3724 (best c=2048.0, g=0.5, rate=84.9609)
[local] -3 -1 60.3516 (best c=2048.0, g=0.5, rate=84.9609)
[local] -3 -13 37.1745 (best c=2048.0, g=0.5, rate=84.9609)
[local] 5 1 81.8359 (best c=2048.0, g=0.5, rate=84.9609)
[local] -1 1 74.8698 (best c=2048.0, g=0.5, rate=84.9609)
[local] 11 1 81.901 (best c=2048.0, g=0.5, rate=84.9609)
[local] -3 1 59.8307 (best c=2048.0, g=0.5, rate=84.9609)
[local] 9 -7 81.5104 (best c=2048.0, g=0.5, rate=84.9609)
[local] 9 -1 84.9609 (best c=512.0, g=0.5, rate=84.9609)
[local] 9 -13 58.6589 (best c=512.0, g=0.5, rate=84.9609)
[local] 9 1 81.901 (best c=512.0, g=0.5, rate=84.9609)
[local] 5 -11 56.8359 (best c=512.0, g=0.5, rate=84.9609)
[local] -1 -11 42.5781 (best c=512.0, g=0.5, rate=84.9609)
[local] 11 -11 72.2005 (best c=512.0, g=0.5, rate=84.9609)
[local] -3 -11 39.5833 (best c=512.0, g=0.5, rate=84.9609)
[local] 9 -11 68.4896 (best c=512.0, g=0.5, rate=84.9609)
[local] 3 -7 68.9453 (best c=512.0, g=0.5, rate=84.9609)
[local] 3 -1 82.3568 (best c=512.0, g=0.5, rate=84.9609)
[local] 3 -13 45.2474 (best c=512.0, g=0.5, rate=84.9609)
[local] 3 1 81.0547 (best c=512.0, g=0.5, rate=84.9609)
[local] 3 -11 52.7344 (best c=512.0, g=0.5, rate=84.9609)
[local] 5 -5 78.4505 (best c=512.0, g=0.5, rate=84.9609)
[local] -1 -5 61.6536 (best c=512.0, g=0.5, rate=84.9609)
[local] 11 -5 86.849 (best c=2048.0, g=0.03125, rate=86.849)
[local] -3 -5 54.4271 (best c=2048.0, g=0.03125, rate=86.849)
[local] 9 -5 86.0677 (best c=2048.0, g=0.03125, rate=86.849)
[local] 3 -5 74.9349 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 -7 84.1146 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 -1 84.9609 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 -13 73.6328 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 1 81.901 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 -11 79.1667 (best c=2048.0, g=0.03125, rate=86.849)
[local] 15 -5 86.9792 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 5 -15 44.5964 (best c=32768.0, g=0.03125, rate=86.9792)
[local] -1 -15 37.8906 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 11 -15 57.0312 (best c=32768.0, g=0.03125, rate=86.9792)
[local] -3 -15 37.8906 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 9 -15 55.599 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 3 -15 43.099 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 15 -15 64.9089 (best c=32768.0, g=0.03125, rate=86.9792)
[local] -5 -7 43.4896 (best c=32768.0, g=0.03125, rate=86.9792)
[local] -5 -1 59.2448 (best c=32768.0, g=0.03125, rate=86.9792)
[local] -5 -13 37.1745 (best c=32768.0, g=0.03125, rate=86.9792)
[local] -5 1 59.5703 (best c=32768.0, g=0.03125, rate=86.9792)
[local] -5 -11 39.4531 (best c=32768.0, g=0.03125, rate=86.9792)
[local] -5 -5 49.0234 (best c=32768.0, g=0.03125, rate=86.9792)
[local] -5 -15 37.8906 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 5 3 82.0312 (best c=32768.0, g=0.03125, rate=86.9792)
[local] -1 3 76.888 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 11 3 82.0312 (best c=32768.0, g=0.03125, rate=86.9792)
[local] -3 3 67.1224 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 9 3 82.0312 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 3 3 82.0312 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 15 3 82.0312 (best c=32768.0, g=0.03125, rate=86.9792)
[local] -5 3 64.974 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 7 -7 77.0833 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 7 -1 84.8958 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 7 -13 55.9245 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 7 1 82.0312 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 7 -11 63.151 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 7 -5 83.4635 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 7 -15 50.0651 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 7 3 82.0312 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 5 -9 66.6667 (best c=32768.0, g=0.03125, rate=86.9792)
[local] -1 -9 47.7214 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 11 -9 79.6875 (best c=32768.0, g=0.03125, rate=86.9792)
[local] -3 -9 43.4245 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 9 -9 74.4792 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 3 -9 59.7656 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 15 -9 82.9427 (best c=32768.0, g=0.03125, rate=86.9792)
[local] -5 -9 42.3177 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 7 -9 71.875 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 1 -7 61.7188 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 1 -1 77.9297 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 1 -13 42.4479 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 1 1 79.1667 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 1 -11 47.0703 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 1 -5 70.8984 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 1 -15 38.3464 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 1 3 81.4453 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 1 -9 54.1016 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 5 -3 83.9193 (best c=32768.0, g=0.03125, rate=86.9792)
[local] -1 -3 70.0521 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 11 -3 86.9141 (best c=32768.0, g=0.03125, rate=86.9792)
[local] -3 -3 59.2448 (best c=32768.0, g=0.03125, rate=86.9792)
[local] 9 -3 87.2396 (best c=512.0, g=0.125, rate=87.2396)
[local] 3 -3 78.9714 (best c=512.0, g=0.125, rate=87.2396)
[local] 15 -3 86.849 (best c=512.0, g=0.125, rate=87.2396)
[local] -5 -3 55.4036 (best c=512.0, g=0.125, rate=87.2396)
[local] 7 -3 86.0677 (best c=512.0, g=0.125, rate=87.2396)
[local] 1 -3 74.2839 (best c=512.0, g=0.125, rate=87.2396)
[local] 13 -7 84.375 (best c=512.0, g=0.125, rate=87.2396)
[local] 13 -1 84.9609 (best c=512.0, g=0.125, rate=87.2396)
[local] 13 -13 68.8151 (best c=512.0, g=0.125, rate=87.2396)
[local] 13 1 81.901 (best c=512.0, g=0.125, rate=87.2396)
[local] 13 -11 75.1953 (best c=512.0, g=0.125, rate=87.2396)
[local] 13 -5 86.9792 (best c=512.0, g=0.125, rate=87.2396)
[local] 13 -15 60.4167 (best c=512.0, g=0.125, rate=87.2396)
[local] 13 3 82.0312 (best c=512.0, g=0.125, rate=87.2396)
[local] 13 -9 81.3151 (best c=512.0, g=0.125, rate=87.2396)
[local] 13 -3 86.9141 (best c=512.0, g=0.125, rate=87.2396)
512.0 0.125 87.2396
