[local] 5 -7 73.8932 (best c=32.0, g=0.0078125, rate=73.8932)
[local] -1 -7 55.7943 (best c=32.0, g=0.0078125, rate=73.8932)
[local] 5 -1 82.4219 (best c=32.0, g=0.5, rate=82.4219)
[local] -1 -1 71.3542 (best c=32.0, g=0.5, rate=82.4219)
[local] 11 -7 83.2682 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] 11 -1 83.0729 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] 5 -13 52.8646 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] -1 -13 40.7552 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] 11 -13 65.4948 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] -3 -7 50.5208 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] -3 -1 52.474 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] -3 -13 40.6901 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] 5 1 80.6641 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] -1 1 73.3073 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] 11 1 80.7943 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] -3 1 54.6224 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] 9 -7 81.9661 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] 9 -1 83.0729 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] 9 -13 60.0911 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] 9 1 80.7943 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] 5 -11 58.2682 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] -1 -11 46.4193 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] 11 -11 73.5677 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] -3 -11 39.5833 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] 9 -11 70.638 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] 3 -7 69.8568 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] 3 -1 81.25 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] 3 -13 48.9583 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] 3 1 80.2083 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] 3 -11 53.7109 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] 5 -5 78.6458 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] -1 -5 61.5234 (best c=2048.0, g=0.0078125, rate=83.2682)
[local] 11 -5 85.2214 (best c=2048.0, g=0.03125, rate=85.2214)
[local] -3 -5 54.1016 (best c=2048.0, g=0.03125, rate=85.2214)
