[local] 5 -7 78.2552 (best c=32.0, g=0.0078125, rate=78.2552)
[local] -1 -7 66.3411 (best c=32.0, g=0.0078125, rate=78.2552)
[local] 5 -1 82.4219 (best c=32.0, g=0.5, rate=82.4219)
[local] -1 -1 74.6745 (best c=32.0, g=0.5, rate=82.4219)
[local] 11 -7 86.3281 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 11 -1 82.487 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 5 -13 66.862 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] -1 -13 45.1823 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 11 -13 73.8932 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] -3 -7 61.9141 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] -3 -1 54.362 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] -3 -13 44.987 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 5 1 80.7943 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] -1 1 75.4557 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 11 1 80.7943 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] -3 1 67.7734 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 9 -7 85.1562 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 9 -1 82.487 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 9 -13 68.0339 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 9 1 80.7943 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 5 -11 67.3828 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] -1 -11 58.3333 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 11 -11 79.0365 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] -3 -11 46.224 (best c=2048.0, g=0.0078125, rate=86.3281)
[local] 9 -11 74.9349 (best c=2048.0, g=0.0078125, rate=86.3281)
