[local] 5 -7 77.7344 (best c=32.0, g=0.0078125, rate=77.7344)
[local] -1 -7 66.4062 (best c=32.0, g=0.0078125, rate=77.7344)
[local] 5 -1 83.5286 (best c=32.0, g=0.5, rate=83.5286)
[local] -1 -1 74.7396 (best c=32.0, g=0.5, rate=83.5286)
[local] 11 -7 86.5234 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 11 -1 83.7891 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 5 -13 66.7318 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -1 -13 46.2891 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 11 -13 73.0469 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -3 -7 60.4167 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -3 -1 52.3438 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -3 -13 46.224 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 5 1 82.5521 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -1 1 76.888 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 11 1 82.5521 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -3 1 60.8724 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 9 -7 85.7422 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 9 -1 83.7891 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 9 -13 68.1641 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 9 1 82.487 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 5 -11 67.513 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -1 -11 59.1797 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 11 -11 78.5156 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -3 -11 50.0 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 9 -11 73.8281 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 3 -7 73.5677 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 3 -1 82.4219 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 3 -13 65.7552 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 3 1 82.3568 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 3 -11 66.6667 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 5 -5 83.2682 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -1 -5 69.401 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 11 -5 87.3047 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -3 -5 54.8177 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 9 -5 86.9792 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 3 -5 77.9948 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 -7 86.5885 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 -1 83.724 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 -13 81.901 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 1 82.5521 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 -11 83.724 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 -5 87.3047 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 5 -15 65.8203 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -1 -15 46.0286 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 11 -15 67.9688 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -3 -15 46.0286 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 9 -15 66.9922 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 3 -15 60.6771 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 -15 76.5625 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 -7 56.1198 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 -1 48.5026 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 -13 46.224 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 1 57.5521 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 -11 50.0 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 -5 49.1536 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 -15 46.0286 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 5 3 79.4922 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -1 3 76.4974 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 11 3 79.4922 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -3 3 68.5547 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 9 3 79.4922 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 3 3 79.4922 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 3 79.4922 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 3 65.2344 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 -7 82.9427 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 -1 83.7891 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 -13 67.3828 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 1 82.487 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 -11 70.2474 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 -5 86.0026 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 -15 66.7318 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 3 79.4922 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 5 -9 72.0703 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -1 -9 65.625 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 11 -9 82.9427 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -3 -9 55.7943 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 9 -9 81.0547 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 3 -9 67.9688 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 -9 84.5703 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 -9 50.8464 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 -9 75.8464 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 1 -7 69.0755 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 1 -1 79.8177 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 1 -13 60.0911 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 1 1 81.25 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 1 -11 65.8854 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 1 -5 74.349 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 1 -15 46.1589 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 1 3 78.5807 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 1 -9 66.9271 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 5 -3 85.2214 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -1 -3 73.6328 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 11 -3 86.4583 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -3 -3 51.4974 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 9 -3 86.5234 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 3 -3 82.6823 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 -3 86.4583 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 -3 47.3958 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 -3 86.263 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 1 -3 77.474 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 13 -7 86.6536 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 13 -1 83.7891 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 13 -13 77.1484 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 13 1 82.487 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 13 -11 81.9661 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 13 -5 87.3047 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 13 -15 71.5495 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 13 3 79.4922 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 13 -9 84.0495 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 13 -3 86.4583 (best c=2048.0, g=0.03125, rate=87.3047)
2048.0 0.03125 87.3047
