[local] 5 -7 68.6849 (best c=32.0, g=0.0078125, rate=68.6849)
[local] -1 -7 50.651 (best c=32.0, g=0.0078125, rate=68.6849)
[local] 5 -1 83.7891 (best c=32.0, g=0.5, rate=83.7891)
[local] -1 -1 69.401 (best c=32.0, g=0.5, rate=83.7891)
[local] 11 -7 79.6875 (best c=32.0, g=0.5, rate=83.7891)
[local] 11 -1 84.7005 (best c=2048.0, g=0.5, rate=84.7005)
[local] 5 -13 41.5365 (best c=2048.0, g=0.5, rate=84.7005)
[local] -1 -13 29.7526 (best c=2048.0, g=0.5, rate=84.7005)
[local] 11 -13 56.901 (best c=2048.0, g=0.5, rate=84.7005)
[local] -3 -7 43.0339 (best c=2048.0, g=0.5, rate=84.7005)
[local] -3 -1 55.5339 (best c=2048.0, g=0.5, rate=84.7005)
[local] -3 -13 29.7526 (best c=2048.0, g=0.5, rate=84.7005)
[local] 5 1 82.9427 (best c=2048.0, g=0.5, rate=84.7005)
[local] -1 1 72.0052 (best c=2048.0, g=0.5, rate=84.7005)
[local] 11 1 83.2031 (best c=2048.0, g=0.5, rate=84.7005)
[local] -3 1 51.5625 (best c=2048.0, g=0.5, rate=84.7005)
[local] 9 -7 75.651 (best c=2048.0, g=0.5, rate=84.7005)
[local] 9 -1 84.4401 (best c=2048.0, g=0.5, rate=84.7005)
[local] 9 -13 52.9948 (best c=2048.0, g=0.5, rate=84.7005)
[local] 9 1 83.0078 (best c=2048.0, g=0.5, rate=84.7005)
[local] 5 -11 51.4323 (best c=2048.0, g=0.5, rate=84.7005)
[local] -1 -11 34.7005 (best c=2048.0, g=0.5, rate=84.7005)
[local] 11 -11 64.4531 (best c=2048.0, g=0.5, rate=84.7005)
[local] -3 -11 31.6406 (best c=2048.0, g=0.5, rate=84.7005)
[local] 9 -11 60.9375 (best c=2048.0, g=0.5, rate=84.7005)
[local] 3 -7 62.8255 (best c=2048.0, g=0.5, rate=84.7005)
[local] 3 -1 79.4271 (best c=2048.0, g=0.5, rate=84.7005)
[local] 3 -13 39.1276 (best c=2048.0, g=0.5, rate=84.7005)
[local] 3 1 81.1198 (best c=2048.0, g=0.5, rate=84.7005)
[local] 3 -11 44.6615 (best c=2048.0, g=0.5, rate=84.7005)
[local] 5 -5 74.6745 (best c=2048.0, g=0.5, rate=84.7005)
[local] -1 -5 56.25 (best c=2048.0, g=0.5, rate=84.7005)
[local] 11 -5 84.8958 (best c=2048.0, g=0.03125, rate=84.8958)
[local] -3 -5 47.3958 (best c=2048.0, g=0.03125, rate=84.8958)
[local] 9 -5 82.1615 (best c=2048.0, g=0.03125, rate=84.8958)
[local] 3 -5 71.1589 (best c=2048.0, g=0.03125, rate=84.8958)
[local] 15 -7 83.724 (best c=2048.0, g=0.03125, rate=84.8958)
[local] 15 -1 84.7005 (best c=2048.0, g=0.03125, rate=84.8958)
[local] 15 -13 65.7552 (best c=2048.0, g=0.03125, rate=84.8958)
[local] 15 1 83.3333 (best c=2048.0, g=0.03125, rate=84.8958)
[local] 15 -11 74.4792 (best c=2048.0, g=0.03125, rate=84.8958)
[local] 15 -5 85.5469 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 5 -15 38.9974 (best c=32768.0, g=0.03125, rate=85.5469)
[local] -1 -15 29.4271 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 11 -15 51.0417 (best c=32768.0, g=0.03125, rate=85.5469)
[local] -3 -15 29.4271 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 9 -15 46.5495 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 3 -15 33.3984 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 15 -15 57.0964 (best c=32768.0, g=0.03125, rate=85.5469)
[local] -5 -7 37.1745 (best c=32768.0, g=0.03125, rate=85.5469)
[local] -5 -1 48.2422 (best c=32768.0, g=0.03125, rate=85.5469)
[local] -5 -13 29.7526 (best c=32768.0, g=0.03125, rate=85.5469)
[local] -5 1 47.2656 (best c=32768.0, g=0.03125, rate=85.5469)
[local] -5 -11 31.6406 (best c=32768.0, g=0.03125, rate=85.5469)
[local] -5 -5 39.2578 (best c=32768.0, g=0.03125, rate=85.5469)
[local] -5 -15 29.4271 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 5 3 81.4453 (best c=32768.0, g=0.03125, rate=85.5469)
[local] -1 3 74.4141 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 11 3 82.0964 (best c=32768.0, g=0.03125, rate=85.5469)
[local] -3 3 54.7526 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 9 3 82.0964 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 3 3 81.7057 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 15 3 82.0964 (best c=32768.0, g=0.03125, rate=85.5469)
[local] -5 3 51.6927 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 7 -7 73.0469 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 7 -1 84.5703 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 7 -13 49.0885 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 7 1 83.0078 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 7 -11 57.6172 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 7 -5 78.3854 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 7 -15 41.2109 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 7 3 81.5104 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 5 -9 60.2214 (best c=32768.0, g=0.03125, rate=85.5469)
[local] -1 -9 40.6901 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 11 -9 73.5677 (best c=32768.0, g=0.03125, rate=85.5469)
[local] -3 -9 35.2214 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 9 -9 70.2474 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 3 -9 53.9062 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 15 -9 79.1016 (best c=32768.0, g=0.03125, rate=85.5469)
[local] -5 -9 34.5052 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 7 -9 63.8672 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 1 -7 55.4036 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 1 -1 75.5208 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 1 -13 33.9193 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 1 1 77.0182 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 1 -11 39.8438 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 1 -5 65.0391 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 1 -15 29.4271 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 1 3 79.9479 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 1 -9 49.6745 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 5 -3 79.8828 (best c=32768.0, g=0.03125, rate=85.5469)
[local] -1 -3 65.8203 (best c=32768.0, g=0.03125, rate=85.5469)
[local] 11 -3 86.4583 (best c=2048.0, g=0.125, rate=86.4583)
[local] -3 -3 51.237 (best c=2048.0, g=0.125, rate=86.4583)
[local] 9 -3 86.1328 (best c=2048.0, g=0.125, rate=86.4583)
[local] 3 -3 75.5859 (best c=2048.0, g=0.125, rate=86.4583)
[local] 15 -3 86.5885 (best c=32768.0, g=0.125, rate=86.5885)
[local] -5 -3 46.8099 (best c=32768.0, g=0.125, rate=86.5885)
[local] 7 -3 84.1146 (best c=32768.0, g=0.125, rate=86.5885)
[local] 1 -3 72.0703 (best c=32768.0, g=0.125, rate=86.5885)
[local] 13 -7 82.0312 (best c=32768.0, g=0.125, rate=86.5885)
[local] 13 -1 84.8958 (best c=32768.0, g=0.125, rate=86.5885)
[local] 13 -13 62.2396 (best c=32768.0, g=0.125, rate=86.5885)
[local] 13 1 83.2682 (best c=32768.0, g=0.125, rate=86.5885)
[local] 13 -11 70.9635 (best c=32768.0, g=0.125, rate=86.5885)
[local] 13 -5 85.7422 (best c=32768.0, g=0.125, rate=86.5885)
[local] 13 -15 52.7995 (best c=32768.0, g=0.125, rate=86.5885)
[local] 13 3 82.0964 (best c=32768.0, g=0.125, rate=86.5885)
[local] 13 -9 76.9531 (best c=32768.0, g=0.125, rate=86.5885)
[local] 13 -3 86.5234 (best c=32768.0, g=0.125, rate=86.5885)
32768.0 0.125 86.5885
